3.0303e-02	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
4.0404e-02	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
5.3030e-02	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
7.0707e-02	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
9.0909e-02	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
1.1616e-01	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
1.4899e-01	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
1.9192e-01	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
2.4242e-01	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
3.0808e-01	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
3.9394e-01	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
4.9495e-01	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
6.2121e-01	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
7.9798e-01	0.0000e+00	1.0000e+00	1.0000e+00	3.9005e-02
1.5152e-02	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
2.1717e-02	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
3.0303e-02	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
4.0404e-02	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
5.3030e-02	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
7.0707e-02	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
9.0909e-02	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
1.1616e-01	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
1.4899e-01	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
1.9192e-01	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
2.4242e-01	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
3.0808e-01	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
3.9394e-01	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
4.9495e-01	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
6.2121e-01	0.0000e+00	1.0000e+00	6.0101e-01	4.1891e-02
0.0000e+00	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
2.5253e-03	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
5.8081e-03	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
1.0101e-02	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
1.5152e-02	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
2.1717e-02	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
3.0303e-02	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
4.0404e-02	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
5.3030e-02	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
7.0707e-02	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
9.0909e-02	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
1.1616e-01	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
1.4899e-01	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
1.9192e-01	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
2.4242e-01	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
3.0808e-01	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
3.9394e-01	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
4.9495e-01	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
6.2121e-01	0.0000e+00	1.0000e+00	1.9949e-01	4.6555e-02
0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
2.5253e-03	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
5.8081e-03	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
1.0101e-02	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
1.5152e-02	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
2.1717e-02	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
3.0303e-02	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
4.0404e-02	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
5.3030e-02	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
7.0707e-02	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
9.0909e-02	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
1.1616e-01	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
1.4899e-01	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
1.9192e-01	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
2.4242e-01	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
3.0808e-01	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
3.9394e-01	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
4.9495e-01	0.0000e+00	1.0000e+00	0.0000e+00	5.0197e-02
3.0303e-02	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
4.0404e-02	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
5.3030e-02	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
7.0707e-02	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
9.0909e-02	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
1.1616e-01	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
1.4899e-01	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
1.9192e-01	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
2.4242e-01	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
3.0808e-01	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
3.9394e-01	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
4.9495e-01	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
6.2121e-01	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
7.9798e-01	6.7568e-02	1.0000e+00	1.0000e+00	5.1139e-02
5.8081e-03	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
1.0101e-02	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
1.5152e-02	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
2.1717e-02	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
3.0303e-02	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
4.0404e-02	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
5.3030e-02	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
7.0707e-02	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
9.0909e-02	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
1.1616e-01	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
1.4899e-01	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
1.9192e-01	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
2.4242e-01	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
3.0808e-01	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
3.9394e-01	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
4.9495e-01	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
6.2121e-01	6.7568e-02	1.0000e+00	1.9949e-01	6.0685e-02
1.0101e-02	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
1.5152e-02	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
2.1717e-02	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
3.0303e-02	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
4.0404e-02	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
5.3030e-02	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
7.0707e-02	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
9.0909e-02	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
1.1616e-01	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
1.4899e-01	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
1.9192e-01	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
2.4242e-01	1.3514e-01	1.0000e+00	1.0000e+00	6.6481e-02
