1.8499e-01	2.7420e-01	4.4420e-01	8.6394e-01
6.1841e-01	5.8950e-01	4.5805e-01	6.5201e-01
7.9122e-01	5.6121e-01	3.5288e-01	2.1917e-01
4.8895e-01	4.3292e-01	3.5462e-01	6.8673e-01
2.8300e-01	2.7224e-01	5.9985e-01	9.6032e-01
3.4448e-01	2.4555e-01	5.7313e-01	7.9142e-01
5.7479e-01	8.1726e-01	3.7887e-01	6.6783e-01
3.5864e-01	2.9181e-01	7.1987e-01	7.0845e-01
8.3399e-01	7.8559e-01	4.2960e-01	1.5107e-01
1.4051e-01	2.2811e-01	6.1643e-01	7.4491e-01
7.4986e-01	7.7064e-01	3.3333e-01	5.9437e-01
6.0000e-01	3.8381e-01	5.2611e-01	3.1984e-01
7.7875e-01	7.9502e-01	4.4692e-01	4.7815e-01
1.7932e-01	2.1584e-01	3.9965e-01	7.3418e-01
4.2805e-01	3.4235e-01	6.0505e-01	4.4491e-01
5.9235e-01	6.9021e-01	6.9908e-01	4.6622e-01
4.6261e-01	3.2384e-01	4.9344e-01	2.8874e-01
2.7422e-01	3.4288e-01	6.8176e-01	8.1072e-01
2.3031e-01	2.6868e-01	6.4365e-01	5.7574e-01
6.1558e-01	2.8007e-01	2.2668e-01	1.6743e-01
3.7082e-01	4.7491e-01	5.4986e-01	6.9397e-01
9.0623e-01	7.0463e-01	2.9671e-01	3.1917e-01
6.6742e-01	7.6423e-01	4.5113e-01	6.0898e-01
1.5524e-01	2.7900e-01	7.7134e-01	8.5295e-01
3.3258e-01	2.7313e-01	6.4934e-01	6.6863e-01
1.2975e-01	1.8167e-01	8.0772e-01	6.9263e-01
7.0340e-01	6.5979e-01	4.6820e-01	6.2869e-01
1.7082e-01	2.8523e-01	6.2658e-01	8.8954e-01
5.6686e-01	5.9253e-01	4.6573e-01	5.2024e-01
7.1841e-01	7.4893e-01	5.6372e-01	3.1461e-01
3.2890e-01	2.8238e-01	3.1675e-02	9.4142e-01
5.3711e-01	5.6032e-01	4.8280e-01	7.7842e-01
1.8357e-01	1.9075e-01	6.8028e-01	7.5027e-01
8.2635e-01	7.4893e-01	5.5160e-01	2.6595e-01
8.5411e-01	8.1726e-01	3.8357e-01	2.9424e-01
3.9717e-01	4.8737e-01	7.7728e-01	4.3941e-01
5.8782e-01	8.0836e-01	3.2071e-01	9.0523e-01
6.8272e-01	8.9395e-01	6.2707e-01	4.9718e-01
1.8215e-01	2.5356e-01	6.2113e-01	7.0858e-01
6.4731e-01	6.2153e-01	6.2138e-01	4.5576e-01
7.7904e-01	7.7064e-01	3.2888e-01	5.0697e-01
5.5722e-01	7.3932e-01	3.8827e-01	7.8995e-01
4.6657e-01	3.4431e-01	5.9639e-01	1.0925e-01
7.1246e-01	7.1139e-01	5.4838e-01	2.8646e-01
4.0227e-01	7.1352e-01	5.2240e-01	8.3271e-01
7.2408e-01	6.8274e-01	4.1821e-01	5.3204e-01
4.1048e-01	2.5391e-01	2.9077e-01	8.0496e-01
6.2295e-01	4.1352e-01	2.3608e-01	5.5979e-01
1.8074e-01	2.9004e-01	5.8599e-01	6.6783e-01
6.6487e-01	7.5320e-01	3.9990e-01	5.7614e-01
5.5694e-01	8.0000e-01	4.6597e-01	8.4182e-01
8.1388e-01	7.4893e-01	5.3155e-01	9.9330e-02
4.6714e-01	3.3274e-01	6.2014e-01	5.0509e-01
6.8017e-01	8.3683e-01	2.6008e-01	8.1461e-01
8.3031e-01	7.7883e-01	4.1376e-01	4.1528e-01
4.0170e-01	2.5391e-01	3.2665e-01	8.6273e-01
1.8725e-01	3.0107e-01	3.8382e-01	8.3405e-01
6.2011e-01	7.8060e-01	4.6622e-01	6.3834e-01
3.9377e-01	2.6263e-01	4.9295e-01	9.6381e-01
7.7337e-01	8.8149e-01	2.5786e-01	6.4946e-01
6.2096e-01	6.3452e-01	4.1623e-01	7.1233e-01
7.4929e-01	7.1139e-01	5.3625e-01	2.3914e-01
3.9972e-01	2.8185e-01	5.7288e-01	6.4088e-01
8.9490e-01	8.0854e-01	4.0287e-01	4.2158e-01
8.5297e-01	7.6406e-01	5.6149e-01	2.1434e-01
7.0992e-01	8.8310e-01	2.3732e-01	6.2131e-01
9.6884e-02	2.7438e-01	7.9782e-01	9.0054e-01
3.9405e-01	2.9181e-01	7.4684e-01	5.5483e-01
4.5127e-01	4.5409e-01	5.6100e-01	8.6086e-01
7.1728e-01	6.0819e-01	2.8310e-01	6.3954e-01
6.8017e-01	7.3185e-01	5.0260e-01	4.6595e-01
9.1756e-01	7.6121e-01	2.4276e-01	4.0925e-01
4.9065e-01	7.6957e-01	4.3950e-01	9.2976e-01
2.8215e-01	2.7936e-01	7.0676e-01	6.8458e-01
2.3909e-01	2.8648e-01	6.3796e-01	7.8887e-01
6.2351e-01	4.1922e-01	4.3529e-01	2.5322e-01
8.0142e-01	7.2758e-01	4.0807e-01	5.3418e-01
7.9632e-01	7.8986e-01	4.0163e-01	5.5751e-01
7.8810e-01	7.3648e-01	6.2336e-01	4.4102e-01
8.1586e-01	9.2189e-01	4.1079e-01	6.3847e-01
4.0708e-01	4.5409e-01	5.2388e-01	9.9906e-01
8.4561e-01	8.6388e-01	2.8706e-01	5.7064e-01
7.7422e-01	6.4306e-01	4.1450e-01	1.9290e-01
4.6997e-01	3.3096e-01	4.8280e-01	7.0040e-01
3.9802e-01	2.3594e-01	5.8797e-01	5.6233e-01
1.2748e-01	2.9733e-01	2.9003e-01	6.9946e-01
6.1161e-01	8.4751e-01	4.1054e-01	8.4799e-01
9.0113e-01	9.2189e-01	4.0807e-01	5.1139e-01
1.4391e-01	3.2544e-01	6.6766e-01	6.3284e-01
7.2521e-01	7.9395e-01	3.8654e-01	5.3525e-01
6.9575e-01	5.1851e-01	5.3427e-01	5.4625e-01
7.0170e-01	6.0552e-01	5.3452e-01	5.4035e-01
