3.2565e+00,4.6205e+00,1.0614e+00
1.0266e+00,1.1259e+00,4.4260e+00
3.6936e+00,7.9292e-01,3.7609e+00
3.4808e+00,3.5920e+00,1.2470e+00
4.3242e+00,4.7585e-01,3.9225e+00
6.8297e-01,2.2422e+00,5.7485e+00
2.3791e-01,3.3508e+00,5.6564e+00
2.6936e+00,6.1274e+00,1.0895e+00
1.6397e+00,1.4970e+00,2.0669e+00
4.2632e+00,7.3115e-01,3.6011e+00
1.4676e+00,1.3459e+00,2.3647e+00
6.3570e+00,2.2879e+00,1.4509e+00
6.2434e+00,1.9573e+00,1.8472e+00
3.1473e+00,3.8012e+00,1.3480e+00
8.4860e+00,1.6788e+00,4.0703e-02
4.2374e+00,9.1508e-01,3.3558e+00
1.9922e+00,2.0932e+00,1.8633e+00
3.8208e+00,2.1176e+00,2.0183e+00
2.3267e+00,2.9860e+00,1.7949e+00
1.7120e+00,1.1814e+00,2.9299e+00
2.7065e+00,2.0833e+00,1.8799e+00
1.9700e+00,6.9714e+00,1.4445e+00
3.7569e+00,4.1473e+00,8.5412e-01
6.8028e+00,2.1631e+00,1.3377e+00
3.0575e+00,3.5446e+00,1.4437e+00
2.6518e+00,2.9509e+00,1.6728e+00
1.6004e+00,1.5064e+00,2.0687e+00
1.6140e+00,3.1885e+00,2.3700e+00
2.0623e+00,1.5495e+00,2.0751e+00
4.6849e+00,1.6661e+00,2.4644e+00
2.8604e+00,2.5455e+00,1.7111e+00
3.0049e+00,4.8463e+00,1.2253e+00
4.3550e+00,3.9612e+00,5.6490e-01
1.6966e+00,4.9174e-02,8.3737e+00
4.1621e+00,3.0486e-01,4.2938e+00
1.7198e+00,2.0913e+00,1.9580e+00
1.9865e+00,1.3261e+00,2.3810e+00
1.8230e+00,1.7397e+00,1.9319e+00
7.4208e-01,3.6874e+00,3.8756e+00
1.3727e+00,6.1634e-01,6.1444e+00
7.1105e+00,1.8800e+00,1.4462e+00
5.8647e+00,3.4899e+00,1.2410e-02
1.6491e-01,3.6682e+00,5.2230e+00
3.8365e+00,1.1684e+00,3.0559e+00
3.5907e+00,2.4413e+00,1.7683e+00
3.4799e+00,8.4716e-02,5.7406e+00
2.9175e+00,9.9785e-01,3.5824e+00
3.0508e+00,4.6396e+00,1.2358e+00
3.4891e+00,2.1343e+00,1.9666e+00
1.2871e+00,1.1791e+00,3.6342e+00
2.3538e+00,5.3794e+00,1.7282e+00
2.9064e+00,9.4030e-01,3.8133e+00
6.4581e+00,2.5133e+00,1.1289e+00
5.2561e+00,6.1932e-01,3.3482e+00
3.8785e+00,1.2603e+00,2.9248e+00
2.1718e+00,3.5856e+00,1.9510e+00
5.9026e+00,2.5032e+00,1.4149e+00
1.0520e+00,2.5492e+00,3.5036e+00
1.1581e-01,5.4376e+00,3.6433e+00
3.9161e-01,4.1600e+00,4.1647e+00
3.0933e+00,1.5846e+00,2.3787e+00
1.2162e+00,3.2018e+00,2.9666e+00
3.3724e+00,3.1420e+00,1.4452e+00
1.0179e+00,2.4326e+00,3.7433e+00
4.7924e+00,2.8959e+00,1.3381e+00
8.7060e-01,4.6559e+00,3.3003e+00
7.5165e+00,1.3971e+00,1.6256e+00
8.1739e+00,9.4847e-01,1.4130e+00
1.8345e+00,2.0851e+00,1.9057e+00
1.8344e+00,4.1524e+00,2.2978e+00
2.2300e+00,3.4924e+00,1.8992e+00
1.5092e+00,2.5950e+00,2.3118e+00
4.0099e+00,1.8597e-01,4.6503e+00
1.8868e+00,2.9283e+00,2.0454e+00
2.7542e+00,1.4833e+00,2.4034e+00
1.3066e+00,1.5549e+00,2.3981e+00
4.6508e+00,2.2170e+00,1.9545e+00
1.7900e+00,2.3067e+00,1.9613e+00
1.9373e+00,6.5043e+00,1.7490e+00
6.0313e+00,2.8476e+00,9.4412e-01
5.0137e+00,1.2970e+00,2.7886e+00
1.4233e+00,6.4050e+00,2.2701e+00
1.7801e+00,1.5559e+00,2.0165e+00
2.7507e+00,6.6298e+00,6.7439e-01
3.5828e+00,4.3863e+00,8.7190e-01
3.8024e+00,5.8405e-01,4.1304e+00
4.0351e+00,1.6929e+00,2.4283e+00
2.2933e+00,5.3918e+00,1.7841e+00
2.2626e+00,1.1659e+00,3.0005e+00
3.2472e+00,2.6520e+00,1.6547e+00
1.6222e+00,5.8475e-01,6.3956e+00
7.7379e+00,7.3694e-01,1.9778e+00
2.5347e+00,2.2121e+00,1.8135e+00
1.8633e+00,2.0118e+00,1.8933e+00
1.3849e+00,1.6565e+00,2.1959e+00
7.1646e+00,4.4704e-01,2.5637e+00
2.7989e+00,4.5826e+00,1.4610e+00
1.5556e+00,1.4208e+00,2.1672e+00
1.8576e+00,2.7559e+00,2.0251e+00
2.1578e+00,1.6341e+00,2.0295e+00
2.0384e+00,2.0372e+00,1.8604e+00
3.1048e-01,3.5212e+00,5.1598e+00
1.0384e+00,2.1704e+00,3.7666e+00
3.7673e+00,1.7057e+00,2.3855e+00
7.6681e-01,9.2760e-01,5.1950e+00
3.7412e-02,4.3728e+00,4.4271e+00
2.6329e+00,1.1793e+00,2.9959e+00
1.4198e+00,2.2841e+00,2.3204e+00
4.5211e+00,3.0675e+00,1.2495e+00
1.6224e+00,4.8529e+00,2.4944e+00
1.8745e+00,5.4966e+00,2.1595e+00
1.3623e+00,2.9079e+00,2.6406e+00
3.3842e+00,5.6654e+00,3.9565e-01
3.0221e+00,3.6811e+00,1.4370e+00
1.9027e+00,1.6007e+00,1.9983e+00
2.1277e+00,1.5480e+00,2.0966e+00
1.7221e+00,9.2269e-01,4.7076e+00
8.3782e+00,1.4929e+00,5.5953e-01
9.9322e-01,2.0673e+00,4.1397e+00
2.1242e-01,3.5396e+00,5.3580e+00
