1.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
9.9887e-01,4.7565e-02,0.0000e+00,0.0000e+00
9.9504e-01,9.9504e-02,0.0000e+00,0.0000e+00
9.8776e-01,1.5596e-01,0.0000e+00,0.0000e+00
9.7619e-01,2.1693e-01,0.0000e+00,0.0000e+00
9.5937e-01,2.8217e-01,0.0000e+00,0.0000e+00
9.3633e-01,3.5112e-01,0.0000e+00,0.0000e+00
9.0618e-01,4.2289e-01,0.0000e+00,0.0000e+00
8.6824e-01,4.9614e-01,0.0000e+00,0.0000e+00
8.2219e-01,5.6921e-01,0.0000e+00,0.0000e+00
7.6822e-01,6.4018e-01,0.0000e+00,0.0000e+00
7.0711e-01,7.0711e-01,0.0000e+00,0.0000e+00
6.4018e-01,7.6822e-01,0.0000e+00,0.0000e+00
5.6921e-01,8.2219e-01,0.0000e+00,0.0000e+00
4.9614e-01,8.6824e-01,0.0000e+00,0.0000e+00
4.2289e-01,9.0618e-01,0.0000e+00,0.0000e+00
3.5112e-01,9.3633e-01,0.0000e+00,0.0000e+00
2.8217e-01,9.5937e-01,0.0000e+00,0.0000e+00
2.1693e-01,9.7619e-01,0.0000e+00,0.0000e+00
1.5596e-01,9.8776e-01,0.0000e+00,0.0000e+00
9.9504e-02,9.9504e-01,0.0000e+00,0.0000e+00
4.7565e-02,9.9887e-01,0.0000e+00,0.0000e+00
0.0000e+00,1.0000e+00,0.0000e+00,0.0000e+00
9.9887e-01,0.0000e+00,4.7565e-02,0.0000e+00
9.9751e-01,4.9875e-02,4.9875e-02,0.0000e+00
9.9315e-01,1.0454e-01,5.2271e-02,0.0000e+00
9.8492e-01,1.6415e-01,5.4718e-02,0.0000e+00
9.7183e-01,2.2866e-01,5.7166e-02,0.0000e+00
9.5279e-01,2.9775e-01,5.9549e-02,0.0000e+00
9.2670e-01,3.7068e-01,6.1780e-02,0.0000e+00
8.9261e-01,4.4630e-01,6.3758e-02,0.0000e+00
8.4984e-01,5.2298e-01,6.5372e-02,0.0000e+00
7.9823e-01,5.9867e-01,6.6519e-02,0.0000e+00
7.3827e-01,6.7116e-01,6.7116e-02,0.0000e+00
6.7116e-01,7.3827e-01,6.7116e-02,0.0000e+00
5.9867e-01,7.9823e-01,6.6519e-02,0.0000e+00
5.2298e-01,8.4984e-01,6.5372e-02,0.0000e+00
4.4630e-01,8.9261e-01,6.3758e-02,0.0000e+00
3.7068e-01,9.2670e-01,6.1780e-02,0.0000e+00
2.9775e-01,9.5279e-01,5.9549e-02,0.0000e+00
