3.3480e-01,-2.5990e-01,0.0000e+00
3.3480e-01,-2.6000e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,-1.0000e+00
3.3480e-01,-2.6010e-01,-1.0000e+00
3.3480e-01,-2.6010e-01,-1.0000e+00
3.3480e-01,-2.6010e-01,-1.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6010e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3480e-01,-2.6020e-01,0.0000e+00
3.3440e-01,-2.6260e-01,0.0000e+00
3.3440e-01,-2.6280e-01,0.0000e+00
3.3440e-01,-2.6280e-01,0.0000e+00
3.3440e-01,-2.6280e-01,0.0000e+00
3.3440e-01,-2.6280e-01,0.0000e+00
3.3440e-01,-2.6280e-01,0.0000e+00
3.3440e-01,-2.6280e-01,0.0000e+00
3.3440e-01,-2.6280e-01,0.0000e+00
1.9550e-01,-3.1110e-01,-2.0000e+00
7.5400e-02,8.6530e-01,0.0000e+00
7.3200e-02,6.5000e-02,-2.0000e+00
1.6930e-01,6.4700e-02,-3.0000e+00
2.2800e-01,4.0000e-02,-3.0000e+00
2.5940e-01,1.2200e-02,-2.0000e+00
2.7680e-01,-1.3200e-02,-1.0000e+00
2.9040e-01,-3.5200e-02,-1.0000e+00
2.9890e-01,-5.4100e-02,0.0000e+00
3.0330e-01,-7.0400e-02,0.0000e+00
3.1000e-01,-8.4400e-02,0.0000e+00
3.1330e-01,-9.6600e-02,0.0000e+00
3.1630e-01,-1.0720e-01,0.0000e+00
3.1610e-01,-1.1660e-01,0.0000e+00
3.1890e-01,-1.2490e-01,0.0000e+00
3.2170e-01,-1.3240e-01,0.0000e+00
3.2130e-01,-1.3900e-01,0.0000e+00
3.2400e-01,-1.4510e-01,0.0000e+00
3.2360e-01,-1.5050e-01,0.0000e+00
3.2630e-01,-1.5550e-01,0.0000e+00
3.2600e-01,-1.6000e-01,0.0000e+00
3.2560e-01,-1.6420e-01,0.0000e+00
3.2830e-01,-1.6800e-01,0.0000e+00
3.2800e-01,-1.7160e-01,0.0000e+00
3.2770e-01,-1.7490e-01,0.0000e+00
3.2740e-01,-1.7790e-01,0.0000e+00
3.2710e-01,-1.8070e-01,0.0000e+00
3.2990e-01,-1.8340e-01,0.0000e+00
3.2960e-01,-1.8590e-01,0.0000e+00
3.2940e-01,-1.8820e-01,0.0000e+00
3.2920e-01,-1.9040e-01,0.0000e+00
3.2890e-01,-1.9250e-01,0.0000e+00
3.2870e-01,-1.9440e-01,0.0000e+00
3.3160e-01,-1.9620e-01,0.0000e+00
3.3140e-01,-1.9800e-01,0.0000e+00
3.3120e-01,-1.9960e-01,0.0000e+00
3.3100e-01,-2.0120e-01,0.0000e+00
3.3080e-01,-2.0260e-01,0.0000e+00
3.3060e-01,-2.0410e-01,0.0000e+00
3.3050e-01,-2.0540e-01,0.0000e+00
3.3030e-01,-2.0670e-01,0.0000e+00
3.3010e-01,-2.0790e-01,0.0000e+00
3.3000e-01,-2.0910e-01,0.0000e+00
3.3290e-01,-2.1020e-01,0.0000e+00
3.3280e-01,-2.1120e-01,0.0000e+00
3.3270e-01,-2.1230e-01,0.0000e+00
3.3250e-01,-2.1330e-01,0.0000e+00
3.3240e-01,-2.1420e-01,0.0000e+00
3.3230e-01,-2.1510e-01,0.0000e+00
3.3220e-01,-2.1600e-01,0.0000e+00
3.3210e-01,-2.1680e-01,0.0000e+00
3.3190e-01,-2.1760e-01,0.0000e+00
3.3180e-01,-2.1840e-01,0.0000e+00
3.3170e-01,-2.1910e-01,0.0000e+00
3.3160e-01,-2.1990e-01,0.0000e+00
3.3150e-01,-2.2060e-01,0.0000e+00
3.3150e-01,-2.2120e-01,0.0000e+00
3.3140e-01,-2.2190e-01,0.0000e+00
3.3130e-01,-2.2250e-01,0.0000e+00
3.3120e-01,-2.2310e-01,0.0000e+00
3.3110e-01,-2.2370e-01,0.0000e+00
3.3100e-01,-2.2430e-01,0.0000e+00
3.3100e-01,-2.2480e-01,0.0000e+00
3.3400e-01,-2.2540e-01,0.0000e+00
3.3390e-01,-2.2590e-01,0.0000e+00
3.3380e-01,-2.2640e-01,0.0000e+00
3.3370e-01,-2.2690e-01,0.0000e+00
3.3370e-01,-2.2740e-01,0.0000e+00
3.3360e-01,-2.2780e-01,0.0000e+00
3.3350e-01,-2.2830e-01,0.0000e+00
3.3350e-01,-2.2870e-01,0.0000e+00
3.3340e-01,-2.2920e-01,0.0000e+00
3.3340e-01,-2.2960e-01,0.0000e+00
3.3330e-01,-2.2990e-01,0.0000e+00
3.3320e-01,-2.3040e-01,0.0000e+00
3.3320e-01,-2.3070e-01,0.0000e+00
3.3310e-01,-2.3110e-01,0.0000e+00
3.3310e-01,-2.3150e-01,0.0000e+00
3.3300e-01,-2.3180e-01,0.0000e+00
3.3300e-01,-2.3220e-01,0.0000e+00
3.3290e-01,-2.3250e-01,0.0000e+00
3.3290e-01,-2.3280e-01,0.0000e+00
3.3280e-01,-2.3320e-01,0.0000e+00
3.3280e-01,-2.3350e-01,0.0000e+00
3.3270e-01,-2.3380e-01,0.0000e+00
3.3190e-01,-2.3920e-01,0.0000e+00
3.3060e-01,-2.4780e-01,-1.0000e+00
3.3540e-01,-2.5640e-01,0.0000e+00
3.2790e-01,-2.6480e-01,0.0000e+00
3.2820e-01,-2.6540e-01,0.0000e+00
3.2790e-01,-2.6490e-01,0.0000e+00
3.2780e-01,-2.6490e-01,0.0000e+00
3.2790e-01,-2.6520e-01,0.0000e+00
3.2810e-01,-2.6560e-01,0.0000e+00
3.2790e-01,-2.6540e-01,0.0000e+00
3.2780e-01,-2.6550e-01,0.0000e+00
3.2500e-01,-2.6600e-01,0.0000e+00
3.2480e-01,-2.6580e-01,0.0000e+00
3.2470e-01,-2.6590e-01,0.0000e+00
3.2460e-01,-2.6580e-01,-1.0000e+00
3.2500e-01,-2.6670e-01,0.0000e+00
3.2470e-01,-2.6640e-01,0.0000e+00
3.2450e-01,-2.6640e-01,0.0000e+00
3.2150e-01,-2.6670e-01,-1.0000e+00
3.2140e-01,-2.6700e-01,-1.0000e+00
3.2180e-01,-2.6790e-01,0.0000e+00
3.2140e-01,-2.6780e-01,0.0000e+00
3.1810e-01,-2.6790e-01,-1.0000e+00
3.1810e-01,-2.6850e-01,-1.0000e+00
3.1820e-01,-2.6940e-01,-1.0000e+00
3.1150e-01,-2.7040e-01,-1.0000e+00
2.9150e-01,-2.7710e-01,-1.0000e+00
2.5510e-01,-2.8980e-01,-1.0000e+00
1.2210e-01,6.9600e-02,-2.0000e+00
1.6930e-01,6.4700e-02,-3.0000e+00
2.0510e-01,5.3500e-02,-2.0000e+00
2.2800e-01,4.0000e-02,-3.0000e+00
2.4350e-01,2.6000e-02,-2.0000e+00
2.5940e-01,1.2200e-02,-2.0000e+00
2.7030e-01,-9.0000e-04,-1.0000e+00
2.7680e-01,-1.3200e-02,-1.0000e+00
2.8550e-01,-2.4600e-02,-1.0000e+00
2.9040e-01,-3.5200e-02,-1.0000e+00
2.9490e-01,-4.5000e-02,-1.0000e+00
2.9890e-01,-5.4100e-02,0.0000e+00
3.0270e-01,-6.2600e-02,0.0000e+00
3.0330e-01,-7.0400e-02,0.0000e+00
3.0670e-01,-7.7600e-02,0.0000e+00
3.1000e-01,-8.4400e-02,0.0000e+00
3.1010e-01,-9.0700e-02,0.0000e+00
3.1330e-01,-9.6600e-02,0.0000e+00
3.1330e-01,-1.0210e-01,0.0000e+00
3.1630e-01,-1.0720e-01,0.0000e+00
3.1620e-01,-1.1200e-01,0.0000e+00
3.1610e-01,-1.1660e-01,0.0000e+00
3.1900e-01,-1.2090e-01,0.0000e+00
3.1890e-01,-1.2490e-01,0.0000e+00
3.1870e-01,-1.2870e-01,0.0000e+00
3.2170e-01,-1.3240e-01,0.0000e+00
3.2150e-01,-1.3580e-01,0.0000e+00
3.2130e-01,-1.3900e-01,0.0000e+00
3.2420e-01,-1.4210e-01,0.0000e+00
3.2400e-01,-1.4510e-01,0.0000e+00
3.2380e-01,-1.4790e-01,0.0000e+00
3.2360e-01,-1.5050e-01,0.0000e+00
3.2340e-01,-1.5310e-01,0.0000e+00
3.2630e-01,-1.5550e-01,0.0000e+00
3.2620e-01,-1.5780e-01,0.0000e+00
3.2600e-01,-1.6000e-01,0.0000e+00
3.2580e-01,-1.6220e-01,0.0000e+00
3.2560e-01,-1.6420e-01,0.0000e+00
3.2540e-01,-1.6620e-01,0.0000e+00
3.2830e-01,-1.6800e-01,0.0000e+00
3.2820e-01,-1.6990e-01,0.0000e+00
3.2800e-01,-1.7160e-01,0.0000e+00
3.2790e-01,-1.7330e-01,0.0000e+00
3.2770e-01,-1.7490e-01,0.0000e+00
3.2760e-01,-1.7640e-01,0.0000e+00
3.2740e-01,-1.7790e-01,0.0000e+00
3.2730e-01,-1.7940e-01,0.0000e+00
3.2710e-01,-1.8080e-01,0.0000e+00
3.3010e-01,-1.8210e-01,0.0000e+00
3.2990e-01,-1.8340e-01,0.0000e+00
3.2980e-01,-1.8470e-01,0.0000e+00
3.2960e-01,-1.8590e-01,0.0000e+00
3.2950e-01,-1.8710e-01,0.0000e+00
3.2940e-01,-1.8820e-01,0.0000e+00
3.2930e-01,-1.8930e-01,0.0000e+00
3.2920e-01,-1.9040e-01,0.0000e+00
3.2900e-01,-1.9150e-01,0.0000e+00
3.2890e-01,-1.9250e-01,0.0000e+00
3.2880e-01,-1.9350e-01,0.0000e+00
3.2870e-01,-1.9440e-01,0.0000e+00
3.2860e-01,-1.9530e-01,0.0000e+00
3.3160e-01,-1.9630e-01,0.0000e+00
3.3150e-01,-1.9710e-01,0.0000e+00
3.3140e-01,-1.9800e-01,0.0000e+00
3.3130e-01,-1.9880e-01,0.0000e+00
3.3120e-01,-1.9960e-01,0.0000e+00
3.3110e-01,-2.0040e-01,0.0000e+00
3.3100e-01,-2.0120e-01,0.0000e+00
3.3090e-01,-2.0190e-01,0.0000e+00
3.3080e-01,-2.0260e-01,0.0000e+00
3.3070e-01,-2.0340e-01,0.0000e+00
3.3060e-01,-2.0410e-01,0.0000e+00
3.3050e-01,-2.0470e-01,0.0000e+00
3.3050e-01,-2.0540e-01,0.0000e+00
3.3040e-01,-2.0610e-01,0.0000e+00
3.3030e-01,-2.0670e-01,0.0000e+00
3.3020e-01,-2.0730e-01,0.0000e+00
3.2990e-01,-2.0990e-01,0.0000e+00
3.2870e-01,-2.1880e-01,0.0000e+00
3.3050e-01,-2.2770e-01,0.0000e+00
3.2610e-01,-2.3650e-01,-1.0000e+00
3.2470e-01,-2.4530e-01,-1.0000e+00
3.2340e-01,-2.5390e-01,-1.0000e+00
3.2200e-01,-2.6240e-01,-1.0000e+00
3.2210e-01,-2.6830e-01,0.0000e+00
3.2170e-01,-2.6840e-01,0.0000e+00
3.1810e-01,-2.6790e-01,-1.0000e+00
3.1780e-01,-2.6850e-01,-1.0000e+00
3.1610e-01,-2.7220e-01,0.0000e+00
3.0810e-01,-2.7120e-01,-1.0000e+00
2.9800e-01,-2.7570e-01,-1.0000e+00
2.8800e-01,-2.7900e-01,-1.0000e+00
2.3100e-02,-2.7280e-01,-3.0000e+00
1.0940e-01,5.5720e-01,-1.0000e+00
1.0140e-01,6.8600e-02,-3.0000e+00
1.4050e-01,6.9100e-02,-3.0000e+00
1.6930e-01,6.4700e-02,-3.0000e+00
1.9310e-01,5.7700e-02,-3.0000e+00
2.1330e-01,4.9200e-02,-2.0000e+00
2.2800e-01,4.0000e-02,-2.0000e+00
2.4080e-01,3.0700e-02,-2.0000e+00
2.4910e-01,2.1300e-02,-2.0000e+00
2.5940e-01,1.2200e-02,-2.0000e+00
2.6580e-01,3.4000e-03,-2.0000e+00
2.7160e-01,-5.1000e-03,-1.0000e+00
2.7680e-01,-1.3200e-02,-1.0000e+00
