6.6837e-01,5.3674e-01,4.6525e-01
7.4216e-01,7.1884e-01,4.9172e-01
5.1263e-01,4.8874e-01,4.7030e-01
4.8672e-01,3.5119e-01,6.6950e-01
5.6741e-01,3.4832e-01,5.1522e-01
6.6127e-01,4.0496e-01,6.2322e-01
8.1355e-01,5.4530e-01,5.4357e-01
7.6736e-01,4.4548e-01,4.6762e-01
3.7799e-01,6.9084e-01,4.6425e-01
5.5189e-01,4.5592e-01,4.6648e-01
7.1573e-01,6.3353e-01,4.8724e-01
4.0729e-01,5.1094e-01,5.5372e-01
5.6178e-01,7.9386e-01,5.0745e-01
5.0483e-01,3.4328e-01,6.4662e-01
7.0005e-01,4.0887e-01,3.9567e-01
5.2512e-01,6.0714e-01,4.6250e-01
4.1474e-01,4.3234e-01,3.8968e-01
5.0288e-01,4.5745e-01,6.2645e-01
5.2267e-01,7.9802e-01,5.4256e-01
4.9954e-01,5.5617e-01,4.7785e-01
7.8717e-01,5.3184e-01,3.7924e-01
7.0527e-01,4.1614e-01,6.7353e-01
7.6233e-01,5.9182e-01,5.6361e-01
5.6966e-01,6.1473e-01,5.1088e-01
7.9497e-01,5.8235e-01,4.1832e-01
7.5607e-01,6.8133e-01,4.2925e-01
4.4634e-01,4.1696e-01,6.3363e-01
6.5277e-01,7.8832e-01,5.3845e-01
5.5709e-01,8.1812e-01,4.4480e-01
5.8675e-01,4.1246e-01,6.1663e-01
6.8716e-01,5.4318e-01,4.2755e-01
5.6735e-01,4.1904e-01,5.2576e-01
6.3465e-01,5.6021e-01,4.7022e-01
6.5561e-01,4.7024e-01,4.6316e-01
5.6488e-01,5.0967e-01,4.8692e-01
5.5439e-01,5.3679e-01,4.4396e-01
5.8393e-01,4.5555e-01,5.2475e-01
6.5071e-01,5.5016e-01,5.2876e-01
6.4785e-01,7.9874e-01,4.6023e-01
5.6117e-01,4.0711e-01,7.6678e-01
5.5975e-01,3.7714e-01,3.1004e-01
7.2384e-01,4.9849e-01,4.6616e-01
6.7745e-01,5.3116e-01,5.4325e-01
6.5747e-01,5.4785e-01,5.2334e-01
7.5885e-01,4.8635e-01,3.6525e-01
7.6193e-01,4.4120e-01,3.8063e-01
