1.5027e+00,1.6764e+00,2.0054e+00,1.7300e+00
2.6250e+00,2.6942e+00,1.7784e+00,1.7838e+00
1.0180e+00,1.1177e+00,1.5662e+00,2.0922e+00
1.1928e+00,6.8162e-01,2.2325e+00,2.7330e+00
1.0062e+00,9.5922e-01,2.2820e+00,2.1586e+00
1.6089e+00,1.0815e+00,2.6250e+00,1.9211e+00
2.3549e+00,2.0528e+00,2.7083e+00,1.2467e+00
1.6301e+00,1.8050e+00,2.8889e+00,1.4449e+00
1.2538e+00,1.4031e+00,9.9313e-01,3.1522e+00
1.0359e+00,1.1512e+00,1.7795e+00,2.0027e+00
2.0771e+00,2.1621e+00,1.9457e+00,1.7112e+00
1.0459e+00,8.8276e-01,1.3224e+00,2.5574e+00
2.1993e+00,2.1484e+00,1.0318e+00,2.6676e+00
1.1551e+00,7.1629e-01,2.2714e+00,2.6071e+00
1.2129e+00,1.6935e+00,2.7846e+00,1.7715e+00
1.2801e+00,1.4405e+00,1.3673e+00,2.1834e+00
7.4113e-01,1.0556e+00,1.5979e+00,2.6930e+00
1.2782e+00,8.4987e-01,1.7552e+00,2.3107e+00
2.1978e+00,1.9219e+00,9.5869e-01,2.8616e+00
1.1306e+00,1.2121e+00,1.3881e+00,2.1651e+00
1.7074e+00,2.5188e+00,2.7529e+00,1.4254e+00
1.9888e+00,1.1199e+00,2.9797e+00,1.8735e+00
2.3970e+00,1.9602e+00,2.3111e+00,1.5135e+00
1.5181e+00,1.4671e+00,1.4604e+00,2.0589e+00
2.0021e+00,2.5952e+00,2.5232e+00,1.3802e+00
2.2808e+00,2.8537e+00,1.9984e+00,1.6785e+00
1.1339e+00,7.3561e-01,1.7597e+00,2.6285e+00
2.7152e+00,2.4056e+00,1.2527e+00,2.3289e+00
2.0767e+00,2.4721e+00,9.4835e-01,2.8098e+00
1.3716e+00,9.4281e-01,2.1990e+00,2.0928e+00
1.5057e+00,1.8943e+00,2.1120e+00,1.7190e+00
1.1162e+00,1.0293e+00,1.9635e+00,2.0056e+00
1.4637e+00,1.6075e+00,1.7973e+00,1.8236e+00
1.3095e+00,1.4705e+00,2.1623e+00,1.7569e+00
1.1842e+00,1.2339e+00,1.6591e+00,1.9406e+00
1.1452e+00,1.3669e+00,1.5882e+00,2.0112e+00
1.2069e+00,1.1165e+00,1.8914e+00,1.9192e+00
1.6327e+00,1.4915e+00,1.8878e+00,1.7773e+00
2.4245e+00,2.7481e+00,1.1988e+00,2.3807e+00
1.7948e+00,6.8860e-01,2.5848e+00,2.6549e+00
7.7269e-01,1.4591e+00,2.4532e+00,2.4482e+00
1.6019e+00,1.7820e+00,2.4076e+00,1.5734e+00
1.7204e+00,1.5012e+00,2.0701e+00,1.7104e+00
1.6358e+00,1.5201e+00,1.9203e+00,1.7576e+00
1.4707e+00,2.2757e+00,2.8284e+00,1.5590e+00
1.4155e+00,2.0784e+00,3.0279e+00,1.5446e+00
1.9627e+00,2.0981e+00,1.9487e+00,1.7170e+00
1.7865e+00,1.7317e+00,2.8672e+00,1.4100e+00
2.1893e+00,2.3558e+00,1.0978e+00,2.5584e+00
2.6719e+00,1.8090e+00,2.6286e+00,1.4381e+00
1.9554e+00,1.7074e+00,2.8054e+00,1.4015e+00
9.2531e-01,1.2020e+00,1.7061e+00,2.1536e+00
1.5014e+00,1.1315e+00,1.9876e+00,1.9067e+00
1.6710e+00,1.8772e+00,2.0210e+00,1.7013e+00
1.1367e+00,1.2569e+00,1.3718e+00,2.1889e+00
2.6208e+00,2.7138e+00,1.8071e+00,1.7572e+00
1.6848e+00,1.4932e+00,2.0566e+00,1.7148e+00
2.5953e+00,2.5609e+00,1.1303e+00,2.4327e+00
1.2487e+00,1.0267e+00,1.3429e+00,2.3280e+00
1.3638e+00,1.5929e+00,3.0639e+00,1.6327e+00
