1.0000e+00,0.0000e+00,0.0000e+00
9.9978e-01,2.0829e-02,0.0000e+00
9.9910e-01,4.2515e-02,0.0000e+00
9.9788e-01,6.5079e-02,0.0000e+00
9.9607e-01,8.8540e-02,0.0000e+00
9.9361e-01,1.1291e-01,0.0000e+00
9.9040e-01,1.3820e-01,0.0000e+00
9.8639e-01,1.6440e-01,0.0000e+00
9.8149e-01,1.9151e-01,0.0000e+00
9.7561e-01,2.1951e-01,0.0000e+00
9.6866e-01,2.4838e-01,0.0000e+00
9.6056e-01,2.7806e-01,0.0000e+00
9.5122e-01,3.0850e-01,0.0000e+00
9.4055e-01,3.3964e-01,0.0000e+00
9.2848e-01,3.7139e-01,0.0000e+00
9.1492e-01,4.0364e-01,0.0000e+00
8.9981e-01,4.3627e-01,0.0000e+00
8.8312e-01,4.6916e-01,0.0000e+00
8.6479e-01,5.0214e-01,0.0000e+00
8.4482e-01,5.3505e-01,0.0000e+00
8.2321e-01,5.6773e-01,0.0000e+00
8.0000e-01,6.0000e-01,0.0000e+00
7.7523e-01,6.3167e-01,0.0000e+00
7.4900e-01,6.6257e-01,0.0000e+00
7.2139e-01,6.9253e-01,0.0000e+00
6.9253e-01,7.2139e-01,0.0000e+00
6.6257e-01,7.4900e-01,0.0000e+00
6.3167e-01,7.7523e-01,0.0000e+00
6.0000e-01,8.0000e-01,0.0000e+00
5.6773e-01,8.2321e-01,0.0000e+00
5.3505e-01,8.4482e-01,0.0000e+00
5.0214e-01,8.6479e-01,0.0000e+00
4.6916e-01,8.8312e-01,0.0000e+00
4.3627e-01,8.9981e-01,0.0000e+00
4.0364e-01,9.1492e-01,0.0000e+00
3.7139e-01,9.2848e-01,0.0000e+00
3.3964e-01,9.4055e-01,0.0000e+00
3.0850e-01,9.5122e-01,0.0000e+00
2.7806e-01,9.6056e-01,0.0000e+00
2.4838e-01,9.6866e-01,0.0000e+00
2.1951e-01,9.7561e-01,0.0000e+00
1.9151e-01,9.8149e-01,0.0000e+00
1.6440e-01,9.8639e-01,0.0000e+00
1.3820e-01,9.9040e-01,0.0000e+00
1.1291e-01,9.9361e-01,0.0000e+00
8.8540e-02,9.9607e-01,0.0000e+00
6.5079e-02,9.9788e-01,0.0000e+00
4.2515e-02,9.9910e-01,0.0000e+00
2.0829e-02,9.9978e-01,0.0000e+00
0.0000e+00,1.0000e+00,0.0000e+00
9.9978e-01,0.0000e+00,2.0829e-02
9.9955e-01,2.1267e-02,2.1267e-02
9.9882e-01,4.3427e-02,2.1713e-02
9.9754e-01,6.6503e-02,2.2168e-02
9.9564e-01,9.0513e-02,2.2628e-02
9.9304e-01,1.1547e-01,2.3094e-02
9.8967e-01,1.4138e-01,2.3564e-02
9.8545e-01,1.6825e-01,2.4035e-02
9.8029e-01,1.9606e-01,2.4507e-02
9.7409e-01,2.2479e-01,2.4977e-02
9.6676e-01,2.5441e-01,2.5441e-02
9.5821e-01,2.8487e-01,2.5898e-02
9.4835e-01,3.1612e-01,2.6343e-02
9.3709e-01,3.4806e-01,2.6774e-02
9.2434e-01,3.8061e-01,2.7186e-02
9.1002e-01,4.1365e-01,2.7576e-02
8.9408e-01,4.4704e-01,2.7940e-02
8.7646e-01,4.8064e-01,2.8273e-02
8.5714e-01,5.1429e-01,2.8571e-02
8.3611e-01,5.4780e-01,2.8831e-02
8.1339e-01,5.8099e-01,2.9050e-02
7.8902e-01,6.1368e-01,2.9223e-02
7.6306e-01,6.4566e-01,2.9348e-02
7.3561e-01,6.7676e-01,2.9424e-02
7.0680e-01,7.0680e-01,2.9450e-02
6.7676e-01,7.3561e-01,2.9424e-02
6.4566e-01,7.6306e-01,2.9348e-02
6.1368e-01,7.8902e-01,2.9223e-02
5.8099e-01,8.1339e-01,2.9050e-02
5.4780e-01,8.3611e-01,2.8831e-02
5.1429e-01,8.5714e-01,2.8571e-02
4.8064e-01,8.7646e-01,2.8273e-02
4.4704e-01,8.9408e-01,2.7940e-02
4.1365e-01,9.1002e-01,2.7576e-02
3.8061e-01,9.2434e-01,2.7186e-02
3.4806e-01,9.3709e-01,2.6774e-02
3.1612e-01,9.4835e-01,2.6343e-02
2.8487e-01,9.5821e-01,2.5898e-02
2.5441e-01,9.6676e-01,2.5441e-02
2.2479e-01,9.7409e-01,2.4977e-02
1.9606e-01,9.8029e-01,2.4507e-02
1.6825e-01,9.8545e-01,2.4035e-02
1.4138e-01,9.8967e-01,2.3564e-02
1.1547e-01,9.9304e-01,2.3094e-02
9.0513e-02,9.9564e-01,2.2628e-02
6.6503e-02,9.9754e-01,2.2168e-02
4.3427e-02,9.9882e-01,2.1713e-02
2.1267e-02,9.9955e-01,2.1267e-02
0.0000e+00,9.9978e-01,2.0829e-02
9.9910e-01,0.0000e+00,4.2515e-02
9.9882e-01,2.1713e-02,4.3427e-02
9.9803e-01,4.4357e-02,4.4357e-02
9.9666e-01,6.7954e-02,4.5303e-02
9.9464e-01,9.2524e-02,4.6262e-02
9.9188e-01,1.1808e-01,4.7232e-02
9.8831e-01,1.4463e-01,4.8210e-02
9.8384e-01,1.7217e-01,4.9192e-02
9.7837e-01,2.0069e-01,5.0173e-02
9.7181e-01,2.3016e-01,5.1148e-02
9.6405e-01,2.6055e-01,5.2111e-02
9.5500e-01,2.9181e-01,5.3056e-02
9.4457e-01,3.2385e-01,5.3975e-02
