1.0000e+00,0.0000e+00,0.0000e+00
9.9989e-01,1.4704e-02,0.0000e+00
9.9955e-01,2.9837e-02,0.0000e+00
9.9897e-01,4.5408e-02,0.0000e+00
9.9811e-01,6.1422e-02,0.0000e+00
9.9696e-01,7.7888e-02,0.0000e+00
9.9550e-01,9.4809e-02,0.0000e+00
9.9369e-01,1.1219e-01,0.0000e+00
9.9151e-01,1.3003e-01,0.0000e+00
9.8894e-01,1.4834e-01,0.0000e+00
9.8594e-01,1.6711e-01,0.0000e+00
9.8249e-01,1.8633e-01,0.0000e+00
9.7855e-01,2.0601e-01,0.0000e+00
9.7410e-01,2.2613e-01,0.0000e+00
9.6910e-01,2.4668e-01,0.0000e+00
9.6352e-01,2.6764e-01,0.0000e+00
9.5733e-01,2.8900e-01,0.0000e+00
9.5050e-01,3.1074e-01,0.0000e+00
9.4299e-01,3.3282e-01,0.0000e+00
9.3478e-01,3.5522e-01,0.0000e+00
9.2585e-01,3.7790e-01,0.0000e+00
3.7790e-01,9.2585e-01,0.0000e+00
3.5522e-01,9.3478e-01,0.0000e+00
3.3282e-01,9.4299e-01,0.0000e+00
3.1074e-01,9.5050e-01,0.0000e+00
2.8900e-01,9.5733e-01,0.0000e+00
2.6764e-01,9.6352e-01,0.0000e+00
2.4668e-01,9.6910e-01,0.0000e+00
2.2613e-01,9.7410e-01,0.0000e+00
2.0601e-01,9.7855e-01,0.0000e+00
1.8633e-01,9.8249e-01,0.0000e+00
1.6711e-01,9.8594e-01,0.0000e+00
1.4834e-01,9.8894e-01,0.0000e+00
1.3003e-01,9.9151e-01,0.0000e+00
1.1219e-01,9.9369e-01,0.0000e+00
9.4809e-02,9.9550e-01,0.0000e+00
7.7888e-02,9.9696e-01,0.0000e+00
6.1422e-02,9.9811e-01,0.0000e+00
4.5408e-02,9.9897e-01,0.0000e+00
2.9837e-02,9.9955e-01,0.0000e+00
1.4704e-02,9.9989e-01,0.0000e+00
0.0000e+00,1.0000e+00,0.0000e+00
9.9989e-01,0.0000e+00,1.4704e-02
9.9978e-01,1.4922e-02,1.4922e-02
9.9943e-01,3.0286e-02,1.5143e-02
9.9882e-01,4.6099e-02,1.5366e-02
9.9793e-01,6.2371e-02,1.5593e-02
9.9674e-01,7.9106e-02,1.5821e-02
9.9522e-01,9.6312e-02,1.6052e-02
9.9335e-01,1.1399e-01,1.6284e-02
9.9109e-01,1.3215e-01,1.6518e-02
9.8843e-01,1.5078e-01,1.6753e-02
9.8532e-01,1.6988e-01,1.6988e-02
9.8174e-01,1.8946e-01,1.7223e-02
9.7765e-01,2.0950e-01,1.7458e-02
9.7303e-01,2.2999e-01,1.7691e-02
9.6784e-01,2.5092e-01,1.7923e-02
9.6205e-01,2.7228e-01,1.8152e-02
9.5562e-01,2.9404e-01,1.8377e-02
9.4852e-01,3.1617e-01,1.8598e-02
9.4072e-01,3.3866e-01,1.8814e-02
9.3219e-01,3.6146e-01,1.9024e-02
9.2291e-01,3.8454e-01,1.9227e-02
3.8454e-01,9.2291e-01,1.9227e-02
3.6146e-01,9.3219e-01,1.9024e-02
3.3866e-01,9.4072e-01,1.8814e-02
3.1617e-01,9.4852e-01,1.8598e-02
2.9404e-01,9.5562e-01,1.8377e-02
2.7228e-01,9.6205e-01,1.8152e-02
2.5092e-01,9.6784e-01,1.7923e-02
2.2999e-01,9.7303e-01,1.7691e-02
2.0950e-01,9.7765e-01,1.7458e-02
1.8946e-01,9.8174e-01,1.7223e-02
1.6988e-01,9.8532e-01,1.6988e-02
1.5078e-01,9.8843e-01,1.6753e-02
1.3215e-01,9.9109e-01,1.6518e-02
1.1399e-01,9.9335e-01,1.6284e-02
9.6312e-02,9.9522e-01,1.6052e-02
7.9106e-02,9.9674e-01,1.5821e-02
6.2371e-02,9.9793e-01,1.5593e-02
4.6099e-02,9.9882e-01,1.5366e-02
3.0286e-02,9.9943e-01,1.5143e-02
1.4922e-02,9.9978e-01,1.4922e-02
0.0000e+00,9.9989e-01,1.4704e-02
9.9955e-01,0.0000e+00,2.9837e-02
9.9943e-01,1.5143e-02,3.0286e-02
9.9905e-01,3.0740e-02,3.0740e-02
9.9842e-01,4.6801e-02,3.1201e-02
9.9749e-01,6.3333e-02,3.1666e-02
9.9625e-01,8.0343e-02,3.2137e-02
9.9467e-01,9.7836e-02,3.2612e-02
9.9272e-01,1.1582e-01,3.3091e-02
9.9037e-01,1.3429e-01,3.3572e-02
9.8760e-01,1.5325e-01,3.4055e-02
9.8437e-01,1.7270e-01,3.4539e-02
9.8065e-01,1.9263e-01,3.5023e-02
9.7640e-01,2.1303e-01,3.5505e-02
9.7159e-01,2.3390e-01,3.5985e-02
9.6619e-01,2.5522e-01,3.6460e-02
9.6017e-01,2.7697e-01,3.6930e-02
9.5348e-01,2.9913e-01,3.7391e-02
9.4609e-01,3.2167e-01,3.7844e-02
9.3798e-01,3.4456e-01,3.8285e-02
9.2911e-01,3.6777e-01,3.8713e-02
