1.0000e+00,1.0000e+00
1.0000e+00,9.9064e-01
1.0000e+00,9.8100e-01
1.0000e+00,9.7108e-01
1.0000e+00,9.6087e-01
1.0000e+00,9.5036e-01
1.0000e+00,9.3955e-01
1.0000e+00,9.2843e-01
1.0000e+00,9.1698e-01
1.0000e+00,9.0521e-01
1.0000e+00,8.9311e-01
1.0000e+00,8.8068e-01
1.0000e+00,8.6790e-01
1.0000e+00,8.5479e-01
1.0000e+00,8.4132e-01
1.0000e+00,8.2751e-01
1.0000e+00,8.1335e-01
1.0000e+00,7.9885e-01
1.0000e+00,7.8400e-01
1.0000e+00,7.6881e-01
1.0000e+00,7.5329e-01
1.0000e+00,2.4671e-01
1.0000e+00,2.3119e-01
1.0000e+00,2.1600e-01
1.0000e+00,2.0115e-01
1.0000e+00,1.8665e-01
1.0000e+00,1.7249e-01
1.0000e+00,1.5868e-01
1.0000e+00,1.4521e-01
1.0000e+00,1.3210e-01
1.0000e+00,1.1932e-01
1.0000e+00,1.0689e-01
1.0000e+00,9.4786e-02
1.0000e+00,8.3017e-02
1.0000e+00,7.1573e-02
1.0000e+00,6.0448e-02
1.0000e+00,4.9635e-02
1.0000e+00,3.9127e-02
1.0000e+00,2.8917e-02
1.0000e+00,1.8998e-02
1.0000e+00,9.3614e-03
1.0000e+00,0.0000e+00
9.9064e-01,1.0000e+00
9.9050e-01,9.9050e-01
9.9036e-01,9.8071e-01
9.9022e-01,9.7064e-01
9.9007e-01,9.6026e-01
9.8993e-01,9.4958e-01
9.8978e-01,9.3858e-01
9.8963e-01,9.2726e-01
9.8948e-01,9.1562e-01
9.8933e-01,9.0363e-01
9.8918e-01,8.9131e-01
9.8903e-01,8.7864e-01
9.8889e-01,8.6561e-01
9.8874e-01,8.5224e-01
9.8859e-01,8.3851e-01
9.8844e-01,8.2442e-01
9.8830e-01,8.0997e-01
9.8816e-01,7.9517e-01
9.8802e-01,7.8001e-01
9.8789e-01,7.6451e-01
9.8776e-01,7.4867e-01
9.8776e-01,2.5133e-01
9.8789e-01,2.3549e-01
9.8802e-01,2.1999e-01
9.8816e-01,2.0483e-01
9.8830e-01,1.9003e-01
9.8844e-01,1.7558e-01
9.8859e-01,1.6149e-01
9.8874e-01,1.4776e-01
9.8889e-01,1.3439e-01
9.8903e-01,1.2136e-01
9.8918e-01,1.0869e-01
9.8933e-01,9.6369e-02
9.8948e-01,8.4385e-02
9.8963e-01,7.2737e-02
9.8978e-01,6.1417e-02
9.8993e-01,5.0420e-02
9.9007e-01,3.9737e-02
9.9022e-01,2.9362e-02
9.9036e-01,1.9286e-02
9.9050e-01,9.5011e-03
9.9064e-01,0.0000e+00
9.8100e-01,1.0000e+00
9.8072e-01,9.9035e-01
9.8043e-01,9.8042e-01
9.8013e-01,9.7018e-01
9.7984e-01,9.5963e-01
9.7954e-01,9.4877e-01
9.7923e-01,9.3758e-01
9.7893e-01,9.2606e-01
9.7862e-01,9.1420e-01
9.7832e-01,9.0200e-01
9.7801e-01,8.8944e-01
9.7770e-01,8.7652e-01
9.7739e-01,8.6324e-01
9.7709e-01,8.4960e-01
9.7678e-01,8.3559e-01
9.7648e-01,8.2121e-01
9.7619e-01,8.0647e-01
9.7590e-01,7.9136e-01
9.7562e-01,7.7588e-01
9.7535e-01,7.6005e-01
9.7535e-01,2.3995e-01
9.7562e-01,2.2412e-01
9.7590e-01,2.0864e-01
9.7619e-01,1.9353e-01
9.7648e-01,1.7879e-01
9.7678e-01,1.6441e-01
9.7709e-01,1.5040e-01
9.7739e-01,1.3676e-01
9.7770e-01,1.2348e-01
9.7801e-01,1.1056e-01
9.7832e-01,9.8004e-02
9.7862e-01,8.5798e-02
9.7893e-01,7.3938e-02
9.7923e-01,6.2418e-02
9.7954e-01,5.1229e-02
9.7984e-01,4.0366e-02
9.8013e-01,2.9820e-02
9.8043e-01,1.9582e-02
9.8072e-01,9.6450e-03
9.8100e-01,0.0000e+00
9.7108e-01,1.0000e+00
9.7064e-01,9.9021e-01
9.7019e-01,9.8011e-01
9.6974e-01,9.6971e-01
9.6928e-01,9.5898e-01
9.6882e-01,9.4793e-01
9.6835e-01,9.3655e-01
9.6788e-01,9.2482e-01
9.6741e-01,9.1274e-01
9.6693e-01,9.0030e-01
9.6646e-01,8.8750e-01
9.6598e-01,8.7433e-01
9.6551e-01,8.6079e-01
9.6504e-01,8.4687e-01
9.6457e-01,8.3257e-01
9.6411e-01,8.1789e-01
9.6366e-01,8.0284e-01
9.6322e-01,7.8740e-01
9.6279e-01,7.7160e-01
9.6237e-01,7.5543e-01
9.6237e-01,2.4457e-01
9.6279e-01,2.2840e-01
9.6322e-01,2.1260e-01
9.6366e-01,1.9716e-01
9.6411e-01,1.8211e-01
9.6457e-01,1.6743e-01
9.6504e-01,1.5313e-01
9.6551e-01,1.3921e-01
9.6598e-01,1.2567e-01
9.6646e-01,1.1250e-01
9.6693e-01,9.9696e-02
9.6741e-01,8.7259e-02
9.6788e-01,7.5180e-02
9.6835e-01,6.3451e-02
9.6882e-01,5.2066e-02
9.6928e-01,4.1015e-02
9.6974e-01,3.0292e-02
9.7019e-01,1.9888e-02
9.7064e-01,9.7934e-03
9.7108e-01,0.0000e+00
9.6087e-01,1.0000e+00
9.6027e-01,9.9005e-01
9.5965e-01,9.7980e-01
9.5903e-01,9.6922e-01
9.5840e-01,9.5831e-01
9.5777e-01,9.4707e-01
9.5713e-01,9.3548e-01
9.5648e-01,9.2354e-01
9.5583e-01,9.1123e-01
9.5518e-01,8.9855e-01
9.5452e-01,8.8550e-01
9.5387e-01,8.7207e-01
9.5322e-01,8.5825e-01
9.5258e-01,8.4404e-01
9.5194e-01,8.2944e-01
