1.0036e-01	3.9006e-01	3.7188e-02	9.1455e-01
9.1014e-02	1.5182e-01	2.9443e-01	9.3914e-01
5.9108e-01	6.2117e-01	3.4251e-01	3.8400e-01
2.9932e-02	3.8147e-03	4.9055e-02	9.9834e-01
3.2479e-03	4.8738e-02	2.6748e-01	9.6232e-01
1.3076e-03	3.3157e-03	1.5725e-03	9.9999e-01
6.3913e-02	1.1141e-02	6.2307e-02	9.9595e-01
4.1555e-04	3.8018e-05	8.5854e-04	1.0000e+00
8.7602e-03	8.5083e-03	9.8700e-01	1.6028e-01
9.1320e-02	5.0846e-02	2.9136e-01	9.5089e-01
4.3243e-02	2.3033e-03	2.9048e-02	9.9864e-01
1.4450e-02	1.4413e-01	4.0672e-01	9.0200e-01
4.4668e-02	2.7100e-02	1.5773e-01	9.8610e-01
2.0279e-02	9.2678e-02	1.0757e-01	9.8966e-01
1.1397e-01	4.1315e-02	4.2515e-02	9.9171e-01
2.1843e-01	1.2907e-01	1.2292e-02	9.6720e-01
2.2404e-01	8.9902e-01	3.5025e-02	3.7462e-01
9.2573e-03	1.7231e-03	2.4537e-01	9.6938e-01
4.6566e-02	3.1270e-01	2.6671e-01	9.1045e-01
8.1618e-03	1.5445e-03	3.2648e-01	9.4517e-01
7.6825e-02	5.1576e-02	3.2057e-01	9.4270e-01
2.3332e-01	2.4425e-01	1.9433e-01	9.2095e-01
1.0542e-01	2.3825e-01	2.1432e-01	9.4138e-01
1.7929e-02	3.5638e-02	2.0579e-01	9.7778e-01
1.4307e-01	3.4223e-01	7.9660e-02	9.2524e-01
1.8418e-01	2.0198e-01	8.9906e-01	3.4202e-01
8.7426e-02	9.5691e-03	1.2587e-02	9.9605e-01
2.1541e-01	1.7822e-01	8.8380e-01	3.7514e-01
6.2052e-02	1.9113e-02	7.8439e-03	9.9786e-01
2.4742e-01	3.4223e-01	9.0349e-01	7.3223e-02
6.1312e-01	4.8345e-01	3.2606e-01	5.3297e-01
8.7917e-02	5.5068e-02	2.2765e-02	9.9434e-01
1.2117e-01	1.4653e-01	1.9202e-01	9.6280e-01
9.1194e-02	2.7151e-03	5.1948e-02	9.9447e-01
7.7936e-02	1.8248e-03	4.6470e-01	8.8203e-01
1.2871e-03	3.4015e-05	8.1053e-03	9.9997e-01
6.0566e-02	3.4284e-02	1.5436e-01	9.8556e-01
5.3622e-02	6.2129e-02	8.9552e-03	9.9659e-01
1.9448e-01	1.5111e-01	8.8398e-01	3.9740e-01
8.1526e-02	1.2015e-01	2.7892e-01	9.4928e-01
1.4846e-01	1.3453e-01	3.0086e-01	9.3239e-01
9.6359e-01	6.0804e-02	2.6013e-01	1.1663e-02
1.6250e-01	1.1990e-01	9.2508e-01	3.2163e-01
9.2305e-01	1.8600e-01	1.9052e-02	3.3618e-01
9.0857e-03	6.7170e-02	3.8329e-02	9.9696e-01
2.6700e-01	1.9130e-01	4.0056e-02	9.4367e-01
1.2991e-02	4.9328e-02	9.7596e-02	9.9392e-01
1.0255e-01	1.5441e-01	3.2920e-01	9.2589e-01
2.2424e-01	7.2441e-02	9.5317e-01	1.8958e-01
6.0090e-02	1.6017e-01	1.7283e-01	9.6998e-01
4.1168e-03	1.2248e-02	1.1865e-01	9.9285e-01
3.5142e-02	5.5721e-02	1.4348e-01	9.8746e-01
4.6061e-02	9.7964e-01	1.6298e-01	1.0776e-01
5.2983e-03	1.3330e-02	3.4005e-02	9.9932e-01
5.1832e-03	5.2381e-03	4.6608e-03	9.9996e-01
1.7660e-02	3.9668e-02	1.6928e-01	9.8461e-01
9.8601e-02	1.2259e-01	1.8619e-02	9.8737e-01
