1.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
9.9862e-01,5.2559e-02,0.0000e+00,0.0000e+00
9.9388e-01,1.1043e-01,0.0000e+00,0.0000e+00
9.8478e-01,1.7379e-01,0.0000e+00,0.0000e+00
9.7014e-01,2.4254e-01,0.0000e+00,0.0000e+00
9.4868e-01,3.1623e-01,0.0000e+00,0.0000e+00
9.1915e-01,3.9392e-01,0.0000e+00,0.0000e+00
8.8047e-01,4.7410e-01,0.0000e+00,0.0000e+00
8.3205e-01,5.5470e-01,0.0000e+00,0.0000e+00
7.7396e-01,6.3324e-01,0.0000e+00,0.0000e+00
7.0711e-01,7.0711e-01,0.0000e+00,0.0000e+00
6.3324e-01,7.7396e-01,0.0000e+00,0.0000e+00
5.5470e-01,8.3205e-01,0.0000e+00,0.0000e+00
4.7410e-01,8.8047e-01,0.0000e+00,0.0000e+00
3.9392e-01,9.1915e-01,0.0000e+00,0.0000e+00
3.1623e-01,9.4868e-01,0.0000e+00,0.0000e+00
2.4254e-01,9.7014e-01,0.0000e+00,0.0000e+00
1.7379e-01,9.8478e-01,0.0000e+00,0.0000e+00
1.1043e-01,9.9388e-01,0.0000e+00,0.0000e+00
5.2559e-02,9.9862e-01,0.0000e+00,0.0000e+00
0.0000e+00,1.0000e+00,0.0000e+00,0.0000e+00
9.9862e-01,0.0000e+00,5.2559e-02,0.0000e+00
9.9693e-01,5.5385e-02,5.5385e-02,0.0000e+00
9.9146e-01,1.1664e-01,5.8321e-02,0.0000e+00
9.8102e-01,1.8394e-01,6.1314e-02,0.0000e+00
9.6424e-01,2.5713e-01,6.4282e-02,0.0000e+00
9.3962e-01,3.3558e-01,6.7116e-02,0.0000e+00
9.0575e-01,4.1804e-01,6.9673e-02,0.0000e+00
8.6155e-01,5.0257e-01,7.1796e-02,0.0000e+00
8.0656e-01,5.8659e-01,7.3324e-02,0.0000e+00
7.4125e-01,6.6712e-01,7.4125e-02,0.0000e+00
6.6712e-01,7.4125e-01,7.4125e-02,0.0000e+00
5.8659e-01,8.0656e-01,7.3324e-02,0.0000e+00
5.0257e-01,8.6155e-01,7.1796e-02,0.0000e+00
4.1804e-01,9.0575e-01,6.9673e-02,0.0000e+00
3.3558e-01,9.3962e-01,6.7116e-02,0.0000e+00
2.5713e-01,9.6424e-01,6.4282e-02,0.0000e+00
1.8394e-01,9.8102e-01,6.1314e-02,0.0000e+00
1.1664e-01,9.9146e-01,5.8321e-02,0.0000e+00
5.5385e-02,9.9693e-01,5.5385e-02,0.0000e+00
0.0000e+00,9.9862e-01,5.2559e-02,0.0000e+00
9.9388e-01,0.0000e+00,1.1043e-01,0.0000e+00
9.9146e-01,5.8321e-02,1.1664e-01,0.0000e+00
9.8473e-01,1.2309e-01,1.2309e-01,0.0000e+00
9.7231e-01,1.9446e-01,1.2964e-01,0.0000e+00
9.5258e-01,2.7217e-01,1.3608e-01,0.0000e+00
9.2387e-01,3.5533e-01,1.4213e-01,0.0000e+00
8.8465e-01,4.4233e-01,1.4744e-01,0.0000e+00
8.3391e-01,5.3067e-01,1.5162e-01,0.0000e+00
7.7152e-01,6.1721e-01,1.5430e-01,0.0000e+00
6.9854e-01,6.9854e-01,1.5523e-01,0.0000e+00
6.1721e-01,7.7152e-01,1.5430e-01,0.0000e+00
5.3067e-01,8.3391e-01,1.5162e-01,0.0000e+00
4.4233e-01,8.8465e-01,1.4744e-01,0.0000e+00
3.5533e-01,9.2387e-01,1.4213e-01,0.0000e+00
2.7217e-01,9.5258e-01,1.3608e-01,0.0000e+00
1.9446e-01,9.7231e-01,1.2964e-01,0.0000e+00
1.2309e-01,9.8473e-01,1.2309e-01,0.0000e+00
5.8321e-02,9.9146e-01,1.1664e-01,0.0000e+00
0.0000e+00,9.9388e-01,1.1043e-01,0.0000e+00
9.8478e-01,0.0000e+00,1.7379e-01,0.0000e+00
9.8102e-01,6.1314e-02,1.8394e-01,0.0000e+00
9.7231e-01,1.2964e-01,1.9446e-01,0.0000e+00
9.5702e-01,2.0508e-01,2.0508e-01,0.0000e+00
9.3335e-01,2.8718e-01,2.1539e-01,0.0000e+00
8.9944e-01,3.7477e-01,2.2486e-01,0.0000e+00
8.5377e-01,4.6569e-01,2.3285e-01,0.0000e+00
7.9556e-01,5.5689e-01,2.3867e-01,0.0000e+00
7.2524e-01,6.4466e-01,2.4175e-01,0.0000e+00
6.4466e-01,7.2524e-01,2.4175e-01,0.0000e+00
5.5689e-01,7.9556e-01,2.3867e-01,0.0000e+00
4.6569e-01,8.5377e-01,2.3285e-01,0.0000e+00
3.7477e-01,8.9944e-01,2.2486e-01,0.0000e+00
2.8718e-01,9.3335e-01,2.1539e-01,0.0000e+00
2.0508e-01,9.5702e-01,2.0508e-01,0.0000e+00
1.2964e-01,9.7231e-01,1.9446e-01,0.0000e+00
6.1314e-02,9.8102e-01,1.8394e-01,0.0000e+00
0.0000e+00,9.8478e-01,1.7379e-01,0.0000e+00
9.7014e-01,0.0000e+00,2.4254e-01,0.0000e+00
9.6424e-01,6.4282e-02,2.5713e-01,0.0000e+00
9.5258e-01,1.3608e-01,2.7217e-01,0.0000e+00
9.3335e-01,2.1539e-01,2.8718e-01,0.0000e+00
9.0453e-01,3.0151e-01,3.0151e-01,0.0000e+00
8.6424e-01,3.9284e-01,3.1427e-01,0.0000e+00
8.1111e-01,4.8666e-01,3.2444e-01,0.0000e+00
7.4485e-01,5.7932e-01,3.3104e-01,0.0000e+00
6.6667e-01,6.6667e-01,3.3333e-01,0.0000e+00
5.7932e-01,7.4485e-01,3.3104e-01,0.0000e+00
4.8666e-01,8.1111e-01,3.2444e-01,0.0000e+00
3.9284e-01,8.6424e-01,3.1427e-01,0.0000e+00
3.0151e-01,9.0453e-01,3.0151e-01,0.0000e+00
2.1539e-01,9.3335e-01,2.8718e-01,0.0000e+00
1.3608e-01,9.5258e-01,2.7217e-01,0.0000e+00
6.4282e-02,9.6424e-01,2.5713e-01,0.0000e+00
0.0000e+00,9.7014e-01,2.4254e-01,0.0000e+00
9.4868e-01,0.0000e+00,3.1623e-01,0.0000e+00
