9.3517e-02	1.4845e-01	1.7339e-01	3.1652e-01
7.6166e-02	3.8302e-01	2.9720e-01	3.3724e-01
3.6751e-01	5.2445e-01	2.6645e-01	3.9497e-02
1.7830e-01	8.2513e-01	1.1994e-01	2.5899e-01
1.5826e-01	3.3490e-01	3.6363e-01	1.9283e-01
3.0071e-01	6.9786e-02	4.3083e-01	3.0474e-01
2.2371e-01	2.6417e-01	2.7869e-01	1.8034e-01
6.9267e-02	1.2500e-01	2.6779e-01	3.7426e-01
4.2099e-01	4.3266e-01	1.9642e-01	1.5554e-01
4.2565e-01	6.0154e-01	3.5233e-02	1.9979e-01
5.8233e-01	9.1813e-02	1.7788e-01	4.1733e-01
5.5746e-01	6.5992e-02	4.0154e-01	2.2305e-01
2.5481e-01	3.5862e-01	3.8506e-01	5.6083e-02
1.7986e-01	3.0269e-01	5.5281e-01	2.6959e-02
1.9738e-01	2.0074e-01	5.1170e-01	1.1060e-01
3.0559e-01	6.1781e-01	1.0827e-01	2.6482e-01
1.7401e-01	3.7423e-01	4.3144e-01	1.2656e-01
1.7596e-01	1.6922e-01	1.7286e-01	2.5773e-01
4.5199e-01	6.4416e-03	4.4363e-01	2.8657e-01
1.8582e-01	9.2411e-02	7.2987e-01	1.3750e-01
2.6817e-02	2.4525e-01	4.4084e-01	4.1752e-01
5.4884e-01	6.4866e-02	4.9984e-01	1.2265e-01
3.7468e-01	3.0062e-01	7.0469e-02	3.6077e-01
4.3160e-01	2.8903e-01	3.6351e-01	2.6387e-02
4.5797e-01	6.2612e-01	8.9827e-02	9.2268e-02
1.0103e-01	5.2351e-01	8.7215e-02	5.4223e-01
1.2870e-01	1.4244e-01	2.1102e-01	2.4071e-01
4.1649e-02	2.3859e-01	4.9756e-01	3.7883e-01
3.1295e-01	3.0215e-01	3.2438e-01	1.0728e-01
8.3403e-02	6.1936e-01	4.9278e-01	5.5592e-02
4.0633e-02	5.3610e-01	5.6166e-02	6.4354e-01
3.2244e-01	6.5375e-02	2.3483e-01	4.1337e-01
1.5943e-01	4.0134e-01	4.0116e-01	1.6663e-01
2.8362e-01	7.1710e-01	1.7142e-01	1.7638e-01
1.5767e-01	7.6102e-01	3.3277e-01	7.7454e-02
3.1643e-01	3.8488e-01	3.0735e-01	9.2585e-02
2.6819e-02	5.3359e-01	4.8745e-01	2.0505e-01
2.3113e-01	8.1844e-02	3.2419e-01	3.2471e-01
5.1299e-02	5.5862e-01	5.5031e-01	8.9091e-02
2.5141e-02	3.9798e-01	2.7586e-01	4.1392e-01
4.1880e-01	1.1460e-01	5.4582e-01	1.1752e-01
4.1168e-01	3.7951e-01	2.8598e-01	6.8149e-02
9.9894e-02	1.7229e-01	3.3344e-01	2.7640e-01
4.0412e-01	2.8027e-01	2.9379e-01	1.4416e-01
9.1771e-02	3.3993e-01	4.5198e-01	2.5075e-01
4.7345e-01	3.8439e-01	7.9755e-03	3.1860e-01
2.2391e-01	7.1391e-01	3.3112e-01	8.8954e-03
2.4837e-01	8.7431e-02	3.6119e-01	3.0549e-01
4.3208e-02	1.9149e-01	1.9418e-01	5.5199e-01
2.8371e-01	6.0451e-01	1.8111e-01	2.2568e-01
4.1703e-01	7.5836e-02	2.2148e-01	4.1926e-01
6.5012e-02	1.7170e-01	1.9398e-01	4.4129e-01
7.6869e-01	1.9279e-02	3.5826e-01	1.3236e-01
3.9823e-01	2.8189e-01	3.3340e-01	9.4805e-02
3.3896e-01	1.4283e-01	6.3072e-01	1.9130e-02
2.9176e-01	3.1549e-02	2.1075e-01	5.1911e-01
3.5785e-01	4.5586e-02	2.8995e-01	3.8355e-01
1.7351e-01	2.7859e-01	5.7426e-01	3.4344e-02
1.4516e-01	1.7549e-01	1.7573e-01	2.5629e-01
3.8033e-01	4.5336e-01	9.3668e-03	3.2486e-01
1.0910e-01	1.6874e-01	2.0498e-01	2.6811e-01
7.1987e-01	3.5036e-02	1.0012e-01	4.3822e-01
3.4967e-02	3.3062e-01	3.3498e-01	3.7589e-01
1.0903e-01	1.3516e-02	9.1710e-01	2.2758e-01
6.7300e-02	1.0486e-02	9.8692e-01	1.1890e-01
3.0040e-01	2.8410e-01	1.9853e-01	2.3606e-01
1.7931e-01	2.1364e-01	2.2342e-01	2.2174e-01
4.2142e-01	5.7454e-01	1.9971e-01	4.2578e-02
2.8194e-01	3.0808e-01	8.6411e-02	3.6125e-01
3.3024e-01	3.5231e-01	1.4673e-01	2.7137e-01
8.6542e-02	2.1790e-01	3.4944e-01	3.0478e-01
5.9933e-02	3.9437e-01	2.1302e-01	4.4882e-01
3.1711e-01	2.4167e-01	9.7669e-02	3.7629e-01
1.6330e-01	2.7441e-01	4.4987e-01	1.5052e-01
4.2359e-01	4.5469e-01	2.2689e-01	9.7979e-02
1.4738e-01	5.0535e-01	3.3455e-02	5.4354e-01
8.8238e-02	1.3453e-01	1.1544e-01	4.7414e-01
4.2977e-01	3.3277e-01	1.0019e-01	3.0477e-01
1.9857e-01	1.9107e-01	5.9721e-02	5.5036e-01
1.9809e-01	2.1377e-01	1.4103e-01	3.0582e-01
8.2153e-02	2.5982e-01	2.6441e-01	3.3579e-01
2.4576e-01	2.4103e-01	3.7761e-01	1.2113e-01
4.3255e-03	6.8927e-01	2.8049e-01	3.3282e-01
1.4667e-01	1.5612e-01	1.5591e-01	2.7538e-01
