2.1527e+00,3.5365e+00,4.3221e-01,3.3443e+00
3.4961e+00,3.9714e+00,2.2901e+00,5.1770e-01
1.5845e+00,1.3014e+00,1.4973e+00,2.0821e+00
2.7997e+00,2.8582e+00,1.6574e+00,1.8503e+00
3.6819e+00,3.4814e+00,1.9147e-01,2.5725e+00
3.2440e+00,2.7724e+00,1.9431e+00,1.5532e+00
3.3589e+00,2.9751e+00,2.7581e+00,5.1651e-01
4.8611e-01,4.6632e+00,5.6539e-01,4.8386e+00
2.2457e+00,5.5186e+00,2.7020e+00,6.4181e-01
2.8411e+00,4.0612e+00,2.5917e+00,6.4236e-01
1.5822e+00,6.8371e-01,6.7687e-01,5.6237e+00
4.6054e+00,5.5916e+00,1.8924e-01,2.7191e-01
4.4282e+00,5.5700e-01,2.5622e+00,2.7169e+00
2.1998e+00,5.7378e-01,3.5805e+00,2.6767e+00
2.0392e+00,4.7770e-01,2.9220e+00,3.0384e+00
2.4689e+00,2.3963e+00,1.7575e+00,1.8394e+00
2.3508e+00,9.5804e-02,2.8773e+00,3.5548e+00
4.8729e+00,3.3708e+00,3.5218e-03,2.2764e+00
1.7398e+00,2.7172e+00,3.4046e+00,1.0680e+00
1.1641e+00,3.5546e-01,1.5566e+00,4.8463e+00
2.1761e+00,5.6974e+00,9.2366e-01,2.4876e+00
6.6379e+00,5.7539e-01,7.3909e-01,3.3091e+00
4.1501e+00,5.9911e+00,4.0080e-01,3.3664e-01
1.1838e+00,1.3242e+00,2.0405e+00,1.8476e+00
1.2866e+00,4.2834e+00,5.1960e-01,4.1697e+00
4.5552e-01,5.9200e+00,4.1955e+00,2.0186e-01
7.8008e-01,3.6754e+00,4.7025e+00,1.3449e+00
3.3359e+00,5.3923e+00,2.3313e-01,1.9701e+00
3.6635e+00,4.0396e+00,2.1863e+00,4.9128e-01
3.7156e+00,3.0030e+00,4.4860e-02,2.8926e+00
3.2505e+00,2.7319e-02,2.4845e+00,3.4008e+00
1.8529e+00,1.8927e+00,2.3007e+00,1.5397e+00
4.4656e+00,1.9897e+00,9.4903e-01,2.9550e+00
2.9105e+00,1.2774e+00,3.9768e+00,1.3419e+00
5.5461e+00,1.0970e+00,3.8345e+00,4.6176e-01
8.3418e-01,1.4566e+00,2.2854e+00,2.3080e+00
5.6148e+00,2.2274e+00,2.8409e+00,3.3933e-01
3.4480e+00,7.5955e-01,4.7451e+00,1.4900e+00
1.5506e+00,3.0238e+00,3.5392e+00,1.1875e+00
2.5964e+00,3.9720e+00,2.9985e+00,3.1035e-01
5.4593e+00,4.2610e+00,4.4207e-01,8.0143e-01
2.2697e+00,5.4594e-01,6.4712e+00,1.5240e+00
1.0625e+00,1.3119e+00,1.7588e+00,1.9852e+00
1.3356e-01,4.5749e+00,5.4693e+00,5.0675e-01
