1.0000e+00,1.0000e+00
1.0000e+00,9.8776e-01
1.0000e+00,9.7505e-01
1.0000e+00,9.6185e-01
1.0000e+00,9.4815e-01
1.0000e+00,9.3392e-01
1.0000e+00,9.1917e-01
1.0000e+00,9.0386e-01
1.0000e+00,8.8799e-01
1.0000e+00,8.7155e-01
1.0000e+00,8.5453e-01
1.0000e+00,8.3693e-01
1.0000e+00,8.1873e-01
1.0000e+00,7.9995e-01
1.0000e+00,7.8059e-01
1.0000e+00,7.6066e-01
1.0000e+00,7.4016e-01
1.0000e+00,7.1914e-01
1.0000e+00,6.9760e-01
1.0000e+00,6.7558e-01
1.0000e+00,6.5313e-01
1.0000e+00,6.3028e-01
1.0000e+00,6.0708e-01
1.0000e+00,5.8360e-01
1.0000e+00,5.5988e-01
1.0000e+00,5.3600e-01
1.0000e+00,5.1201e-01
1.0000e+00,4.8799e-01
1.0000e+00,4.6400e-01
1.0000e+00,4.4012e-01
1.0000e+00,4.1640e-01
1.0000e+00,3.9292e-01
1.0000e+00,3.6972e-01
1.0000e+00,3.4687e-01
1.0000e+00,3.2442e-01
1.0000e+00,3.0240e-01
1.0000e+00,2.8086e-01
1.0000e+00,2.5984e-01
1.0000e+00,2.3934e-01
1.0000e+00,2.1941e-01
1.0000e+00,2.0005e-01
1.0000e+00,1.8127e-01
1.0000e+00,1.6307e-01
1.0000e+00,1.4547e-01
1.0000e+00,1.2845e-01
1.0000e+00,1.1201e-01
1.0000e+00,9.6139e-02
1.0000e+00,8.0833e-02
1.0000e+00,6.6076e-02
1.0000e+00,5.1854e-02
1.0000e+00,3.8151e-02
1.0000e+00,2.4953e-02
1.0000e+00,1.2241e-02
1.0000e+00,0.0000e+00
9.8776e-01,1.0000e+00
9.8752e-01,9.8752e-01
9.8728e-01,9.7455e-01
9.8703e-01,9.6107e-01
9.8678e-01,9.4707e-01
9.8653e-01,9.3253e-01
9.8628e-01,9.1743e-01
9.8602e-01,9.0176e-01
9.8577e-01,8.8550e-01
9.8551e-01,8.6865e-01
9.8526e-01,8.5119e-01
9.8501e-01,8.3313e-01
9.8476e-01,8.1445e-01
9.8452e-01,7.9517e-01
9.8428e-01,7.7528e-01
9.8406e-01,7.5480e-01
9.8384e-01,7.3375e-01
9.8364e-01,7.1215e-01
9.8346e-01,6.9003e-01
9.8329e-01,6.6743e-01
9.8313e-01,6.4438e-01
9.8300e-01,6.2095e-01
9.8289e-01,5.9718e-01
9.8280e-01,5.7313e-01
9.8274e-01,5.4887e-01
9.8270e-01,5.2447e-01
9.8269e-01,5.0000e-01
9.8270e-01,4.7553e-01
9.8274e-01,4.5113e-01
9.8280e-01,4.2687e-01
9.8289e-01,4.0282e-01
9.8300e-01,3.7905e-01
9.8313e-01,3.5562e-01
9.8329e-01,3.3257e-01
9.8346e-01,3.0997e-01
9.8364e-01,2.8785e-01
9.8384e-01,2.6625e-01
9.8406e-01,2.4520e-01
9.8428e-01,2.2472e-01
9.8452e-01,2.0483e-01
9.8476e-01,1.8555e-01
9.8501e-01,1.6687e-01
9.8526e-01,1.4881e-01
9.8551e-01,1.3135e-01
9.8577e-01,1.1450e-01
9.8602e-01,9.8242e-02
9.8628e-01,8.2571e-02
9.8653e-01,6.7472e-02
9.8678e-01,5.2929e-02
9.8703e-01,3.8928e-02
9.8728e-01,2.5451e-02
9.8752e-01,1.2481e-02
9.8776e-01,0.0000e+00
9.7505e-01,1.0000e+00
9.7455e-01,9.8727e-01
9.7405e-01,9.7403e-01
9.7354e-01,9.6026e-01
9.7302e-01,9.4595e-01
9.7250e-01,9.3107e-01
9.7197e-01,9.1562e-01
9.7144e-01,8.9956e-01
9.7091e-01,8.8290e-01
9.7038e-01,8.6561e-01
9.6985e-01,8.4770e-01
9.6933e-01,8.2915e-01
9.6882e-01,8.0997e-01
9.6832e-01,7.9015e-01
9.6784e-01,7.6972e-01
9.6738e-01,7.4867e-01
9.6694e-01,7.2703e-01
9.6654e-01,7.0483e-01
9.6616e-01,6.8211e-01
9.6582e-01,6.5889e-01
9.6552e-01,6.3524e-01
9.6527e-01,6.1120e-01
9.6506e-01,5.8684e-01
9.6490e-01,5.6221e-01
9.6479e-01,5.3741e-01
9.6474e-01,5.1248e-01
9.6474e-01,4.8752e-01
9.6479e-01,4.6259e-01
9.6490e-01,4.3779e-01
9.6506e-01,4.1316e-01
9.6527e-01,3.8880e-01
9.6552e-01,3.6476e-01
9.6582e-01,3.4111e-01
9.6616e-01,3.1789e-01
9.6654e-01,2.9517e-01
9.6694e-01,2.7297e-01
9.6738e-01,2.5133e-01
9.6784e-01,2.3028e-01
9.6832e-01,2.0985e-01
9.6882e-01,1.9003e-01
9.6933e-01,1.7085e-01
9.6985e-01,1.5230e-01
9.7038e-01,1.3439e-01
9.7091e-01,1.1710e-01
9.7144e-01,1.0044e-01
9.7197e-01,8.4385e-02
9.7250e-01,6.8927e-02
9.7302e-01,5.4050e-02
9.7354e-01,3.9737e-02
9.7405e-01,2.5970e-02
