0.0000e+00,1.0000e+00
6.6667e-03,9.8667e-01
1.3333e-02,9.7333e-01
2.0000e-02,9.6000e-01
2.6667e-02,9.4667e-01
3.3333e-02,9.3333e-01
4.0000e-02,9.2000e-01
4.6667e-02,9.0667e-01
5.3333e-02,8.9333e-01
6.0000e-02,8.8000e-01
6.6667e-02,8.6667e-01
7.3333e-02,8.5333e-01
8.0000e-02,8.4000e-01
8.6667e-02,8.2667e-01
9.3333e-02,8.1333e-01
1.0000e-01,8.0000e-01
1.0667e-01,7.8667e-01
1.1333e-01,7.7333e-01
1.2000e-01,7.6000e-01
1.2667e-01,7.4667e-01
1.3333e-01,7.3333e-01
1.4000e-01,7.2000e-01
1.4667e-01,7.0667e-01
1.5333e-01,6.9333e-01
1.6000e-01,6.8000e-01
1.6667e-01,6.6667e-01
1.7333e-01,6.5333e-01
1.8000e-01,6.4000e-01
1.8667e-01,6.2667e-01
1.9333e-01,6.1333e-01
2.0000e-01,6.0000e-01
2.0667e-01,5.8667e-01
2.1333e-01,5.7333e-01
2.2000e-01,5.6000e-01
2.2667e-01,5.4667e-01
2.3333e-01,5.3333e-01
2.4000e-01,5.2000e-01
2.4667e-01,5.0667e-01
2.5333e-01,4.9333e-01
2.6000e-01,4.8000e-01
2.6667e-01,4.6667e-01
2.7333e-01,4.5333e-01
2.8000e-01,4.4000e-01
2.8667e-01,4.2667e-01
2.9333e-01,4.1333e-01
3.0000e-01,4.0000e-01
3.0667e-01,3.8667e-01
3.1333e-01,3.7333e-01
3.2000e-01,3.6000e-01
3.2667e-01,3.4667e-01
3.3378e-01,3.3311e-01
3.3511e-01,3.3244e-01
3.3645e-01,3.3178e-01
3.3778e-01,3.3111e-01
3.3912e-01,3.3044e-01
3.4045e-01,3.2977e-01
3.4179e-01,3.2911e-01
3.4312e-01,3.2844e-01
3.4446e-01,3.2777e-01
3.4579e-01,3.2710e-01
3.4713e-01,3.2644e-01
3.4846e-01,3.2577e-01
3.4980e-01,3.2510e-01
3.5113e-01,3.2443e-01
3.5247e-01,3.2377e-01
3.5381e-01,3.2310e-01
3.5514e-01,3.2243e-01
3.5648e-01,3.2176e-01
3.5781e-01,3.2109e-01
3.5915e-01,3.2043e-01
3.6048e-01,3.1976e-01
3.6182e-01,3.1909e-01
3.6315e-01,3.1842e-01
3.6449e-01,3.1776e-01
3.6582e-01,3.1709e-01
3.6716e-01,3.1642e-01
3.6849e-01,3.1575e-01
3.6983e-01,3.1509e-01
3.7116e-01,3.1442e-01
3.7250e-01,3.1375e-01
3.7383e-01,3.1308e-01
3.7517e-01,3.1242e-01
3.7650e-01,3.1175e-01
3.7784e-01,3.1108e-01
3.7917e-01,3.1041e-01
3.8051e-01,3.0975e-01
3.8184e-01,3.0908e-01
3.8318e-01,3.0841e-01
3.8451e-01,3.0774e-01
3.8585e-01,3.0708e-01
3.8718e-01,3.0641e-01
3.8852e-01,3.0574e-01
3.8985e-01,3.0507e-01
3.9119e-01,3.0441e-01
3.9252e-01,3.0374e-01
3.9386e-01,3.0307e-01
3.9519e-01,3.0240e-01
3.9653e-01,3.0174e-01
3.9786e-01,3.0107e-01
3.9920e-01,3.0040e-01
4.0053e-01,2.9973e-01
4.0187e-01,2.9907e-01
4.0320e-01,2.9840e-01
4.0454e-01,2.9773e-01
4.0587e-01,2.9706e-01
4.0721e-01,2.9640e-01
4.0854e-01,2.9573e-01
4.0988e-01,2.9506e-01
4.1121e-01,2.9439e-01
4.1255e-01,2.9372e-01
4.1389e-01,2.9306e-01
4.1522e-01,2.9239e-01
4.1656e-01,2.9172e-01
4.1789e-01,2.9105e-01
4.1923e-01,2.9039e-01
4.2056e-01,2.8972e-01
4.2190e-01,2.8905e-01
4.2323e-01,2.8838e-01
4.2457e-01,2.8772e-01
4.2590e-01,2.8705e-01
4.2724e-01,2.8638e-01
4.2857e-01,2.8571e-01
4.2991e-01,2.8505e-01
4.3124e-01,2.8438e-01
4.3258e-01,2.8371e-01
4.3391e-01,2.8304e-01
4.3525e-01,2.8238e-01
4.3658e-01,2.8171e-01
4.3792e-01,2.8104e-01
4.3925e-01,2.8037e-01
4.4059e-01,2.7971e-01
4.4192e-01,2.7904e-01
4.4326e-01,2.7837e-01
4.4459e-01,2.7770e-01
4.4593e-01,2.7704e-01
4.4726e-01,2.7637e-01
4.4860e-01,2.7570e-01
4.4993e-01,2.7503e-01
4.5127e-01,2.7437e-01
4.5260e-01,2.7370e-01
4.5394e-01,2.7303e-01
4.5527e-01,2.7236e-01
4.5661e-01,2.7170e-01
4.5794e-01,2.7103e-01
4.5928e-01,2.7036e-01
4.6061e-01,2.6969e-01
4.6195e-01,2.6903e-01
4.6328e-01,2.6836e-01
4.6462e-01,2.6769e-01
4.6595e-01,2.6702e-01
4.6729e-01,2.6636e-01
4.6862e-01,2.6569e-01
4.6996e-01,2.6502e-01
4.7130e-01,2.6435e-01
4.7263e-01,2.6368e-01
4.7397e-01,2.6302e-01
4.7530e-01,2.6235e-01
4.7664e-01,2.6168e-01
4.7797e-01,2.6101e-01
4.7931e-01,2.6035e-01
4.8064e-01,2.5968e-01
4.8198e-01,2.5901e-01
4.8331e-01,2.5834e-01
4.8465e-01,2.5768e-01
4.8598e-01,2.5701e-01
4.8732e-01,2.5634e-01
4.8865e-01,2.5567e-01
4.8999e-01,2.5501e-01
4.9132e-01,2.5434e-01
4.9266e-01,2.5367e-01
4.9399e-01,2.5300e-01
4.9533e-01,2.5234e-01
4.9666e-01,2.5167e-01
4.9800e-01,2.5100e-01
4.9933e-01,2.5033e-01
5.0067e-01,2.4967e-01
5.0200e-01,2.4900e-01
5.0334e-01,2.4833e-01
5.0467e-01,2.4766e-01
5.0601e-01,2.4700e-01
5.0734e-01,2.4633e-01
5.0868e-01,2.4566e-01
5.1001e-01,2.4499e-01
5.1135e-01,2.4433e-01
5.1268e-01,2.4366e-01
5.1402e-01,2.4299e-01
5.1535e-01,2.4232e-01
5.1669e-01,2.4166e-01
5.1802e-01,2.4099e-01
5.1936e-01,2.4032e-01
5.2069e-01,2.3965e-01
5.2203e-01,2.3899e-01
5.2336e-01,2.3832e-01
5.2470e-01,2.3765e-01
5.2603e-01,2.3698e-01
5.2737e-01,2.3632e-01
5.2870e-01,2.3565e-01
5.3004e-01,2.3498e-01
