4.5406e-01	2.8898e-01	6.4408e-01	5.4359e-01
4.2303e-01	1.3253e-01	6.3060e-01	6.3705e-01
6.7337e-01	5.0036e-01	5.1958e-01	1.6200e-01
1.1621e-01	8.2588e-01	5.2671e-01	1.6432e-01
7.6040e-02	3.4457e-01	6.7762e-01	6.4523e-01
6.1797e-01	5.0522e-01	4.4915e-01	4.0141e-01
9.7130e-03	6.4711e-01	7.2157e-01	2.4597e-01
5.4592e-01	7.7933e-01	8.2167e-02	2.9641e-01
1.1017e-01	3.5492e-01	5.1177e-01	7.7459e-01
4.4698e-01	5.6841e-01	6.5601e-01	2.1626e-01
5.4222e-01	6.0770e-01	5.7835e-01	4.6922e-02
3.7017e-01	6.2355e-01	6.1050e-01	3.1851e-01
5.3658e-01	5.6713e-01	4.3695e-01	4.4666e-01
2.8519e-01	4.1877e-02	7.6254e-01	5.7918e-01
5.6829e-01	1.0103e-01	7.4409e-01	3.3641e-01
5.7419e-01	7.4730e-01	1.4075e-02	3.3414e-01
6.2584e-01	3.0592e-01	6.9307e-01	1.8545e-01
3.9987e-02	4.1338e-01	5.8831e-01	6.9383e-01
1.0827e-01	6.9032e-01	7.0250e-01	1.3500e-01
6.3937e-01	4.5483e-01	7.1381e-02	6.1582e-01
6.0346e-01	6.3607e-01	1.3962e-01	4.6018e-01
8.6771e-02	5.5299e-01	7.8790e-01	2.5669e-01
1.1664e-01	7.0549e-01	2.0333e-01	6.6883e-01
6.2185e-01	4.2363e-01	6.1058e-01	2.4704e-01
5.8332e-01	3.3969e-01	7.3071e-01	1.0202e-01
2.1681e-01	6.6058e-01	6.5793e-01	2.8940e-01
5.1507e-01	6.7794e-01	3.6333e-01	3.7828e-01
5.2394e-01	2.7063e-01	5.3048e-01	6.0897e-01
4.0683e-01	7.0772e-01	5.7709e-01	2.4526e-02
8.2799e-01	3.4874e-01	8.1312e-02	4.3151e-01
5.8662e-01	2.1858e-01	7.7799e-01	5.3315e-02
6.1918e-02	4.2943e-01	1.9617e-01	8.7936e-01
7.2926e-01	7.4280e-03	4.0195e-01	5.5369e-01
1.6878e-01	8.4429e-01	1.8539e-01	4.7363e-01
9.2834e-02	6.8973e-01	2.4976e-01	6.7325e-01
7.3856e-01	3.9563e-01	2.8293e-02	5.4517e-01
4.3414e-01	6.0899e-01	6.6352e-01	1.9617e-02
6.5819e-01	5.4935e-01	8.3979e-02	5.0790e-01
