8.5565e-04	3.4537e-04
5.9830e-04	-3.1776e-04
4.5485e-04	-6.0136e-04
5.9823e-04	-3.1809e-04
5.0621e-04	-5.1019e-04
3.9038e-04	-6.8763e-04
7.8937e-04	1.5790e-04
5.6710e-04	-3.8626e-04
4.5469e-04	-6.0163e-04
8.5573e-04	3.4519e-04
5.9834e-04	-3.1783e-04
4.9877e-04	-5.2384e-04
4.1266e-04	-6.6274e-04
8.0334e-04	1.9560e-04
6.3038e-04	-2.4407e-04
4.5485e-04	-6.0136e-04
3.6539e-04	-7.1191e-04
8.0951e-04	2.1263e-04
7.5061e-04	5.4994e-05
6.4941e-04	-1.9880e-04
4.8891e-04	-5.4249e-04
6.7109e-04	-1.4610e-04
5.1804e-04	-4.8687e-04
4.5484e-04	-6.0147e-04
3.7837e-04	-7.0064e-04
7.7681e-04	1.2430e-04
6.1849e-04	-2.7158e-04
5.5465e-04	-4.1250e-04
4.2390e-04	-6.4712e-04
3.4022e-04	-7.3943e-04
8.1874e-04	2.3833e-04
7.4193e-04	3.2453e-05
5.0621e-04	-5.1019e-04
8.5502e-04	3.4293e-04
3.6565e-04	-7.1133e-04
7.5053e-04	5.4787e-05
6.7158e-04	-1.4482e-04
6.1849e-04	-2.7158e-04
5.0670e-04	-5.0921e-04
4.5485e-04	-6.0136e-04
4.0275e-04	-6.7472e-04
3.2813e-04	-7.4848e-04
8.2545e-04	2.5710e-04
6.4025e-04	-2.2098e-04
5.8643e-04	-3.4395e-04
4.7924e-04	-5.6049e-04
3.7837e-04	-7.0064e-04
7.9739e-04	1.7945e-04
7.5826e-04	7.5323e-05
7.1272e-04	-4.2467e-05
6.4888e-04	-2.0002e-04
5.5459e-04	-4.1260e-04
4.1266e-04	-6.6274e-04
3.4047e-04	-7.3908e-04
8.2599e-04	2.5852e-04
8.0316e-04	1.9512e-04
6.5809e-04	-1.7760e-04
4.7094e-04	-5.7621e-04
4.3503e-04	-6.3188e-04
3.9019e-04	-6.8799e-04
3.2825e-04	-7.4845e-04
8.3181e-04	2.7516e-04
7.4164e-04	3.1661e-05
5.4061e-04	-4.4279e-04
4.1286e-04	-6.6213e-04
3.6515e-04	-7.1209e-04
8.3207e-04	2.7589e-04
6.8363e-04	-1.1515e-04
6.7169e-04	-1.4483e-04
5.5445e-04	-4.1296e-04
5.0621e-04	-5.1019e-04
4.7094e-04	-5.7625e-04
