-3.7487e+01	-1.0802e+01
-9.3008e+00	7.5971e+00
7.9589e+00	-9.4271e+00
-9.3008e+00	7.5971e+00
4.3912e+00	-3.5553e+00
1.1442e+01	-1.7553e+01
-2.5001e+01	-1.9201e-01
-6.6156e+00	8.1212e+00
7.9589e+00	-9.4271e+00
-3.8119e+01	-1.0845e+01
-9.3008e+00	7.5971e+00
4.9123e+00	-4.3252e+00
1.0570e+01	-1.4464e+01
-2.6198e+01	-1.1230e+00
-1.2588e+01	6.4994e+00
7.9589e+00	-9.4271e+00
1.2498e+01	-2.1319e+01
-2.6890e+01	-1.6992e+00
-2.1357e+01	2.8400e+00
-1.4439e+01	5.9845e+00
5.6299e+00	-5.3318e+00
-1.6279e+01	5.4639e+00
3.9963e+00	-2.9988e+00
7.9589e+00	-9.4271e+00
1.1943e+01	-1.9431e+01
-2.3700e+01	9.0305e-01
-1.1858e+01	6.7606e+00
-5.7476e+00	8.2005e+00
1.0106e+01	-1.3435e+01
1.2916e+01	-2.2968e+01
-2.8943e+01	-3.2362e+00
-2.0666e+01	3.3040e+00
4.3912e+00	-3.5553e+00
-3.8210e+01	-1.1138e+01
1.2498e+01	-2.1319e+01
-2.1331e+01	2.8246e+00
-1.6284e+01	5.4701e+00
-1.1843e+01	6.7543e+00
4.3948e+00	-3.5528e+00
7.9589e+00	-9.4271e+00
1.0955e+01	-1.5744e+01
1.3088e+01	-2.4287e+01
-2.9878e+01	-3.8716e+00
-1.3372e+01	6.2408e+00
-8.5009e+00	7.7875e+00
6.2903e+00	-6.2011e+00
1.1960e+01	-1.9429e+01
-2.5590e+01	-6.3852e-01
-2.2032e+01	2.3429e+00
-1.8875e+01	4.3056e+00
-1.4414e+01	5.9820e+00
-5.7356e+00	8.1951e+00
1.0570e+01	-1.4464e+01
1.2901e+01	-2.2962e+01
-2.9947e+01	-3.8516e+00
-2.6179e+01	-1.1350e+00
-1.5432e+01	5.7242e+00
6.7735e+00	-6.9329e+00
9.2140e+00	-1.1656e+01
1.1470e+01	-1.7558e+01
1.3110e+01	-2.4304e+01
-3.0820e+01	-4.6714e+00
-2.0656e+01	3.2968e+00
-5.0391e+00	8.1631e+00
1.0537e+01	-1.4475e+01
1.2498e+01	-2.1319e+01
-3.0854e+01	-4.6727e+00
-1.7126e+01	5.1598e+00
-1.6176e+01	5.3148e+00
-5.7557e+00	8.2045e+00
4.3912e+00	-3.5553e+00
6.7808e+00	-6.9337e+00
9.2050e+00	-1.1655e+01
1.1442e+01	-1.7553e+01
-3.0883e+01	-4.6756e+00
-1.1824e+01	6.7466e+00
1.0126e+01	-1.3423e+01
-2.4988e+01	-2.0064e-01
-2.1993e+01	2.3366e+00
-1.8892e+01	4.3086e+00
-1.5438e+01	5.7260e+00
-1.2576e+01	6.4906e+00
-8.5145e+00	7.8079e+00
-5.0538e+00	8.1726e+00
6.7871e+00	-6.9341e+00
8.4349e+00	-1.0261e+01
1.0962e+01	-1.5747e+01
1.2890e+01	-2.2957e+01
-3.0936e+01	-4.6823e+00
-2.7418e+01	-2.4292e+00
-1.9857e+01	3.7626e+00
-1.6279e+01	5.4639e+00
-6.6156e+00	8.1212e+00
3.9963e+00	-2.9988e+00
5.6349e+00	-5.3363e+00
7.9589e+00	-9.4271e+00
1.1943e+01	-1.9431e+01
-3.0951e+01	-4.6814e+00
-2.7917e+01	-2.5028e+00
-2.2796e+01	1.6622e+00
4.9089e+00	-4.3218e+00
6.7921e+00	-6.9348e+00
8.4307e+00	-1.0261e+01
1.0948e+01	-1.5741e+01
1.2498e+01	-2.1319e+01
-3.1872e+01	-5.6665e+00
-2.0682e+01	3.3130e+00
-1.7976e+01	4.7836e+00
-8.5167e+00	7.8134e+00
-8.5014e+00	7.7878e+00
3.9993e+00	-2.9939e+00
5.6392e+00	-5.3400e+00
7.9589e+00	-9.4271e+00
1.1462e+01	-1.7557e+01
1.2916e+01	-2.2968e+01
-3.1128e+01	-1.0695e+01
-1.2597e+01	6.5067e+00
-9.3008e+00	7.5971e+00
-6.6232e+00	8.1299e+00
6.7964e+00	-6.9352e+00
8.4258e+00	-1.0261e+01
1.0570e+01	-1.4464e+01
1.1975e+01	-1.9426e+01
-1.8904e+01	4.3106e+00
-1.3407e+01	6.2566e+00
-1.0586e+01	7.1771e+00
-7.6423e+00	7.9983e+00
-5.0511e+00	8.1708e+00
6.2780e+00	-6.1975e+00
7.9589e+00	-9.4271e+00
