-8.4946e-01	5.7823e-01
1.2613e-01	2.7738e-01
1.6090e+00	-2.9518e-01
3.3010e+00	-9.2948e-01
4.4908e+00	-1.4759e+00
5.5247e+00	-1.9548e+00
-8.6557e-01	1.6028e+00
2.2374e-01	1.2673e+00
1.6741e+00	8.4434e-01
3.5345e+00	2.0326e-01
4.8570e+00	-3.4328e-01
5.9732e+00	-9.8636e-01
9.1001e+00	2.9063e+00
2.1786e-02	3.2382e+00
1.9440e+00	2.8873e+00
3.8695e+00	2.5305e+00
5.1765e+00	1.8679e+00
6.3737e+00	1.5601e+00
9.2269e+00	3.8666e+00
-2.9565e-01	5.8237e+00
1.6596e+00	5.5378e+00
3.8356e+00	4.9928e+00
5.1698e+00	4.5020e+00
6.2672e+00	4.4871e+00
-1.8547e+00	7.8560e+00
-8.0659e-01	7.6557e+00
1.4995e+00	7.1036e+00
3.8253e+00	6.5804e+00
5.1028e+00	6.1829e+00
6.1354e+00	5.6791e+00
-2.1375e+00	8.7672e+00
-9.0559e-01	8.6869e+00
1.3920e+00	8.4755e+00
4.1414e+00	7.8447e+00
5.1864e+00	7.3909e+00
6.1083e+00	7.0215e+00
-1.5196e+00	2.7986e-01
-5.6820e-01	-2.5055e-01
9.5704e-01	-8.4285e-01
2.7565e+00	-1.5400e+00
4.2825e+00	-2.2215e+00
5.3388e+00	-2.6895e+00
-1.7122e+00	1.1951e+00
-5.1894e-01	1.0004e+00
1.2181e+00	3.1738e-01
3.0153e+00	-3.0750e-01
4.8916e+00	-1.0089e+00
6.1329e+00	-1.6944e+00
-1.7575e+00	2.9470e+00
-8.5860e-01	3.0811e+00
1.3322e+00	2.7964e+00
3.5079e+00	2.0321e+00
5.4521e+00	1.1869e+00
6.8063e+00	9.1198e-01
-2.1448e+00	5.5708e+00
-1.1961e+00	5.3598e+00
1.0226e+00	5.1513e+00
3.3787e+00	4.5922e+00
5.6097e+00	3.8068e+00
6.8415e+00	3.9616e+00
-2.5463e+00	7.2978e+00
-1.4742e+00	7.1152e+00
8.9185e-01	7.3744e+00
3.3104e+00	7.0264e+00
5.7359e+00	6.2877e+00
6.8233e+00	5.8156e+00
-2.8629e+00	8.3531e+00
-1.4914e+00	8.7414e+00
7.9698e-01	8.6877e+00
3.6530e+00	8.3655e+00
5.7582e+00	7.8331e+00
6.7667e+00	7.1932e+00
-2.9605e+00	-5.7298e-01
-1.8966e+00	-1.0952e+00
-4.8692e-02	-2.0669e+00
1.7770e+00	-3.0441e+00
3.2435e+00	-3.7700e+00
4.2574e+00	-4.3103e+00
-3.0267e+00	3.5827e-01
-2.3011e+00	-3.5251e-01
-4.7092e-01	-1.6525e+00
1.8062e+00	-2.4541e+00
3.7591e+00	-3.3446e+00
4.9305e+00	-3.9185e+00
-3.1769e+00	1.9956e+00
-2.5923e+00	2.4350e+00
6.3386e-01	2.4804e+00
2.8618e+00	1.6013e+00
6.0648e+00	3.2205e-01
7.2146e+00	-7.3994e-02
