5.2275e-01	5.3106e-01	6.1530e-01	2.5712e-01
5.9108e-01	6.2117e-01	3.4251e-01	3.8400e-01
2.9932e-02	3.8147e-03	4.9055e-02	9.9834e-01
1.3076e-03	3.3157e-03	1.5725e-03	9.9999e-01
1.8045e-01	5.3583e-02	8.7211e-01	4.5165e-01
2.7122e-01	2.9764e-01	8.0726e-01	4.3148e-01
6.3913e-02	1.1141e-02	6.2307e-02	9.9595e-01
4.2676e-01	2.3294e-01	6.4339e-01	5.9132e-01
6.5658e-01	1.5087e-01	7.3902e-01	1.1020e-03
4.1555e-04	3.8018e-05	8.5854e-04	1.0000e+00
8.7602e-03	8.5083e-03	9.8700e-01	1.6028e-01
4.3243e-02	2.3033e-03	2.9048e-02	9.9864e-01
4.4990e-01	5.6759e-01	6.8698e-01	5.8976e-02
4.4668e-02	2.7100e-02	1.5773e-01	9.8610e-01
2.6882e-01	4.8810e-01	6.4954e-01	5.1730e-01
2.0279e-02	9.2678e-02	1.0757e-01	9.8966e-01
5.9346e-01	3.8310e-01	1.3025e-02	7.0772e-01
1.1397e-01	4.1315e-02	4.2515e-02	9.9171e-01
3.4132e-01	4.4551e-01	8.1437e-01	1.4774e-01
8.1660e-01	2.5030e-01	1.2149e-01	5.0572e-01
2.2404e-01	8.9902e-01	3.5025e-02	3.7462e-01
2.3539e-01	7.8466e-01	3.9410e-01	4.1663e-01
7.0457e-03	5.0457e-02	7.2809e-01	6.8358e-01
8.4117e-01	4.4464e-01	2.3470e-01	1.9907e-01
1.0344e-02	2.6369e-01	7.4548e-01	6.1206e-01
2.5605e-01	4.7078e-01	6.5565e-01	5.3192e-01
4.0543e-01	1.7352e-01	5.9282e-01	6.7385e-01
1.4801e-01	6.3611e-01	7.5420e-01	6.8144e-02
4.0445e-01	5.4189e-01	2.3818e-01	6.9717e-01
1.8418e-01	2.0198e-01	8.9906e-01	3.4202e-01
6.1096e-01	7.5477e-01	7.8736e-02	2.2551e-01
8.7426e-02	9.5691e-03	1.2587e-02	9.9605e-01
2.1541e-01	1.7822e-01	8.8380e-01	3.7514e-01
6.0419e-01	3.9958e-02	5.6812e-01	5.5731e-01
6.2052e-02	1.9113e-02	7.8439e-03	9.9786e-01
2.4742e-01	3.4223e-01	9.0349e-01	7.3223e-02
6.1312e-01	4.8345e-01	3.2606e-01	5.3297e-01
6.5778e-01	1.3803e-01	2.6300e-01	6.9217e-01
8.7917e-02	5.5068e-02	2.2765e-02	9.9434e-01
3.1095e-01	1.2329e-01	7.5270e-01	5.6706e-01
5.6473e-02	5.9926e-01	7.6738e-01	2.2097e-01
1.3476e-01	1.9489e-01	8.3646e-01	4.9416e-01
2.0472e-01	6.5866e-01	6.5532e-01	3.0790e-01
9.1194e-02	2.7151e-03	5.1948e-02	9.9447e-01
1.1088e-01	5.7636e-01	7.7607e-01	2.3073e-01
1.4380e-01	1.6852e-01	8.6882e-01	4.4280e-01
1.2871e-03	3.4015e-05	8.1053e-03	9.9997e-01
8.4720e-02	4.6646e-01	8.4745e-01	2.3889e-01
6.0566e-02	3.4284e-02	1.5436e-01	9.8556e-01
5.3622e-02	6.2129e-02	8.9552e-03	9.9659e-01
1.9448e-01	1.5111e-01	8.8398e-01	3.9740e-01
9.6359e-01	6.0804e-02	2.6013e-01	1.1663e-02
1.6250e-01	1.1990e-01	9.2508e-01	3.2163e-01
6.7420e-01	4.0148e-01	6.0817e-01	1.2000e-01
9.2305e-01	1.8600e-01	1.9052e-02	3.3618e-01
9.0857e-03	6.7170e-02	3.8329e-02	9.9696e-01
3.6151e-01	7.6883e-01	1.7218e-01	4.9856e-01
2.0747e-01	8.3741e-01	4.6646e-01	1.9523e-01
1.2991e-02	4.9328e-02	9.7596e-02	9.9392e-01
2.2424e-01	7.2441e-02	9.5317e-01	1.8958e-01
4.1168e-03	1.2248e-02	1.1865e-01	9.9285e-01
3.5142e-02	5.5721e-02	1.4348e-01	9.8746e-01
4.6061e-02	9.7964e-01	1.6298e-01	1.0776e-01
4.8807e-01	1.6423e-02	8.2870e-01	2.7344e-01
5.5931e-01	5.5088e-01	6.1835e-01	3.6610e-02
5.2983e-03	1.3330e-02	3.4005e-02	9.9932e-01
1.8965e-01	7.2516e-01	2.6907e-01	6.0479e-01
5.1832e-03	5.2381e-03	4.6608e-03	9.9996e-01
3.7099e-03	2.3937e-03	8.4655e-01	5.3229e-01
1.7660e-02	3.9668e-02	1.6928e-01	9.8461e-01
9.8601e-02	1.2259e-01	1.8619e-02	9.8737e-01
5.2526e-02	2.8474e-02	9.1384e-01	4.0165e-01
4.1077e-01	1.4228e-01	9.0057e-01	2.0018e-03
2.8594e-01	2.5784e-01	5.4671e-01	7.4354e-01
5.4284e-01	1.7088e-01	6.1705e-01	5.4348e-01
8.0669e-01	3.1489e-01	2.5875e-01	4.2796e-01
6.6152e-02	5.3065e-03	9.7897e-01	1.9291e-01
2.9957e-01	2.8900e-01	8.1921e-01	3.9449e-01
1.7930e-01	1.2257e-01	8.8859e-01	4.0402e-01
3.3874e-01	5.7148e-01	7.8838e-02	7.4327e-01
1.8208e-01	2.1968e-02	6.7581e-01	7.1390e-01
6.0031e-03	1.1954e-02	1.2933e-01	9.9151e-01
3.0800e-02	7.0380e-02	8.3581e-01	5.4362e-01
1.1310e-01	1.0836e-01	8.3005e-01	5.3524e-01
1.0074e-01	3.9091e-02	4.5878e-02	9.9309e-01
6.9893e-01	4.7472e-02	5.6136e-02	7.1140e-01
5.9194e-01	4.6591e-01	1.9127e-01	6.2924e-01
4.5556e-01	4.2948e-01	7.2240e-01	2.9353e-01
5.9462e-01	5.9221e-02	7.8072e-01	1.8274e-01
7.2463e-01	6.3690e-02	5.2034e-01	4.4732e-01
5.4879e-01	6.7967e-01	3.9406e-02	4.8510e-01
3.1898e-01	7.0527e-01	6.2177e-01	1.1934e-01
4.9074e-01	4.8885e-01	6.4102e-01	3.3059e-01
2.5078e-01	7.2419e-02	7.6730e-01	5.8576e-01
4.5507e-01	9.9911e-02	6.6375e-01	5.8512e-01
4.3959e-01	2.7079e-02	7.6011e-01	4.7778e-01
2.3662e-01	2.5032e-01	7.3602e-01	5.8278e-01
3.4249e-03	3.9433e-03	4.1913e-02	9.9911e-01
5.0973e-01	6.2453e-01	4.6360e-01	3.6771e-01
8.5762e-01	4.8703e-01	1.6514e-01	4.5164e-03
3.6489e-01	1.5496e-01	7.4286e-01	5.3945e-01
5.4602e-01	2.1801e-01	7.6332e-01	2.6773e-01
6.4550e-01	4.4177e-01	6.2095e-01	5.0890e-02
1.5274e-01	4.6297e-02	8.3966e-02	9.8360e-01
6.8262e-02	5.2103e-02	8.6175e-02	9.9257e-01
4.8369e-01	7.7697e-01	5.0796e-02	3.9972e-01
2.1918e-01	8.4177e-02	7.3708e-01	6.3371e-01
1.2521e-01	6.1454e-01	2.1989e-01	7.4721e-01
