-0.7071	0.7071	0.0000
-0.7045	0.7045	0.0000
-0.7020	0.7020	-1.0000
-0.6994	0.6994	-1.0000
-0.6968	0.6968	-2.0000
-0.6942	0.6942	-2.0000
-0.6917	0.6917	0.0000
-0.6891	0.6891	-2.0000
-0.6865	0.6865	-1.0000
-0.6839	0.6840	-2.0000
-0.6814	0.6814	-2.0000
-0.6788	0.6788	0.0000
-0.6762	0.6762	-2.0000
-0.6736	0.6737	-1.0000
-0.6711	0.6711	-2.0000
-0.6685	0.6685	-2.0000
-0.6659	0.6660	-2.0000
-0.6633	0.6634	-2.0000
-0.6608	0.6608	-1.0000
-0.6582	0.6582	-2.0000
-0.6556	0.6557	-2.0000
-0.6530	0.6531	-2.0000
-0.6505	0.6505	-2.0000
-0.6479	0.6480	-1.0000
-0.6453	0.6454	-2.0000
-0.6427	0.6428	-1.0000
-0.6402	0.6402	-2.0000
-0.6376	0.6377	-2.0000
-0.6350	0.6351	0.0000
-0.6325	0.6325	-2.0000
-0.6299	0.6300	-2.0000
-0.6273	0.6274	-2.0000
-0.6247	0.6248	-2.0000
-0.6221	0.6222	0.0000
-0.6196	0.6197	-2.0000
-0.6170	0.6171	-1.0000
-0.6144	0.6145	-2.0000
-0.6119	0.6120	-2.0000
-0.6093	0.6094	0.0000
-0.6067	0.6068	-2.0000
-0.6041	0.6042	-1.0000
-0.6016	0.6017	-2.0000
-0.5990	0.5991	-2.0000
-0.5964	0.5965	-2.0000
-0.5938	0.5940	-2.0000
-0.5913	0.5914	-1.0000
-0.5887	0.5888	-2.0000
-0.5861	0.5862	-2.0000
-0.5835	0.5837	-2.0000
-0.5810	0.5811	-2.0000
-0.5784	0.5785	-1.0000
-0.5758	0.5760	-3.0000
-0.5732	0.5734	-2.0000
-0.5707	0.5708	-2.0000
-0.5681	0.5682	-2.0000
-0.5655	0.5657	0.0000
-0.5629	0.5631	-2.0000
-0.5604	0.5605	-2.0000
-0.5578	0.5580	-2.0000
-0.5552	0.5554	-2.0000
-0.5526	0.5528	-1.0000
-0.5501	0.5502	-2.0000
-0.5475	0.5477	-1.0000
-0.5449	0.5451	-2.0000
-0.5423	0.5425	-2.0000
-0.5398	0.5400	-2.0000
-0.5372	0.5374	-2.0000
-0.5346	0.5348	-1.0000
-0.5320	0.5322	-2.0000
-0.5295	0.5297	-2.0000
-0.5269	0.5271	-2.0000
-0.5243	0.5245	-2.0000
-0.5217	0.5220	-1.0000
-0.5192	0.5194	-3.0000
-0.5166	0.5168	-2.0000
-0.5140	0.5142	-2.0000
-0.5115	0.5117	-2.0000
-0.5089	0.5091	-1.0000
-0.5063	0.5065	-2.0000
-0.5037	0.5040	-1.0000
-0.5012	0.5014	-2.0000
-0.4986	0.4988	-2.0000
-0.4960	0.4962	0.0000
-0.4934	0.4937	-2.0000
-0.4909	0.4911	-1.0000
-0.4883	0.4885	-2.0000
-0.4857	0.4860	-2.0000
-0.4831	0.4834	0.0000
-0.4806	0.4808	-2.0000
-0.4780	0.4782	-1.0000
-0.4754	0.4757	0.0000
-0.4728	0.4731	0.0000
-0.4703	0.4705	-1.0000
-0.4677	0.4680	0.0000
-0.4651	0.4654	0.0000
-0.4625	0.4628	0.0000
-0.4600	0.4602	0.0000
-0.4574	0.4577	0.0000
-0.4548	0.4551	0.0000
-0.4522	0.4525	0.0000
-0.4497	0.4499	0.0000
-0.0719	-0.1294	0.0000
-0.2005	0.0094	-1.0000
0.7603	-0.4490	0.0000
-0.3218	0.0956	0.0000
0.6729	-0.3192	0.0000
0.3632	-0.1547	0.0000
-0.3057	-0.2663	0.0000
-0.2461	-0.2097	-1.0000
0.3477	0.2626	0.0000
0.4030	-0.1949	0.0000
0.4935	-0.4333	0.0000
-0.1989	-0.2580	0.0000
0.4053	0.4400	0.0000
0.2784	-0.7958	0.0000
-0.1368	-0.1596	0.0000
0.7885	-0.5111	-1.0000
0.4606	-0.1825	0.0000
0.0997	-0.9381	0.0000
0.4466	-0.6468	0.0000
-0.1683	0.1504	0.0000
0.4376	-0.4147	0.0000
0.5494	-0.2383	0.0000
0.5093	0.2000	0.0000
0.6177	-0.1377	-1.0000
0.1680	-0.5112	0.0000
0.0217	0.2266	0.0000
-0.2029	0.0554	0.0000
-0.2851	0.2095	0.0000
0.2308	0.0834	0.0000
-0.2535	-0.6704	0.0000
-0.2987	-0.0460	0.0000
0.2294	-0.5246	0.0000
0.3169	-0.5675	0.0000
-0.1011	-0.0218	0.0000
0.3126	-0.8321	0.0000
-0.2466	-0.5959	0.0000
0.7006	-0.0819	0.0000
0.5413	-0.1099	0.0000
0.3016	0.0996	0.0000
0.9448	0.1549	0.0000
0.2405	-0.9379	0.0000
0.7346	0.0437	0.0000
0.4401	-0.7031	0.0000
0.0500	-0.9171	0.0000
0.2697	-0.0848	0.0000
-0.0211	0.0002	0.0000
0.4474	0.0224	0.0000
-0.2395	-0.7097	0.0000
0.5767	-0.3395	0.0000
0.5851	-0.8586	0.0000
0.7006	-0.2215	0.0000
0.3619	-0.3570	0.0000
-0.1218	-0.6261	0.0000
0.7046	-0.2704	-1.0000
-0.0077	-0.4627	0.0000
-0.3723	-0.6292	0.0000
0.0582	-0.4612	0.0000
-0.1204	0.4383	0.0000
-0.3562	-0.1368	0.0000
0.3871	-0.5156	0.0000
0.2800	-0.5368	0.0000
0.2891	0.1745	-1.0000
0.2657	-0.5322	0.0000
0.3809	-1.0604	0.0000
0.3329	-0.1195	0.0000
0.0112	-0.3499	-1.0000
-0.0003	-0.3324	0.0000
0.6576	-0.5165	0.0000
0.2982	0.4988	0.0000
-0.1161	-0.1811	0.0000
-0.3459	-0.1476	0.0000
-0.1058	0.3906	0.0000
0.7130	-0.9978	0.0000
-0.1144	-0.5180	0.0000
0.3252	0.0944	0.0000
0.2797	-0.6806	0.0000
-0.4999	-1.1019	0.0000
0.3616	-0.3242	0.0000
-0.6856	-0.0884	0.0000
0.0853	-0.7496	0.0000
0.6333	-0.6572	0.0000
0.0431	-0.1617	-1.0000
0.3776	0.1914	0.0000
0.1105	0.7667	0.0000
0.3284	-0.3144	-1.0000
-0.0350	-0.1028	-1.0000
0.3845	-0.3529	-1.0000
