0.0000e+00	0.0000e+00	1.0000e+00
3.8864e-03	3.7718e-03	9.9250e-01
7.7728e-03	7.5437e-03	9.8500e-01
1.1659e-02	1.1316e-02	9.7750e-01
1.5546e-02	1.5087e-02	9.6999e-01
1.9432e-02	1.8859e-02	9.6249e-01
2.3318e-02	2.2631e-02	9.5499e-01
2.7205e-02	2.6403e-02	9.4749e-01
3.1091e-02	3.0175e-02	9.3999e-01
3.4978e-02	3.3947e-02	9.3249e-01
3.8864e-02	3.7718e-02	9.2499e-01
4.2750e-02	4.1490e-02	9.1749e-01
4.6637e-02	4.5262e-02	9.0998e-01
5.0523e-02	4.9034e-02	9.0248e-01
5.4410e-02	5.2806e-02	8.9498e-01
5.8296e-02	5.6578e-02	8.8748e-01
6.2182e-02	6.0349e-02	8.7998e-01
6.6069e-02	6.4121e-02	8.7248e-01
6.9955e-02	6.7893e-02	8.6498e-01
7.3842e-02	7.1665e-02	8.5747e-01
7.7728e-02	7.5437e-02	8.4997e-01
8.1614e-02	7.9209e-02	8.4247e-01
8.5501e-02	8.2981e-02	8.3497e-01
8.9387e-02	8.6752e-02	8.2747e-01
9.3274e-02	9.0524e-02	8.1997e-01
9.7160e-02	9.4296e-02	8.1247e-01
1.0105e-01	9.8068e-02	8.0497e-01
1.0493e-01	1.0184e-01	7.9746e-01
1.0882e-01	1.0561e-01	7.8996e-01
1.1271e-01	1.0938e-01	7.8246e-01
1.1659e-01	1.1316e-01	7.7496e-01
1.2048e-01	1.1693e-01	7.6746e-01
1.2436e-01	1.2070e-01	7.5996e-01
1.2825e-01	1.2447e-01	7.5246e-01
1.3214e-01	1.2824e-01	7.4495e-01
1.3602e-01	1.3201e-01	7.3745e-01
1.3991e-01	1.3579e-01	7.2995e-01
1.4380e-01	1.3956e-01	7.2245e-01
1.4768e-01	1.4333e-01	7.1495e-01
1.5157e-01	1.4710e-01	7.0745e-01
1.5546e-01	1.5087e-01	6.9995e-01
1.5934e-01	1.5465e-01	6.9245e-01
1.6323e-01	1.5842e-01	6.8494e-01
1.6712e-01	1.6219e-01	6.7744e-01
1.7100e-01	1.6596e-01	6.6994e-01
1.7489e-01	1.6973e-01	6.6244e-01
1.7877e-01	1.7350e-01	6.5494e-01
1.8266e-01	1.7728e-01	6.4744e-01
1.8655e-01	1.8105e-01	6.3994e-01
1.9043e-01	1.8482e-01	6.3243e-01
1.9432e-01	1.8859e-01	6.2493e-01
1.9821e-01	1.9236e-01	6.1743e-01
2.0209e-01	1.9614e-01	6.0993e-01
2.0598e-01	1.9991e-01	6.0243e-01
2.0987e-01	2.0368e-01	5.9493e-01
2.1375e-01	2.0745e-01	5.8743e-01
2.1764e-01	2.1122e-01	5.7993e-01
2.2152e-01	2.1499e-01	5.7242e-01
2.2541e-01	2.1877e-01	5.6492e-01
2.2930e-01	2.2254e-01	5.5742e-01
2.3318e-01	2.2631e-01	5.4992e-01
2.3707e-01	2.3008e-01	5.4242e-01
2.4096e-01	2.3385e-01	5.3492e-01
2.4484e-01	2.3763e-01	5.2742e-01
2.4873e-01	2.4140e-01	5.1991e-01
2.5262e-01	2.4517e-01	5.1241e-01
2.5650e-01	2.4894e-01	5.0491e-01
2.6039e-01	2.5271e-01	4.9741e-01
2.6427e-01	2.5649e-01	4.8991e-01
2.6816e-01	2.6026e-01	4.8241e-01
2.7205e-01	2.6403e-01	4.7491e-01
2.7593e-01	2.6780e-01	4.6741e-01
2.7982e-01	2.7157e-01	4.5990e-01
2.8371e-01	2.7534e-01	4.5240e-01
2.8759e-01	2.7912e-01	4.4490e-01
2.9148e-01	2.8289e-01	4.3740e-01
2.9537e-01	2.8666e-01	4.2990e-01
2.9925e-01	2.9043e-01	4.2240e-01
3.0314e-01	2.9420e-01	4.1490e-01
3.0703e-01	2.9798e-01	4.0740e-01
3.1091e-01	3.0175e-01	3.9989e-01
3.1480e-01	3.0552e-01	3.9239e-01
3.1868e-01	3.0929e-01	3.8489e-01
3.2257e-01	3.1306e-01	3.7739e-01
3.2646e-01	3.1683e-01	3.6989e-01
3.3034e-01	3.2061e-01	3.6239e-01
3.3423e-01	3.2438e-01	3.5489e-01
3.3812e-01	3.2815e-01	3.4738e-01
3.4200e-01	3.3192e-01	3.3988e-01
3.4589e-01	3.3569e-01	3.3238e-01
3.4978e-01	3.3947e-01	3.2488e-01
3.5366e-01	3.4324e-01	3.1738e-01
3.5755e-01	3.4701e-01	3.0988e-01
3.6143e-01	3.5078e-01	3.0238e-01
3.6532e-01	3.5455e-01	2.9488e-01
3.6921e-01	3.5832e-01	2.8737e-01
3.7309e-01	3.6210e-01	2.7987e-01
3.7698e-01	3.6587e-01	2.7237e-01
3.8087e-01	3.6964e-01	2.6487e-01
3.8475e-01	3.7341e-01	2.5737e-01
3.8864e-01	3.7718e-01	2.4987e-01
5.3025e-01	6.1889e-01	1.2420e-01
7.8236e-01	5.9636e-01	5.0565e-02
4.0985e-01	4.3168e-01	2.2498e-01
5.5314e-01	8.3403e-01	4.5521e-02
5.6640e-01	8.5041e-01	3.5824e-02
5.7383e-01	6.3912e-01	1.0347e-01
7.0001e-01	6.8235e-01	4.8554e-02
5.2395e-01	6.3146e-01	1.2205e-01
5.1233e-01	7.1250e-01	9.8931e-02
8.4126e-01	6.6691e-01	8.2291e-03
5.7186e-01	9.0503e-01	1.5967e-02
7.2964e-01	6.4237e-01	5.2272e-02
5.8969e-01	7.9822e-01	4.5635e-02
7.6120e-01	7.3893e-01	1.0113e-02
4.3968e-01	4.1763e-01	2.2004e-01
8.6174e-01	5.8599e-01	2.8463e-02
5.6888e-01	5.2148e-01	1.4406e-01
6.5612e-01	7.8325e-01	2.9227e-02
4.9459e-01	8.5796e-01	5.6424e-02
6.9003e-01	7.2347e-01	3.8133e-02
6.6671e-01	6.0942e-01	8.3435e-02
8.5887e-01	4.8229e-01	6.3761e-02
9.7159e-01	5.0976e-01	1.8393e-02
5.8243e-01	5.6835e-01	1.2416e-01
5.1673e-01	6.2508e-01	1.2649e-01
7.8289e-01	7.0626e-01	1.3964e-02
5.5524e-01	6.6536e-01	1.0075e-01
5.5257e-01	5.7596e-01	1.3125e-01
5.6309e-01	6.2988e-01	1.0999e-01
8.3253e-01	6.3595e-01	2.1299e-02
4.2060e-01	4.6687e-01	2.0986e-01
5.0333e-01	8.3608e-01	6.0865e-02
5.5585e-01	8.6478e-01	3.4459e-02
5.2588e-01	9.3261e-01	2.1615e-02
6.7574e-01	5.3495e-01	1.0521e-01
5.2442e-01	9.1218e-01	2.8857e-02
7.2020e-01	7.1000e-01	3.2891e-02
8.7207e-01	5.1293e-01	4.9356e-02
5.1610e-01	6.5358e-01	1.1725e-01
5.2364e-01	1.0000e+00	0.0000e+00
7.9577e-01	4.5736e-01	9.2323e-02
4.8714e-01	5.7880e-01	1.5135e-01
5.5020e-01	4.6220e-01	1.6971e-01
6.3465e-01	5.3630e-01	1.1799e-01
7.1345e-01	4.8113e-01	1.1092e-01
7.2434e-01	7.2079e-01	2.7983e-02
6.8923e-01	7.6752e-01	2.3790e-02
5.7594e-01	4.7612e-01	1.5682e-01
6.1619e-01	6.2837e-01	9.3409e-02
6.2592e-01	8.1561e-01	2.8213e-02
8.0011e-01	6.1664e-01	3.8129e-02
5.3430e-01	5.1971e-01	1.5577e-01
4.7984e-01	4.7983e-01	1.8650e-01
4.9703e-01	7.6963e-01	8.4920e-02
5.7990e-01	5.5346e-01	1.2991e-01
4.3050e-01	4.9559e-01	1.9715e-01
9.0208e-01	6.0189e-01	1.0215e-02
5.1297e-01	5.0105e-01	1.6882e-01
6.6959e-01	7.9100e-01	2.2324e-02
7.9699e-01	6.0104e-01	4.4304e-02
6.6733e-01	8.4658e-01	4.6281e-03
9.2596e-01	5.0281e-01	3.5375e-02
5.8786e-01	8.2789e-01	3.6389e-02
9.0496e-01	5.2296e-01	3.5454e-02
9.3700e-01	5.1599e-01	2.7453e-02
7.5151e-01	6.4325e-01	4.4943e-02
5.4921e-01	9.5406e-01	6.9986e-03
5.9777e-01	9.2357e-01	1.4858e-03
4.8287e-01	6.7136e-01	1.2204e-01
8.2945e-01	6.2143e-01	2.7102e-02
4.6920e-01	6.4651e-01	1.3468e-01
5.5283e-01	9.5203e-01	6.5109e-03
5.5704e-01	9.4103e-01	8.7991e-03
7.1759e-01	6.7121e-01	4.6589e-02
7.9844e-01	6.4882e-01	2.8001e-02
7.7105e-01	6.5395e-01	3.5111e-02
6.8955e-01	5.9645e-01	8.0388e-02
7.5214e-01	5.9271e-01	6.1496e-02
9.0831e-01	5.1740e-01	3.6217e-02
4.9788e-01	4.4980e-01	1.9066e-01
7.0602e-01	6.8748e-01	4.4920e-02
7.2215e-01	7.2982e-01	2.5695e-02
7.0974e-01	8.0099e-01	6.0972e-03
9.2775e-01	4.9457e-01	3.7531e-02
4.7436e-01	6.9862e-01	1.1575e-01
8.0142e-01	7.2837e-01	6.7446e-04
4.3492e-01	4.5994e-01	2.0755e-01
6.7716e-01	7.9489e-01	1.8599e-02
7.2331e-01	4.4921e-01	1.1833e-01
7.1673e-01	6.3411e-01	5.9162e-02
5.0099e-01	9.1125e-01	3.6701e-02
7.6327e-01	4.6178e-01	1.0131e-01
7.6592e-01	6.6430e-01	3.3333e-02
8.2378e-01	6.8561e-01	7.6559e-03
6.5004e-01	4.8730e-01	1.2928e-01
5.9842e-01	6.4438e-01	9.3819e-02
6.9163e-01	5.3023e-01	1.0167e-01
8.4793e-01	5.2506e-01	5.3099e-02
6.8421e-01	5.4939e-01	9.7706e-02
6.1549e-01	6.7986e-01	7.6567e-02
5.9590e-01	7.8811e-01	4.6986e-02
5.7561e-01	7.6197e-01	6.2178e-02
6.8474e-01	6.2522e-01	7.2399e-02
9.4655e-01	4.8767e-01	3.3770e-02
5.7066e-01	8.5130e-01	3.4163e-02
6.3416e-01	5.0718e-01	1.2779e-01
9.7428e-01	5.4596e-01	5.5306e-03
7.9026e-01	5.8676e-01	5.1203e-02
6.1176e-01	8.5329e-01	2.0280e-02
