7.366890e+01,1.952232e+03,7.997816e+01,2.000000e+00,4.496893e+02,4.370820e+04,-2.000171e+03,-1.597806e+01,-1.960264e+02,7.121408e-01
7.411646e+01,1.926270e+03,8.059915e+01,1.996660e+00,4.499940e+02,4.320696e+04,-2.000000e+03,-1.568197e+01,-1.973165e+02,2.280364e+00
7.389833e+01,1.911825e+03,5.947156e+01,1.999998e+00,4.500000e+02,4.311565e+04,-2.000002e+03,-1.570309e+01,-2.001347e+02,1.039167e+00
7.381536e+01,1.944521e+03,7.998280e+01,1.993504e+00,4.499994e+02,4.351956e+04,-2.000000e+03,-1.592593e+01,-1.966716e+02,9.451432e-01
7.374934e+01,1.954432e+03,7.999018e+01,2.000000e+00,3.801875e+02,4.369004e+04,-2.000049e+03,-1.592952e+01,-1.951892e+02,1.168178e+00
7.365926e+01,1.890772e+03,7.361404e+01,1.980284e+00,4.552781e+02,4.230187e+04,-2.034964e+03,-1.530408e+01,-1.953326e+02,1.298863e+00
7.383151e+01,1.934436e+03,7.998402e+01,2.000000e+00,4.433814e+02,4.335079e+04,-2.008403e+03,-1.602043e+01,-1.975031e+02,6.531595e-01
7.386457e+01,1.938548e+03,7.999737e+01,2.000000e+00,4.438356e+02,4.343844e+04,-2.000018e+03,-1.609840e+01,-1.975446e+02,3.777356e-01
7.385027e+01,1.906261e+03,7.999197e+01,2.000000e+00,4.495489e+02,4.307656e+04,-2.000000e+03,-1.632862e+01,-2.013482e+02,7.779672e-01
7.361150e+01,1.965516e+03,7.998795e+01,1.987113e+00,4.329177e+02,4.384300e+04,-2.000000e+03,-1.578136e+01,-1.950093e+02,3.459687e-06
7.369252e+01,1.949731e+03,7.970455e+01,2.000000e+00,4.353938e+02,4.359814e+04,-2.000070e+03,-1.600256e+01,-1.958619e+02,1.002421e+00
7.351880e+01,1.883951e+03,7.953588e+01,1.999597e+00,4.512061e+02,4.251439e+04,-2.000021e+03,-1.610278e+01,-2.001313e+02,1.225339e+00
7.391226e+01,1.934915e+03,7.947600e+01,2.000000e+00,4.473542e+02,4.336272e+04,-2.004160e+03,-1.587715e+01,-1.967777e+02,1.020853e+00
7.370689e+01,1.941543e+03,6.659938e+01,1.999962e+00,4.488481e+02,4.344105e+04,-2.000000e+03,-1.576918e+01,-1.969947e+02,1.015165e+00
7.393723e+01,1.891582e+03,5.974657e+01,2.000000e+00,4.500000e+02,4.273047e+04,-2.000265e+03,-1.564394e+01,-2.000014e+02,6.328896e-01
7.385550e+01,1.892658e+03,5.873838e+01,1.999990e+00,4.558976e+02,4.275580e+04,-2.000000e+03,-1.588045e+01,-2.018377e+02,1.147287e+00
7.351467e+01,1.923771e+03,7.578486e+01,1.907579e+00,4.403048e+02,4.315877e+04,-2.000000e+03,-1.532203e+01,-1.973779e+02,4.181765e-01
7.391201e+01,1.884250e+03,7.111118e+01,1.924438e+00,4.579138e+02,4.240433e+04,-2.002496e+03,-1.525586e+01,-1.989429e+02,1.518633e+00
7.396467e+01,1.905067e+03,5.886174e+01,1.982452e+00,4.499513e+02,4.300357e+04,-2.000000e+03,-1.568360e+01,-2.000331e+02,1.038593e+00
7.379816e+01,1.953334e+03,7.986178e+01,1.999025e+00,4.379766e+02,4.370305e+04,-2.000000e+03,-1.594473e+01,-1.958423e+02,5.967207e-01
7.382963e+01,1.961775e+03,7.968937e+01,2.000000e+00,3.831186e+02,4.378766e+04,-2.000028e+03,-1.584160e+01,-1.953609e+02,1.029723e+00
7.372080e+01,1.934683e+03,7.996359e+01,2.000000e+00,3.982813e+02,4.342623e+04,-2.001134e+03,-1.597558e+01,-1.964757e+02,1.124562e+00
7.384259e+01,1.937966e+03,8.067257e+01,1.999973e+00,4.468143e+02,4.309625e+04,-2.000000e+03,-1.519543e+01,-1.917495e+02,2.326615e+00
7.391553e+01,1.955229e+03,7.968296e+01,2.000000e+00,3.881872e+02,4.376064e+04,-2.001349e+03,-1.596079e+01,-1.958309e+02,1.479546e+00
7.371950e+01,1.955538e+03,7.999321e+01,2.000000e+00,3.775246e+02,4.372092e+04,-2.000542e+03,-1.582185e+01,-1.947528e+02,1.386970e+00
7.370684e+01,1.917294e+03,7.987277e+01,2.000000e+00,4.319097e+02,4.303620e+04,-2.002178e+03,-1.592140e+01,-1.972152e+02,8.952301e-01
7.377417e+01,1.883176e+03,7.968350e+01,1.994546e+00,4.585155e+02,4.247019e+04,-2.000018e+03,-1.581890e+01,-1.995607e+02,9.429619e-01
7.395531e+01,1.892950e+03,5.921881e+01,1.999390e+00,4.500000e+02,4.265791e+04,-2.000008e+03,-1.554723e+01,-1.996505e+02,1.425791e+00
