4.6085e-01	2.9181e-01	6.4627e-01	5.6239e-01
4.2933e-01	1.3379e-01	6.3273e-01	6.5915e-01
6.8363e-01	5.0531e-01	5.2127e-01	1.6734e-01
1.1766e-01	8.3409e-01	5.2843e-01	1.6974e-01
7.6856e-02	3.4796e-01	6.7994e-01	6.6762e-01
6.2735e-01	5.1022e-01	4.5056e-01	4.1520e-01
9.4804e-03	6.5353e-01	7.2407e-01	2.5427e-01
5.5416e-01	7.8708e-01	8.2119e-02	3.0649e-01
1.1153e-01	3.5841e-01	5.1343e-01	8.0155e-01
4.5366e-01	5.7404e-01	6.5825e-01	2.2351e-01
5.5040e-01	6.1372e-01	5.8028e-01	4.8201e-02
3.7563e-01	6.2973e-01	6.1255e-01	3.2937e-01
5.4468e-01	5.7275e-01	4.3831e-01	4.6204e-01
2.8931e-01	4.2227e-02	7.6520e-01	5.9924e-01
5.7689e-01	1.0197e-01	7.4668e-01	3.4790e-01
5.8288e-01	7.5472e-01	1.3756e-02	3.4555e-01
6.3535e-01	3.0892e-01	6.9545e-01	1.9162e-01
4.0233e-02	4.1746e-01	5.9028e-01	7.1794e-01
1.0960e-01	6.9717e-01	7.0492e-01	1.3939e-01
6.4909e-01	4.5932e-01	7.1290e-02	6.3717e-01
6.1261e-01	6.4238e-01	1.3980e-01	4.7604e-01
8.7756e-02	5.5847e-01	7.9066e-01	2.6537e-01
1.1810e-01	7.1250e-01	2.0376e-01	6.9205e-01
6.3129e-01	4.2781e-01	6.1263e-01	2.5538e-01
5.9215e-01	3.4303e-01	7.3324e-01	1.0524e-01
2.1985e-01	6.6713e-01	6.6017e-01	2.9924e-01
5.2283e-01	6.8467e-01	3.6440e-01	3.9125e-01
5.3184e-01	2.7327e-01	5.3222e-01	6.3008e-01
4.1287e-01	7.1475e-01	5.7901e-01	2.5015e-02
8.4069e-01	3.5217e-01	8.1260e-02	4.4636e-01
5.9551e-01	2.2070e-01	7.8071e-01	5.4820e-02
6.2511e-02	4.3367e-01	1.9658e-01	9.1001e-01
7.4040e-01	7.4321e-03	4.0317e-01	5.7285e-01
1.7106e-01	8.5269e-01	1.8575e-01	4.8997e-01
9.3915e-02	6.9658e-01	2.5038e-01	6.9663e-01
7.4985e-01	3.9953e-01	2.8030e-02	5.6403e-01
4.4062e-01	6.1503e-01	6.6579e-01	1.9933e-02
6.6821e-01	5.5479e-01	8.3938e-02	5.2545e-01
6.7746e-01	5.2855e-01	1.6354e-01	5.2153e-01
1.5547e-01	6.7774e-01	5.6439e-01	4.7368e-01
1.6061e-01	8.1044e-01	2.7696e-01	5.2203e-01
4.9862e-01	5.0628e-01	5.2869e-01	4.9576e-01
5.6282e-01	6.2315e-01	3.4196e-01	4.5750e-01
6.8462e-01	3.8282e-01	4.8408e-01	4.2486e-01
5.1956e-01	3.7718e-01	3.8457e-01	6.9525e-01
1.4700e-01	5.7996e-01	6.1797e-02	8.3129e-01
6.9924e-01	4.5084e-01	2.9801e-01	5.0471e-01
6.3843e-02	7.7828e-01	5.7604e-01	2.7844e-01
4.7952e-01	6.9541e-01	4.6214e-01	3.1097e-01
3.7898e-01	1.2635e-01	9.2233e-01	1.4074e-02
5.9245e-01	4.0416e-01	5.7261e-01	4.3088e-01
2.4319e-01	8.0247e-02	9.2915e-01	2.9061e-01
6.3546e-01	7.5669e-01	4.8866e-02	2.1777e-01
3.6299e-01	5.5453e-01	2.8947e-01	7.2224e-01
1.4287e-01	6.4444e-01	7.5641e-01	7.0845e-02
6.0119e-01	3.3401e-01	3.5902e-01	6.6393e-01
6.4436e-02	6.9197e-01	7.1235e-01	1.5497e-01
5.4812e-01	4.8168e-01	6.7529e-01	1.7292e-01
7.8807e-01	2.0296e-01	2.3535e-01	5.6855e-01
6.0653e-01	4.7357e-01	4.8028e-01	4.5551e-01
1.0090e-01	2.5995e-01	6.7769e-01	7.0760e-01
6.7380e-01	1.3938e-01	7.0352e-01	2.2851e-01
1.6514e-01	1.4213e-01	6.8302e-01	7.2454e-01
9.4217e-01	1.5279e-01	2.0790e-01	2.7951e-01
5.6308e-01	4.7008e-01	4.7396e-01	5.1977e-01
5.7495e-01	5.3208e-01	5.1724e-01	3.8116e-01
4.8846e-01	1.2527e-01	8.0835e-01	3.3372e-01
1.6304e-01	1.1279e-01	5.9966e-01	8.0451e-01
1.7515e-01	6.7682e-01	1.9853e-01	7.1821e-01
8.0686e-01	4.0349e-01	4.5702e-01	3.6555e-02
5.6882e-01	7.8882e-01	5.5917e-02	2.7900e-01
8.0518e-01	4.8683e-01	3.0327e-01	2.2464e-01
1.3273e-01	8.5319e-01	4.3664e-01	2.9190e-01
4.9038e-01	4.9542e-01	3.9919e-01	6.2727e-01
5.5155e-01	6.7305e-01	3.7501e-01	3.5949e-01
2.5717e-01	7.5487e-01	6.1609e-01	4.7032e-03
4.3573e-01	6.5908e-01	6.0810e-01	1.5477e-01
4.9514e-01	7.3094e-01	4.5964e-01	1.7374e-01
