5.2912e-01,5.1163e-01,3.3416e-01,3.8108e-01,4.4875e-01
5.6810e-01,3.6822e-01,3.9520e-01,4.3891e-01,4.3915e-01
5.2155e-01,5.1081e-01,3.0308e-01,3.8244e-01,4.7848e-01
4.9828e-01,5.1347e-01,4.9983e-01,3.6852e-01,3.2005e-01
4.5315e-01,4.9033e-01,5.7702e-01,3.5994e-01,3.0285e-01
4.8809e-01,3.0737e-01,6.0479e-01,3.2887e-01,4.3973e-01
3.8757e-01,4.0096e-01,4.3255e-01,4.3986e-01,5.5538e-01
1.2249e-01,1.1610e-01,3.3809e-01,2.8252e-01,8.8170e-01
4.3112e-02,1.8073e-01,8.8565e-01,2.3428e-01,3.5526e-01
4.1081e-01,2.8829e-01,3.8902e-01,5.2919e-01,5.6280e-01
2.9307e-01,8.7580e-01,8.9517e-02,9.6473e-02,3.6022e-01
1.4747e-01,8.7872e-01,4.4188e-01,1.0176e-01,2.2180e-02
4.2622e-01,5.9794e-01,4.7506e-01,3.9759e-01,2.7758e-01
3.9938e-02,3.7755e-01,2.2280e-01,8.9692e-01,4.1849e-02
4.7512e-01,4.7302e-01,5.5110e-01,2.9048e-01,4.0303e-01
4.6517e-01,3.2729e-01,2.9055e-01,5.9077e-01,4.9302e-01
4.6486e-01,3.1706e-01,6.1194e-01,4.2192e-01,3.6179e-01
5.6841e-01,4.3643e-01,4.0735e-01,4.9392e-01,2.7668e-01
4.6399e-01,4.2017e-01,4.9350e-01,4.8468e-01,3.6016e-01
5.9971e-01,2.9308e-01,3.7929e-01,4.9864e-01,4.0243e-01
1.3462e-01,3.1930e-01,8.8479e-01,1.3616e-01,2.8024e-01
6.0290e-01,3.4987e-01,4.7745e-01,3.3153e-01,4.1980e-01
9.0979e-01,3.2946e-01,7.6850e-02,1.6557e-01,1.7440e-01
4.2765e-01,4.1821e-01,5.9007e-01,4.0425e-01,3.6141e-01
8.8448e-01,1.8228e-01,3.0724e-01,2.2151e-01,2.0251e-01
3.4771e-01,4.6466e-01,4.6316e-01,5.9352e-01,3.1050e-01
5.8272e-01,4.4437e-01,4.9804e-01,3.1395e-01,3.4111e-01
4.2429e-01,3.2316e-01,4.4998e-01,6.0317e-01,3.8634e-01
5.5707e-01,3.7887e-01,3.3772e-01,3.9263e-01,5.2718e-01
9.2436e-02,9.4875e-02,1.3253e-01,4.3100e-02,9.8134e-01
2.4142e-01,1.2386e-01,3.2133e-01,8.8506e-03,9.0722e-01
1.6809e-02,4.5235e-02,9.1481e-01,3.4895e-01,1.9754e-01
5.4226e-01,3.4019e-01,4.4125e-01,5.4582e-01,3.1241e-01
5.7917e-01,2.7227e-01,4.4819e-01,4.0735e-01,4.7289e-01
9.4504e-01,1.0749e-02,1.5263e-01,2.4858e-01,1.4729e-01
3.2265e-01,4.9941e-01,4.6289e-01,5.1161e-01,4.1289e-01
9.5082e-01,3.0052e-02,1.3263e-01,2.1434e-01,1.7751e-01
3.1505e-01,3.5504e-01,4.1268e-01,6.1935e-01,4.6989e-01
5.0893e-01,3.9115e-01,4.0512e-01,4.5102e-01,4.6953e-01
5.6409e-01,3.2147e-01,4.7266e-01,3.9287e-01,4.4800e-01
3.6815e-01,2.9628e-01,5.2672e-01,5.4268e-01,4.5249e-01
5.2389e-01,3.5535e-01,4.4986e-01,4.0051e-01,4.8630e-01
4.8106e-02,3.5049e-01,9.7016e-02,2.7842e-01,8.8764e-01
6.7434e-02,2.7733e-01,9.5740e-01,1.4071e-02,4.1500e-02
3.5289e-01,4.7037e-01,5.7831e-01,4.4354e-01,3.5078e-01
4.0839e-01,4.3686e-01,4.1844e-01,4.9790e-01,4.6838e-01
4.1791e-01,4.8809e-01,2.9511e-01,4.9544e-01,5.0455e-01
3.4765e-02,1.5095e-01,9.1769e-01,1.7319e-01,3.2228e-01
2.6245e-01,5.3326e-01,5.0753e-01,4.9102e-01,3.8479e-01
2.4894e-01,2.4606e-01,5.5536e-02,9.2784e-01,1.1621e-01
3.1211e-02,3.9046e-02,3.7429e-01,1.4164e-01,9.1507e-01
