9.5000e+00,0.0000e+00,0.0000e+00,0.0000e+00
9.3794e+00,4.4664e-01,0.0000e+00,0.0000e+00
9.2037e+00,9.2037e-01,0.0000e+00,0.0000e+00
8.9632e+00,1.4152e+00,0.0000e+00,0.0000e+00
8.6504e+00,1.9223e+00,0.0000e+00,0.0000e+00
8.2627e+00,2.4302e+00,0.0000e+00,0.0000e+00
7.8053e+00,2.9270e+00,0.0000e+00,0.0000e+00
7.2928e+00,3.4033e+00,0.0000e+00,0.0000e+00
6.7487e+00,3.8564e+00,0.0000e+00,0.0000e+00
6.2012e+00,4.2931e+00,0.0000e+00,0.0000e+00
5.6755e+00,4.7296e+00,0.0000e+00,0.0000e+00
5.1854e+00,5.1854e+00,0.0000e+00,0.0000e+00
4.7296e+00,5.6755e+00,0.0000e+00,0.0000e+00
4.2931e+00,6.2012e+00,0.0000e+00,0.0000e+00
3.8564e+00,6.7487e+00,0.0000e+00,0.0000e+00
3.4033e+00,7.2928e+00,0.0000e+00,0.0000e+00
2.9270e+00,7.8053e+00,0.0000e+00,0.0000e+00
2.4302e+00,8.2627e+00,0.0000e+00,0.0000e+00
1.9223e+00,8.6504e+00,0.0000e+00,0.0000e+00
1.4152e+00,8.9632e+00,0.0000e+00,0.0000e+00
9.2037e-01,9.2037e+00,0.0000e+00,0.0000e+00
4.4664e-01,9.3794e+00,0.0000e+00,0.0000e+00
0.0000e+00,9.5000e+00,0.0000e+00,0.0000e+00
9.3794e+00,0.0000e+00,4.4664e-01,0.0000e+00
9.2453e+00,4.6226e-01,4.6226e-01,0.0000e+00
9.0502e+00,9.5266e-01,4.7633e-01,0.0000e+00
8.7836e+00,1.4639e+00,4.8798e-01,0.0000e+00
8.4377e+00,1.9853e+00,4.9634e-01,0.0000e+00
8.0114e+00,2.5036e+00,5.0071e-01,0.0000e+00
7.5134e+00,3.0054e+00,5.0089e-01,0.0000e+00
6.9639e+00,3.4819e+00,4.9742e-01,0.0000e+00
6.3926e+00,3.9339e+00,4.9174e-01,0.0000e+00
5.8321e+00,4.3741e+00,4.8601e-01,0.0000e+00
5.3068e+00,4.8243e+00,4.8243e-01,0.0000e+00
4.8243e+00,5.3068e+00,4.8243e-01,0.0000e+00
4.3741e+00,5.8321e+00,4.8601e-01,0.0000e+00
3.9339e+00,6.3926e+00,4.9174e-01,0.0000e+00
3.4819e+00,6.9639e+00,4.9742e-01,0.0000e+00
3.0054e+00,7.5134e+00,5.0089e-01,0.0000e+00
2.5036e+00,8.0114e+00,5.0071e-01,0.0000e+00
1.9853e+00,8.4377e+00,4.9634e-01,0.0000e+00
1.4639e+00,8.7836e+00,4.8798e-01,0.0000e+00
9.5266e-01,9.0502e+00,4.7633e-01,0.0000e+00
4.6226e-01,9.2453e+00,4.6226e-01,0.0000e+00
0.0000e+00,9.3794e+00,4.4664e-01,0.0000e+00
9.2037e+00,0.0000e+00,9.2037e-01,0.0000e+00
9.0499e+00,4.7631e-01,9.5262e-01,0.0000e+00
8.8286e+00,9.8096e-01,9.8096e-01,0.0000e+00
8.5281e+00,1.5050e+00,1.0033e+00,0.0000e+00
8.1413e+00,2.0353e+00,1.0177e+00,0.0000e+00
7.6695e+00,2.5565e+00,1.0226e+00,0.0000e+00
7.1267e+00,3.0543e+00,1.0181e+00,0.0000e+00
6.5407e+00,3.5219e+00,1.0063e+00,0.0000e+00
5.9486e+00,3.9657e+00,9.9143e-01,0.0000e+00
5.3857e+00,4.4065e+00,9.7922e-01,0.0000e+00
