8.3268e-01,3.7145e-01,1.0656e-02,1.4003e-01,7.1812e-01,3.7637e-01,7.7143e-01
5.2014e-01,7.9824e-02,5.1146e-01,1.7343e-01,2.2976e-01,5.4855e-01,5.9059e-01
9.4319e-01,5.9202e-01,8.0820e-01,3.9261e-01,9.5302e-01,3.3547e-01,3.6363e-02
7.4689e-01,3.6058e-01,8.7447e-01,6.6311e-01,1.1424e-01,5.9741e-02,8.9831e-01
7.1362e-01,3.9511e-01,9.0580e-01,5.1143e-01,8.1339e-01,7.8624e-01,8.6587e-01
6.6860e-01,5.5687e-01,2.5486e-01,7.1737e-01,2.3945e-01,3.9813e-01,7.6091e-01
7.7209e-01,5.9494e-01,9.5406e-01,8.8352e-02,5.4590e-01,2.8055e-01,8.6107e-01
8.9468e-01,4.7245e-01,3.4861e-01,7.2882e-01,1.3570e-01,2.8203e-01,9.3871e-01
5.5273e-01,5.5103e-01,4.0097e-01,3.6158e-01,7.9384e-01,5.8003e-01,5.8396e-01
8.3139e-01,7.4344e-01,1.9175e-01,3.1352e-01,2.0176e-01,3.3706e-01,8.6581e-01
9.1113e-01,7.4081e-01,2.2431e-02,4.6468e-01,8.3744e-01,2.9210e-01,8.6080e-01
8.0829e-01,5.9564e-02,3.1951e-01,6.8625e-01,2.3196e-01,4.5612e-01,5.5081e-01
5.0289e-01,6.9495e-02,2.4104e-01,1.0834e-01,2.6172e-01,3.3135e-01,2.7666e-01
7.9989e-01,8.7924e-01,1.8183e-01,5.5161e-01,9.7222e-01,3.3020e-01,7.3576e-01
8.9426e-02,9.3079e-01,2.5417e-01,3.7452e-01,4.9298e-01,9.1333e-01,6.8186e-01
6.1527e-01,3.3056e-01,5.4370e-01,1.0691e-01,9.9298e-02,2.7413e-01,1.6879e-01
7.4968e-01,5.8455e-02,4.1976e-01,8.5346e-02,5.7753e-01,3.6556e-01,4.6416e-01
5.4678e-02,3.4344e-01,9.9067e-01,7.1876e-01,3.7150e-01,1.8435e-01,9.2530e-01
7.0109e-01,7.9851e-01,9.5490e-02,8.4260e-01,1.7616e-01,6.0076e-01,6.5472e-01
5.3163e-01,6.7548e-01,7.1622e-03,8.5623e-01,5.7580e-01,3.3501e-01,4.7688e-01
6.2247e-01,2.0935e-01,6.3631e-01,8.7234e-01,6.2472e-01,4.5949e-03,8.7254e-01
6.8532e-01,6.3924e-01,8.7099e-01,1.9432e-01,8.8334e-01,1.8927e-01,8.3117e-02
8.4222e-01,1.7775e-02,3.1222e-01,4.4530e-01,2.0661e-01,6.2849e-01,1.9741e-01
5.0745e-02,8.8971e-01,6.2833e-01,1.7397e-01,8.1432e-01,4.6020e-01,1.2992e-01
8.9054e-01,6.4715e-01,2.2712e-01,7.1223e-02,2.4887e-01,8.6911e-01,2.8962e-01
9.8077e-01,4.5922e-01,3.9234e-01,2.7002e-01,1.6516e-01,5.2453e-01,4.5599e-01
8.0956e-01,8.6845e-01,2.8631e-01,5.9604e-01,6.7750e-01,8.8788e-01,7.2149e-01
8.3892e-01,6.0498e-01,2.1644e-01,9.5093e-01,8.4174e-01,8.1593e-01,2.2739e-01
8.8572e-01,8.0577e-02,9.2304e-01,4.6126e-01,5.6906e-01,1.1650e-01,8.5113e-01
2.9409e-02,7.7680e-01,7.5876e-01,3.0016e-01,5.6660e-01,6.1818e-01,3.3756e-01
7.2544e-01,3.1276e-01,6.9003e-01,2.9083e-01,2.4307e-01,2.0610e-01,2.3982e-01
6.0717e-01,7.3177e-01,2.1318e-02,1.0236e-01,1.7063e-01,4.6773e-01,8.1446e-01
5.1730e-03,1.1810e-01,6.0097e-01,4.6888e-01,6.3566e-02,9.6417e-01,6.6223e-01
9.7167e-01,7.9226e-01,5.6361e-01,9.9638e-01,8.7049e-01,6.4028e-01,5.0983e-01
6.4489e-01,7.0635e-01,9.4484e-01,8.7849e-01,9.1012e-03,8.8398e-01,1.9012e-01
9.9614e-01,1.5972e-01,6.5392e-01,5.5412e-01,2.6592e-01,1.6512e-01,4.4821e-01
8.3495e-01,5.5952e-01,6.5023e-01,6.1834e-01,4.3443e-01,7.9059e-02,4.5127e-01
8.5392e-01,3.3411e-01,6.6186e-01,8.2843e-01,9.4639e-01,1.6256e-01,2.4315e-01
6.1738e-01,3.1262e-01,8.9105e-01,5.7881e-01,4.4667e-01,4.2617e-01,9.3829e-01
4.7360e-01,4.0088e-02,6.1820e-01,3.0134e-01,6.4171e-01,4.3325e-01,4.7975e-01
7.6774e-01,3.3617e-01,6.3015e-01,8.6845e-01,2.5790e-01,8.6058e-02,4.7570e-01
7.5203e-01,3.8960e-01,5.7600e-01,1.8303e-02,5.9102e-01,3.8029e-01,4.9519e-01
9.1473e-01,1.8378e-01,2.2421e-01,6.4259e-01,7.0971e-01,9.6095e-01,5.6096e-01
8.6230e-01,6.6537e-01,5.3294e-01,1.0366e-01,7.1338e-01,9.4664e-01,6.1699e-02
9.6333e-01,7.2836e-02,1.5808e-01,8.4156e-01,5.2110e-02,4.3969e-01,5.8375e-01
5.0112e-01,5.5281e-01,3.0205e-01,3.4420e-01,6.0887e-01,1.7341e-01,9.5713e-01
6.5626e-01,2.8019e-01,3.1972e-01,9.1575e-01,5.0696e-01,6.0542e-01,1.6732e-01
7.5844e-01,7.6129e-01,9.4663e-01,5.6675e-01,1.4242e-01,4.8463e-01,3.2539e-01
9.8875e-01,1.7809e-01,7.3630e-01,1.7030e-01,5.0957e-01,1.2658e-01,9.3569e-01
8.3471e-02,7.2251e-01,8.5533e-01,9.4905e-01,8.2677e-01,7.8294e-02,7.5662e-01
7.7222e-01,9.6552e-01,2.8263e-01,6.3001e-02,3.1815e-01,9.5361e-01,7.8674e-01
6.9060e-01,7.3631e-01,9.4737e-01,1.6914e-01,9.0434e-01,3.4908e-01,6.3796e-01
5.3929e-01,2.0590e-01,8.7135e-02,7.8103e-01,2.1055e-01,2.8043e-01,8.5451e-01
6.3128e-01,4.8329e-01,6.3381e-01,9.7900e-01,6.1443e-01,9.7160e-01,6.4138e-01
6.6916e-01,5.7522e-01,7.0152e-01,8.4248e-01,9.9262e-01,5.0626e-04,4.0856e-01
6.7508e-01,9.3528e-01,5.9600e-01,9.1361e-01,7.1133e-01,6.5776e-01,4.3360e-01
7.4373e-01,2.3343e-01,7.8536e-01,7.2358e-01,1.2435e-01,4.6340e-01,2.4605e-01
8.9746e-01,4.0870e-01,8.9380e-01,2.3108e-01,1.0726e-01,4.9458e-01,3.2751e-01
7.5232e-01,9.9851e-01,4.6318e-01,8.6764e-01,2.4617e-01,2.3043e-01,6.2765e-01
6.7601e-01,9.3298e-01,1.9822e-01,4.8408e-02,6.7319e-02,9.1362e-01,2.6488e-01
7.1765e-01,5.3458e-01,9.4537e-01,9.1394e-01,7.6708e-01,1.9032e-02,8.1418e-01
6.5737e-01,4.5083e-01,6.3722e-01,2.6939e-02,9.4711e-01,7.5019e-01,6.7361e-02
9.0074e-01,2.7913e-01,9.4386e-01,6.0653e-01,4.4267e-01,5.5209e-01,1.7652e-01
7.7455e-01,4.4362e-01,5.8144e-01,5.4044e-01,4.8224e-02,5.6638e-01,4.9997e-01
5.5491e-01,2.1263e-02,1.8990e-01,7.9518e-01,1.1174e-02,7.9295e-01,7.0994e-01
5.1918e-01,9.6812e-02,7.0684e-01,6.4018e-01,9.6203e-01,4.4698e-01,3.0912e-01
7.0677e-01,5.1687e-01,5.5018e-01,2.5991e-01,9.2849e-01,7.6834e-01,4.9615e-01
8.2396e-01,6.2948e-01,2.4633e-01,5.7315e-01,9.2740e-01,2.2206e-02,3.8063e-01
8.2944e-01,9.3580e-01,4.0498e-01,7.8614e-01,6.9397e-03,5.4480e-01,9.7007e-01
7.7998e-01,4.0652e-01,8.1902e-01,6.7011e-01,6.8507e-01,3.3053e-01,2.8524e-01
8.8873e-02,3.1064e-01,2.8380e-01,6.2235e-01,7.6868e-01,1.2057e-01,7.0073e-01
6.2612e-01,3.6894e-01,1.4948e-01,5.6633e-01,6.4855e-01,6.5281e-01,1.6029e-01
8.6242e-01,6.5960e-01,2.6991e-01,4.8210e-01,7.0877e-01,1.0748e-01,2.7829e-01
5.2184e-01,9.2758e-01,4.1159e-01,3.8167e-01,1.2683e-01,2.7587e-01,6.4426e-01
4.7635e-02,2.4341e-01,5.5710e-01,4.1382e-01,2.4413e-01,1.6456e-01,3.5910e-01
5.0051e-01,3.4034e-01,2.8361e-01,1.3557e-01,1.2019e-01,6.6246e-01,4.0274e-01
8.7720e-02,6.3538e-01,5.7409e-01,7.4623e-01,1.9952e-01,8.7928e-02,5.0829e-01
1.1762e-01,8.7832e-02,3.0997e-01,1.5933e-01,2.7187e-01,4.4995e-01,2.5206e-01
8.4804e-01,4.6908e-02,6.0647e-01,1.1002e-01,8.4892e-01,7.1231e-01,7.7923e-01
5.7186e-01,5.2285e-01,9.7268e-01,4.4677e-01,6.1960e-01,6.0212e-01,4.0686e-01
6.3481e-01,2.0240e-01,6.2674e-01,1.0644e-01,5.0792e-01,9.5870e-01,8.1346e-01
1.2435e-01,7.8696e-01,1.3821e-01,2.3269e-01,9.6594e-01,6.5058e-01,1.9772e-01
9.7345e-01,9.2738e-01,7.1918e-01,6.5526e-01,9.6310e-01,7.5392e-01,4.6996e-01
4.8044e-01,7.5780e-01,5.5587e-01,2.1363e-01,7.6238e-01,6.1383e-01,7.7383e-01
9.9508e-01,2.8342e-01,4.7812e-01,2.0136e-01,8.8467e-01,3.1473e-01,3.8591e-01
3.8579e-02,4.3050e-01,5.0990e-01,8.7821e-01,6.0764e-01,4.4453e-01,7.6457e-01
9.3901e-01,6.9545e-01,9.8093e-01,5.3661e-01,3.0744e-01,5.8871e-01,9.8377e-02
9.1162e-01,1.9031e-01,5.1550e-02,9.1087e-01,9.9641e-01,6.6143e-01,2.3244e-01
6.9354e-01,9.5640e-01,7.1007e-01,3.6335e-01,8.1945e-01,3.9731e-01,1.9543e-01
5.7030e-01,4.1226e-01,5.0350e-01,8.3145e-02,9.7924e-01,4.7244e-01,5.1747e-01
6.7238e-01,2.1714e-01,3.5826e-01,7.0983e-01,3.2694e-01,3.7629e-01,4.1265e-01
4.6604e-01,4.9880e-01,3.1638e-01,9.6473e-02,2.7059e-01,3.8658e-02,7.7423e-01
8.5178e-01,8.8337e-01,1.9621e-01,3.4731e-01,6.1980e-02,7.2665e-01,8.8799e-01
5.5774e-01,9.0619e-01,3.1202e-01,6.3706e-01,2.9205e-01,6.7509e-01,1.8324e-01
8.4514e-01,6.4648e-01,8.9502e-01,4.5776e-01,1.4538e-01,2.9248e-01,7.5126e-01
4.7409e-01,9.5129e-01,9.4845e-01,3.6839e-01,5.9556e-01,2.6871e-01,9.7025e-01
9.5336e-02,6.4874e-01,9.4146e-01,6.9835e-01,5.9480e-01,5.0260e-01,5.6684e-02
5.3725e-01,6.9593e-01,3.7125e-01,2.4114e-01,3.1163e-01,2.4763e-01,1.8378e-01
5.8473e-01,8.4686e-01,2.3003e-01,7.3768e-01,4.3017e-01,7.2735e-01,9.6793e-01
9.6729e-01,2.2607e-01,2.5314e-01,1.4824e-01,1.9410e-01,1.4953e-01,7.5670e-01
7.1171e-01,3.0603e-01,8.5278e-02,6.5622e-01,6.2270e-02,7.1379e-01,2.2000e-01
9.1085e-01,5.0456e-01,5.6211e-01,1.4535e-01,3.5619e-01,2.1723e-01,2.2532e-01
1.2155e-01,4.4204e-01,4.1710e-01,3.2831e-01,5.9631e-01,2.7445e-01,5.3873e-01
5.0875e-01,5.1460e-01,4.0145e-01,3.1617e-01,9.3764e-01,6.8186e-01,5.8788e-01
4.6938e-02,7.1154e-01,4.3500e-01,9.6489e-01,8.6889e-01,3.5623e-01,6.8868e-01
6.1885e-01,9.1031e-01,8.7587e-01,8.7127e-01,7.7895e-01,4.2243e-02,1.9023e-01
9.9881e-01,9.1526e-01,9.0669e-01,4.7820e-01,1.7958e-02,8.3759e-01,3.9078e-01
8.8101e-01,2.9152e-01,1.0264e-01,2.5449e-01,4.8952e-01,4.7639e-03,2.1880e-01
5.1924e-02,7.1600e-01,7.5969e-01,4.4763e-01,5.2413e-01,7.5296e-01,6.4556e-01
6.9349e-01,2.8871e-01,5.1189e-01,3.2760e-01,2.3660e-01,9.0589e-01,7.0942e-01
5.3042e-01,3.4072e-01,3.1777e-01,6.3687e-01,7.6413e-01,7.9693e-01,2.3547e-01
5.4320e-01,2.5778e-01,3.5885e-01,7.1198e-01,4.4368e-01,8.6808e-01,5.5561e-01
8.2451e-01,3.5494e-01,2.9617e-03,9.7708e-01,9.2280e-01,8.6685e-01,5.4352e-01
1.2857e-02,2.1048e-01,8.1467e-01,3.8410e-01,3.6695e-01,2.1572e-02,9.9338e-01
9.3749e-01,7.1333e-01,3.9782e-01,8.9895e-02,9.1857e-02,7.5669e-01,8.8304e-01
6.6351e-01,8.3240e-01,3.9297e-01,2.4415e-01,9.4510e-01,6.7060e-01,9.4135e-01
6.4847e-01,7.5949e-01,3.7857e-01,7.5506e-01,3.7338e-01,7.5372e-01,5.8161e-01
5.1950e-01,1.0619e-02,7.8627e-01,2.7176e-02,8.2115e-01,1.6490e-01,8.4821e-01
9.8267e-01,2.6099e-01,5.6680e-01,8.9740e-01,4.9309e-01,3.6366e-02,1.2177e-01
9.4894e-01,6.6464e-01,6.4614e-02,2.1487e-01,2.5629e-01,3.6213e-01,8.5954e-02
9.0890e-01,1.2316e-01,9.7162e-01,1.6175e-01,5.2717e-01,4.9324e-01,8.5489e-01
9.8245e-01,3.4509e-01,9.3969e-01,7.8163e-01,8.0140e-01,9.0641e-01,5.8499e-01
5.4671e-01,9.0917e-01,6.4043e-02,5.0800e-01,4.1276e-01,2.4439e-01,9.0656e-02
9.8650e-01,9.2373e-01,3.0264e-01,5.2324e-01,6.3180e-01,5.1998e-01,6.2379e-02
9.5260e-01,9.7993e-01,4.5864e-01,3.3565e-01,7.5694e-01,6.9699e-01,7.1759e-01
7.3015e-01,6.2968e-01,1.1802e-01,6.9858e-01,8.8393e-01,3.7321e-01,4.3625e-01
8.9121e-01,3.5837e-01,9.3925e-01,9.5353e-01,7.7662e-01,7.9647e-01,6.4436e-02
8.2210e-01,7.8947e-01,6.0520e-01,5.4896e-01,2.4452e-01,9.1149e-01,5.8914e-01
9.5466e-01,4.5153e-01,3.6786e-01,2.3610e-01,2.8844e-01,9.9112e-01,1.3255e-01
5.7098e-01,2.9197e-01,1.2757e-01,7.7375e-01,1.7195e-01,9.0009e-02,9.6554e-01
5.7949e-01,8.6612e-01,1.3773e-01,8.2053e-01,2.3161e-02,2.6082e-01,7.4652e-01
4.9611e-01,9.3938e-02,1.5717e-01,8.1311e-01,4.3988e-01,9.2161e-01,2.2449e-01
4.8850e-01,6.2885e-02,2.2568e-01,3.3806e-01,2.2675e-01,5.1354e-01,6.7161e-01
9.2394e-01,6.2670e-01,7.0757e-01,1.4846e-01,6.9183e-02,3.2310e-01,2.9357e-01
8.9206e-01,1.9301e-01,6.7121e-01,6.2723e-01,4.6547e-02,2.7951e-01,1.5604e-01
7.2120e-01,6.9566e-01,3.7916e-01,2.2277e-02,8.5628e-01,8.1498e-01,5.5397e-01
4.6947e-01,5.4301e-01,1.4727e-02,4.3996e-01,2.1630e-02,1.9868e-01,6.9646e-01
6.8362e-01,7.6089e-01,1.5923e-01,9.7876e-01,5.5475e-01,6.2088e-01,4.5971e-01
2.1069e-02,5.1388e-01,7.6804e-03,9.8608e-01,9.7910e-01,8.7663e-01,9.8102e-01
3.6894e-02,7.3136e-01,7.5407e-01,7.6815e-01,5.9171e-01,1.1694e-01,8.5946e-01
6.6587e-01,2.2112e-02,1.6892e-01,2.0732e-01,5.8922e-01,8.3052e-01,1.1009e-01
9.9223e-01,1.9502e-01,9.2244e-01,2.3021e-01,4.9108e-01,1.6032e-01,9.0412e-01
1.2594e-01,5.0629e-01,2.9502e-01,2.6783e-01,2.9471e-01,6.8214e-01,6.2784e-01
6.5515e-01,5.1066e-01,8.5448e-01,9.5795e-01,8.8664e-01,2.2161e-02,2.0915e-01
6.6932e-01,9.1559e-01,2.6512e-01,2.2193e-01,7.9797e-01,1.3176e-02,1.6145e-01
5.3056e-01,1.8673e-01,3.1990e-01,3.0364e-01,7.1891e-01,3.4061e-01,8.3286e-01
7.0734e-01,6.5618e-01,8.9431e-01,3.9105e-01,9.6670e-01,3.3602e-01,6.6590e-01
