3.1107e-01	3.8315e-01	3.8917e-01	4.5392e-01	3.9053e-01	2.7132e-01	3.0966e-01	2.7733e-01
2.1683e-01	4.4243e-01	2.3086e-01	3.5016e-01	3.8661e-01	3.4055e-01	4.1389e-01	3.8024e-01
3.5050e-01	4.0194e-01	2.5553e-01	4.1626e-01	4.8872e-01	2.7576e-01	2.8140e-01	2.8800e-01
4.3215e-01	4.0104e-01	4.8186e-01	2.5191e-01	2.8785e-01	3.7294e-01	2.6767e-01	2.5134e-01
4.5951e-01	3.1335e-01	3.1585e-01	3.0941e-01	3.0839e-01	4.5116e-01	3.3123e-01	2.9462e-01
2.9403e-01	3.9423e-01	2.8249e-01	3.2455e-01	1.8759e-01	4.0283e-01	4.2710e-01	4.3945e-01
6.8916e-02	1.3625e-01	1.0680e-02	1.5744e-01	1.9911e-01	1.6513e-01	2.8404e-01	8.9677e-01
4.9019e-01	3.1578e-01	1.9564e-01	4.3139e-01	2.7740e-01	3.8606e-01	3.0933e-01	3.3756e-01
3.8923e-01	2.2974e-01	3.7770e-01	3.4135e-01	3.7635e-01	3.7896e-01	2.5719e-01	4.3029e-01
4.4136e-01	3.7870e-01	2.1372e-01	3.9613e-01	3.3118e-01	3.0690e-01	4.0184e-01	3.0635e-01
3.0717e-01	4.1933e-01	1.7012e-01	4.0307e-01	4.5377e-01	3.1694e-01	3.8989e-01	2.8289e-01
3.8449e-01	2.4261e-01	2.6766e-01	4.5311e-01	2.9227e-01	4.2717e-01	3.0208e-01	3.9651e-01
4.2141e-01	3.8859e-01	3.4142e-01	1.9779e-01	2.8759e-01	4.7357e-01	3.1218e-01	3.3361e-01
4.4064e-01	3.6888e-01	3.5288e-01	3.2618e-01	4.1046e-01	3.3034e-01	1.4416e-01	3.7479e-01
3.1397e-01	3.5639e-01	3.8298e-01	1.7191e-01	3.1694e-01	4.6974e-01	4.1586e-01	3.2271e-01
2.8611e-01	3.3811e-01	4.1290e-01	1.8569e-01	3.9636e-01	3.6944e-01	2.8265e-01	4.7474e-01
4.4010e-01	2.7793e-01	2.9524e-01	3.1606e-01	2.8436e-01	3.5247e-01	4.5982e-01	3.5424e-01
4.3297e-01	4.4533e-01	2.0306e-01	3.7993e-01	2.6351e-01	2.6234e-01	3.6984e-01	3.9191e-01
2.2597e-01	2.9526e-01	3.9150e-01	3.6168e-01	4.1104e-01	4.1657e-01	3.2761e-01	3.5759e-01
4.2528e-01	3.4266e-01	4.2328e-01	3.6600e-01	2.8707e-01	3.2082e-01	4.0444e-01	1.9925e-01
2.7604e-01	4.6196e-01	3.3515e-01	1.9213e-01	3.7019e-01	3.7593e-01	2.9845e-01	4.4014e-01
2.5344e-01	4.6763e-01	2.5888e-01	3.4347e-01	3.8144e-01	3.7259e-01	4.0038e-01	2.9575e-01
2.7988e-01	4.1508e-01	3.7197e-01	3.1776e-01	2.2398e-01	4.3323e-01	3.0897e-01	4.2039e-01
2.8240e-01	4.2347e-01	3.9994e-01	1.8834e-01	2.8862e-01	3.5246e-01	3.6581e-01	4.5183e-01
4.7059e-01	2.5263e-01	3.7195e-01	2.6400e-01	2.9288e-01	3.9148e-01	3.9744e-01	3.3119e-01
3.9651e-01	2.7488e-01	3.0396e-01	1.7817e-01	3.8450e-01	4.5800e-01	3.1543e-01	4.3126e-01
3.2205e-01	2.6635e-01	4.1240e-01	3.8641e-01	4.0454e-01	3.6135e-01	4.3240e-01	1.5736e-01
2.7098e-01	2.5308e-01	3.6856e-01	2.8309e-01	4.0530e-01	4.4526e-01	3.1687e-01	4.2850e-01
4.3731e-01	2.5844e-01	4.5245e-01	2.3967e-01	3.3195e-01	2.6642e-01	4.3834e-01	3.2636e-01
3.5159e-01	2.5544e-01	2.5368e-01	3.3332e-01	5.2904e-01	2.9559e-01	3.7627e-01	3.5615e-01
3.5000e-01	4.0226e-01	1.5686e-01	4.2797e-01	3.5146e-01	2.7037e-01	3.9867e-01	3.9035e-01
4.3269e-01	3.3765e-01	3.9696e-01	2.8405e-01	4.5927e-01	2.8020e-01	3.6434e-01	1.9575e-01
3.4304e-01	4.1067e-01	2.1257e-01	2.5545e-01	4.0088e-01	3.6427e-01	4.4441e-01	3.3517e-01
4.5704e-01	2.4958e-01	3.1724e-01	3.2634e-01	2.9116e-01	2.8151e-01	4.0364e-01	4.4129e-01
4.2740e-01	4.3415e-01	3.5600e-01	3.0417e-01	3.5255e-01	4.1850e-01	1.8405e-01	2.7617e-01
3.6242e-01	2.3106e-01	3.9810e-01	3.2605e-01	3.6780e-01	3.5750e-01	3.3349e-01	4.1973e-01
3.2740e-01	4.0950e-01	5.0621e-01	3.4057e-01	2.4370e-01	3.6497e-01	2.7358e-01	2.9232e-01
3.3972e-01	3.8321e-01	2.7311e-01	3.7460e-01	3.9518e-01	2.8205e-01	3.4939e-01	4.0625e-01
3.3282e-01	3.6069e-01	3.5603e-01	4.1676e-01	3.9669e-01	2.7219e-01	4.2471e-01	2.1647e-01
3.4717e-01	4.3820e-01	2.8160e-01	2.7791e-01	4.4403e-01	4.3582e-01	3.0232e-01	2.2896e-01
3.5885e-01	3.9413e-01	1.6283e-01	4.6405e-01	3.5411e-01	2.9539e-01	3.5058e-01	3.7213e-01
2.5958e-01	2.6354e-01	2.9018e-01	2.8202e-01	4.3353e-01	2.9293e-01	4.8273e-01	4.3890e-01
3.0591e-01	3.7262e-01	3.4046e-01	2.2432e-01	4.6407e-01	2.6620e-01	2.9026e-01	4.8048e-01
3.2692e-01	3.3772e-01	4.5868e-01	3.0132e-01	4.7824e-01	2.3285e-01	3.3800e-01	2.8410e-01
4.0613e-01	1.7915e-01	3.6551e-01	4.3087e-01	4.0886e-01	3.6871e-01	3.4016e-01	2.5475e-01
3.9484e-01	2.8223e-01	3.4997e-01	1.9736e-01	2.8967e-01	4.9118e-01	3.0734e-01	4.2824e-01
2.8280e-01	3.3666e-01	4.6906e-01	3.8310e-01	2.7589e-01	4.0074e-01	1.8202e-01	4.1239e-01
2.7165e-01	1.9302e-01	4.2000e-01	3.9181e-01	4.6960e-01	3.4415e-01	3.8444e-01	2.6885e-01
4.5590e-01	2.2347e-01	3.6184e-01	3.6451e-01	2.2482e-01	2.7020e-01	4.0544e-01	4.3645e-01
4.0434e-01	2.9636e-01	3.1672e-01	3.4543e-01	3.9228e-01	3.7241e-01	3.5113e-01	3.3643e-01
3.0821e-01	3.4110e-01	4.4131e-01	2.3919e-01	4.3236e-01	3.4396e-01	2.8622e-01	3.8668e-01
3.6006e-01	2.6730e-01	3.7858e-01	3.9766e-01	2.7555e-01	4.3715e-01	4.2674e-01	2.1982e-01
2.9613e-01	3.0748e-01	2.1626e-01	3.2635e-01	3.7487e-01	4.6620e-01	3.0437e-01	4.6258e-01
4.0659e-01	4.3579e-01	3.9179e-01	2.4837e-01	2.6531e-01	4.0720e-01	3.7076e-01	2.3647e-01
4.3152e-01	4.3702e-01	3.3760e-01	3.6025e-01	2.5222e-01	1.6674e-01	4.1437e-01	3.4048e-01
3.7733e-01	4.7211e-01	2.5113e-01	4.0282e-01	4.0479e-01	3.0733e-01	2.0852e-01	3.2806e-01
4.8528e-01	2.5611e-01	2.5020e-01	4.4347e-01	3.8147e-01	3.3564e-01	3.5548e-01	2.3475e-01
2.4763e-01	4.1222e-01	4.1126e-01	3.6207e-01	2.6028e-01	3.0176e-01	4.3110e-01	3.5195e-01
3.0746e-01	3.6694e-01	2.5911e-01	3.9423e-01	4.2935e-01	3.1169e-01	2.2876e-01	4.6308e-01
3.2526e-01	4.2928e-01	4.3633e-01	3.7875e-01	3.8539e-01	2.5206e-01	3.4761e-01	2.0783e-01
2.1966e-01	4.0166e-01	4.5682e-01	3.3081e-01	3.8075e-01	3.0434e-01	2.3796e-01	4.2199e-01
3.0720e-01	4.5385e-01	3.0157e-01	3.8787e-01	2.4763e-01	4.3199e-01	3.5670e-01	2.8823e-01
2.8785e-01	3.0152e-01	4.0299e-01	4.5125e-01	4.0771e-01	3.4474e-01	3.0253e-01	2.8913e-01
3.2335e-01	4.0211e-01	4.6371e-01	3.0731e-01	3.0612e-01	3.8787e-01	2.3924e-01	3.5056e-01
2.5765e-01	4.3953e-01	3.2065e-01	3.5153e-01	4.3222e-01	4.3123e-01	2.4253e-01	2.8715e-01
1.8296e-01	3.4743e-01	4.1204e-01	2.2904e-01	4.5969e-01	3.9084e-01	3.2970e-01	3.8835e-01
3.3823e-01	3.6594e-01	4.1771e-01	2.8943e-01	3.0136e-01	3.5181e-01	3.2869e-01	4.1328e-01
3.5391e-01	3.5246e-01	4.8223e-01	3.3253e-01	3.8458e-01	2.1638e-01	3.9933e-01	2.3067e-01
5.0040e-01	2.7798e-01	2.4163e-01	4.0785e-01	2.2294e-01	3.4910e-01	3.8202e-01	3.6068e-01
2.0212e-01	3.3492e-01	3.6319e-01	3.3912e-01	4.1860e-01	4.0114e-01	2.8639e-01	4.2651e-01
2.2325e-01	4.3758e-01	4.5160e-01	4.4153e-01	3.3830e-01	2.9528e-01	2.5534e-01	3.0488e-01
3.5255e-01	3.1530e-01	4.1428e-01	4.0564e-01	3.0428e-01	3.9999e-01	3.7197e-01	2.2178e-01
3.9171e-01	4.4624e-01	2.9136e-01	3.1985e-01	2.6827e-01	3.4414e-01	3.5254e-01	3.8152e-01
4.1884e-01	2.8568e-01	3.4920e-01	3.6452e-01	3.7845e-01	2.9214e-01	3.8788e-01	3.3035e-01
3.0214e-01	3.6261e-01	2.9902e-01	2.7283e-01	2.7238e-01	3.8957e-01	4.4853e-01	4.3155e-01
3.6453e-01	3.9488e-01	1.9133e-01	4.2607e-01	3.1281e-01	4.0365e-01	2.4208e-01	4.1672e-01
3.4172e-01	4.2496e-01	3.9041e-01	2.4612e-01	3.7922e-01	3.4357e-01	3.7974e-01	2.8912e-01
3.5182e-01	4.3963e-01	1.9698e-01	4.3331e-01	3.8601e-01	2.2098e-01	3.9447e-01	3.2086e-01
3.2294e-01	4.2944e-01	4.0434e-01	4.0386e-01	1.5587e-01	3.1358e-01	3.6142e-01	3.6255e-01
3.4046e-01	3.8620e-01	3.8157e-01	3.9236e-01	2.6253e-01	4.4570e-01	2.6823e-01	3.0963e-01
3.0961e-01	3.3085e-01	4.5620e-01	4.3355e-01	3.3060e-01	2.2944e-01	2.5498e-01	4.1430e-01
2.6574e-01	3.4078e-01	3.4346e-01	2.6382e-01	3.5982e-01	3.7726e-01	4.4652e-01	3.9307e-01
3.7047e-01	3.6604e-01	2.9638e-01	4.1692e-01	4.1708e-01	1.9398e-01	3.5346e-01	3.6137e-01
3.2643e-01	4.6344e-01	3.7003e-01	4.4190e-01	2.5016e-01	2.3778e-01	3.4958e-01	3.2424e-01
8.8134e-01	2.9463e-02	2.0556e-02	1.8873e-01	1.2864e-01	3.6167e-01	1.4125e-01	1.3790e-01
3.0922e-01	3.2918e-01	5.0812e-01	4.1042e-01	2.6308e-01	3.9490e-01	2.3575e-01	2.9777e-01
3.4956e-01	4.2339e-01	3.2704e-01	4.1622e-01	4.0384e-01	2.4383e-01	3.3234e-01	2.9217e-01
4.3973e-01	3.8305e-01	3.3896e-01	3.2696e-01	3.1201e-01	1.5825e-01	3.2125e-01	4.6099e-01
3.0884e-01	3.9570e-01	3.5647e-01	4.0223e-01	4.0280e-01	3.9339e-01	1.7527e-01	3.3385e-01
4.0699e-01	4.1919e-01	3.6667e-01	1.8321e-01	2.3501e-01	3.3569e-01	4.0029e-01	4.0309e-01
4.2990e-01	3.8208e-01	2.4797e-01	3.9270e-01	2.8740e-01	2.6046e-01	3.6734e-01	4.1003e-01
4.3747e-01	3.2123e-01	3.7364e-01	3.2046e-01	3.0777e-01	4.2730e-01	3.1423e-01	2.9509e-01
2.0950e-01	3.3789e-01	4.3571e-01	2.8465e-01	4.6899e-01	4.0627e-01	3.3460e-01	2.7224e-01
3.8900e-01	3.8333e-01	3.6337e-01	4.6118e-01	3.0571e-01	4.1427e-01	1.7937e-01	2.4446e-01
2.6020e-01	3.3851e-01	2.2304e-01	3.2722e-01	4.3533e-01	4.2889e-01	3.0877e-01	4.3829e-01
2.8024e-01	3.0930e-01	3.2980e-01	2.2877e-01	4.0467e-01	4.7340e-01	3.6504e-01	3.7892e-01
3.3727e-01	1.8256e-01	3.0967e-01	3.5324e-01	4.8113e-01	3.3479e-01	3.4374e-01	4.1294e-01
2.1961e-01	3.0644e-01	2.6240e-01	3.6784e-01	3.8189e-01	3.6448e-01	4.5830e-01	4.0618e-01
3.9594e-01	3.9269e-01	2.6199e-01	2.6619e-01	3.2917e-01	3.2897e-01	4.0950e-01	4.0652e-01
3.6335e-01	2.0678e-01	2.9292e-01	4.4729e-01	2.7440e-01	4.7770e-01	3.7039e-01	3.1410e-01
3.5459e-01	3.1436e-01	2.2861e-01	4.6880e-01	3.6167e-01	2.9532e-01	4.4578e-01	2.9438e-01
3.3327e-01	3.4299e-01	2.4879e-01	3.1079e-01	3.7422e-01	4.9428e-01	2.9527e-01	3.7586e-01
2.9033e-01	4.0410e-01	3.0614e-01	2.2446e-01	3.8535e-01	4.2387e-01	3.4881e-01	3.9810e-01
