5.8139e-01,4.4542e-01,5.7194e-01,3.6941e-01
2.8174e-01,1.6744e-01,8.8466e-02,9.4062e-01
6.4361e-01,4.4978e-01,3.5510e-01,5.0731e-01
4.1388e-01,8.8231e-01,1.5367e-01,1.6313e-01
4.9462e-01,2.9697e-01,5.2253e-01,6.2779e-01
4.5674e-01,6.9154e-01,3.6652e-01,4.2287e-01
3.1717e-01,8.2559e-02,3.0918e-01,8.9275e-01
4.4625e-01,3.5260e-01,6.0501e-01,5.5722e-01
1.3706e-01,8.9443e-01,3.5875e-01,2.2916e-01
1.0091e-01,3.0701e-01,3.4944e-01,8.7946e-01
1.5748e-01,8.8172e-01,4.1267e-01,1.6578e-01
4.6952e-01,5.3698e-01,5.6259e-01,4.1797e-01
6.1989e-01,4.4817e-01,4.5488e-01,4.5604e-01
5.0655e-01,5.9354e-01,4.2747e-01,4.5649e-01
9.3647e-01,2.6590e-02,3.4224e-01,7.2099e-02
8.3403e-02,2.0488e-01,4.5997e-02,9.7414e-01
3.2622e-01,5.6618e-01,4.4707e-01,6.1086e-01
3.4810e-01,9.0849e-01,1.6606e-01,1.6092e-01
5.4527e-01,5.0971e-01,5.6390e-01,3.5339e-01
6.3916e-01,4.6120e-01,4.4043e-01,4.2987e-01
2.0983e-01,7.0679e-02,1.5543e-01,9.6271e-01
9.4644e-01,2.0585e-01,1.3486e-01,2.0902e-01
6.4406e-02,2.3050e-01,9.6490e-01,1.0812e-01
1.6036e-01,4.0938e-01,4.5801e-02,8.9699e-01
9.0445e-01,4.1670e-01,1.9359e-02,8.9170e-02
1.0201e-01,9.1738e-01,7.9157e-02,3.7648e-01
3.4040e-01,5.0902e-01,5.7209e-01,5.4566e-01
4.6876e-01,4.1528e-01,6.0411e-01,4.9280e-01
5.9178e-01,4.8863e-01,3.2782e-01,5.5097e-01
4.5998e-01,4.2989e-01,5.6766e-01,5.3044e-01
9.6779e-01,1.1782e-01,1.3685e-01,1.7540e-01
6.3531e-01,4.3126e-01,3.1805e-01,5.5610e-01
4.1989e-01,5.8872e-01,4.3040e-01,5.4023e-01
8.8159e-01,1.3745e-01,2.3368e-01,3.8639e-01
9.2380e-01,2.6491e-01,1.2338e-01,2.4735e-01
4.6848e-01,6.2065e-01,3.4757e-01,5.2395e-01
4.6836e-01,4.5725e-01,3.9505e-01,6.4459e-01
1.6043e-01,5.1857e-02,8.7701e-01,4.4993e-01
9.6661e-02,2.6763e-01,3.5475e-01,8.9061e-01
3.9407e-01,6.8231e-01,3.8458e-01,4.8089e-01
5.1072e-01,6.3429e-01,3.8388e-01,4.3529e-01
4.9043e-01,4.6844e-01,5.4183e-01,4.9645e-01
5.4511e-01,6.4162e-01,3.3919e-01,4.1967e-01
4.7927e-01,3.6322e-01,6.5496e-01,4.5760e-01
1.4497e-01,9.7939e-01,8.5965e-02,1.1127e-01
6.2562e-01,3.5393e-01,5.4197e-01,4.3543e-01
2.8724e-01,6.0450e-01,4.9299e-01,5.5591e-01
3.3103e-01,8.2823e-02,9.3845e-01,5.3540e-02
