0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.0000e+00
3.5714e-04,3.5714e-04,3.5714e-04,3.5714e-04,3.5714e-04,3.5714e-04,3.5714e-04,9.9911e-01
7.1429e-04,7.1429e-04,7.1429e-04,7.1429e-04,7.1429e-04,7.1429e-04,7.1429e-04,9.9821e-01
1.0714e-03,1.0714e-03,1.0714e-03,1.0714e-03,1.0714e-03,1.0714e-03,1.0714e-03,9.9732e-01
1.4286e-03,1.4286e-03,1.4286e-03,1.4286e-03,1.4286e-03,1.4286e-03,1.4286e-03,9.9643e-01
1.7857e-03,1.7857e-03,1.7857e-03,1.7857e-03,1.7857e-03,1.7857e-03,1.7857e-03,9.9554e-01
2.1429e-03,2.1429e-03,2.1429e-03,2.1429e-03,2.1429e-03,2.1429e-03,2.1429e-03,9.9464e-01
2.5000e-03,2.5000e-03,2.5000e-03,2.5000e-03,2.5000e-03,2.5000e-03,2.5000e-03,9.9375e-01
2.8571e-03,2.8571e-03,2.8571e-03,2.8571e-03,2.8571e-03,2.8571e-03,2.8571e-03,9.9286e-01
3.2143e-03,3.2143e-03,3.2143e-03,3.2143e-03,3.2143e-03,3.2143e-03,3.2143e-03,9.9196e-01
3.5714e-03,3.5714e-03,3.5714e-03,3.5714e-03,3.5714e-03,3.5714e-03,3.5714e-03,9.9107e-01
3.9286e-03,3.9286e-03,3.9286e-03,3.9286e-03,3.9286e-03,3.9286e-03,3.9286e-03,9.9018e-01
4.2857e-03,4.2857e-03,4.2857e-03,4.2857e-03,4.2857e-03,4.2857e-03,4.2857e-03,9.8929e-01
4.6429e-03,4.6429e-03,4.6429e-03,4.6429e-03,4.6429e-03,4.6429e-03,4.6429e-03,9.8839e-01
5.0000e-03,5.0000e-03,5.0000e-03,5.0000e-03,5.0000e-03,5.0000e-03,5.0000e-03,9.8750e-01
5.3571e-03,5.3571e-03,5.3571e-03,5.3571e-03,5.3571e-03,5.3571e-03,5.3571e-03,9.8661e-01
5.7143e-03,5.7143e-03,5.7143e-03,5.7143e-03,5.7143e-03,5.7143e-03,5.7143e-03,9.8571e-01
6.0714e-03,6.0714e-03,6.0714e-03,6.0714e-03,6.0714e-03,6.0714e-03,6.0714e-03,9.8482e-01
6.4286e-03,6.4286e-03,6.4286e-03,6.4286e-03,6.4286e-03,6.4286e-03,6.4286e-03,9.8393e-01
6.7857e-03,6.7857e-03,6.7857e-03,6.7857e-03,6.7857e-03,6.7857e-03,6.7857e-03,9.8304e-01
7.1429e-03,7.1429e-03,7.1429e-03,7.1429e-03,7.1429e-03,7.1429e-03,7.1429e-03,9.8214e-01
7.5000e-03,7.5000e-03,7.5000e-03,7.5000e-03,7.5000e-03,7.5000e-03,7.5000e-03,9.8125e-01
7.8571e-03,7.8571e-03,7.8571e-03,7.8571e-03,7.8571e-03,7.8571e-03,7.8571e-03,9.8036e-01
8.2143e-03,8.2143e-03,8.2143e-03,8.2143e-03,8.2143e-03,8.2143e-03,8.2143e-03,9.7946e-01
8.5714e-03,8.5714e-03,8.5714e-03,8.5714e-03,8.5714e-03,8.5714e-03,8.5714e-03,9.7857e-01
8.9286e-03,8.9286e-03,8.9286e-03,8.9286e-03,8.9286e-03,8.9286e-03,8.9286e-03,9.7768e-01
9.2857e-03,9.2857e-03,9.2857e-03,9.2857e-03,9.2857e-03,9.2857e-03,9.2857e-03,9.7679e-01
9.6429e-03,9.6429e-03,9.6429e-03,9.6429e-03,9.6429e-03,9.6429e-03,9.6429e-03,9.7589e-01
1.0000e-02,1.0000e-02,1.0000e-02,1.0000e-02,1.0000e-02,1.0000e-02,1.0000e-02,9.7500e-01
1.0357e-02,1.0357e-02,1.0357e-02,1.0357e-02,1.0357e-02,1.0357e-02,1.0357e-02,9.7411e-01
1.0714e-02,1.0714e-02,1.0714e-02,1.0714e-02,1.0714e-02,1.0714e-02,1.0714e-02,9.7321e-01
1.1071e-02,1.1071e-02,1.1071e-02,1.1071e-02,1.1071e-02,1.1071e-02,1.1071e-02,9.7232e-01
1.1429e-02,1.1429e-02,1.1429e-02,1.1429e-02,1.1429e-02,1.1429e-02,1.1429e-02,9.7143e-01
1.1786e-02,1.1786e-02,1.1786e-02,1.1786e-02,1.1786e-02,1.1786e-02,1.1786e-02,9.7054e-01
1.2143e-02,1.2143e-02,1.2143e-02,1.2143e-02,1.2143e-02,1.2143e-02,1.2143e-02,9.6964e-01
1.2500e-02,1.2500e-02,1.2500e-02,1.2500e-02,1.2500e-02,1.2500e-02,1.2500e-02,9.6875e-01
1.2857e-02,1.2857e-02,1.2857e-02,1.2857e-02,1.2857e-02,1.2857e-02,1.2857e-02,9.6786e-01
1.3214e-02,1.3214e-02,1.3214e-02,1.3214e-02,1.3214e-02,1.3214e-02,1.3214e-02,9.6696e-01
1.3571e-02,1.3571e-02,1.3571e-02,1.3571e-02,1.3571e-02,1.3571e-02,1.3571e-02,9.6607e-01
1.3929e-02,1.3929e-02,1.3929e-02,1.3929e-02,1.3929e-02,1.3929e-02,1.3929e-02,9.6518e-01
1.4286e-02,1.4286e-02,1.4286e-02,1.4286e-02,1.4286e-02,1.4286e-02,1.4286e-02,9.6429e-01
1.4643e-02,1.4643e-02,1.4643e-02,1.4643e-02,1.4643e-02,1.4643e-02,1.4643e-02,9.6339e-01
1.5000e-02,1.5000e-02,1.5000e-02,1.5000e-02,1.5000e-02,1.5000e-02,1.5000e-02,9.6250e-01
1.5357e-02,1.5357e-02,1.5357e-02,1.5357e-02,1.5357e-02,1.5357e-02,1.5357e-02,9.6161e-01
1.5714e-02,1.5714e-02,1.5714e-02,1.5714e-02,1.5714e-02,1.5714e-02,1.5714e-02,9.6071e-01
1.6071e-02,1.6071e-02,1.6071e-02,1.6071e-02,1.6071e-02,1.6071e-02,1.6071e-02,9.5982e-01
1.6429e-02,1.6429e-02,1.6429e-02,1.6429e-02,1.6429e-02,1.6429e-02,1.6429e-02,9.5893e-01
1.6786e-02,1.6786e-02,1.6786e-02,1.6786e-02,1.6786e-02,1.6786e-02,1.6786e-02,9.5804e-01
1.7143e-02,1.7143e-02,1.7143e-02,1.7143e-02,1.7143e-02,1.7143e-02,1.7143e-02,9.5714e-01
1.7500e-02,1.7500e-02,1.7500e-02,1.7500e-02,1.7500e-02,1.7500e-02,1.7500e-02,9.5625e-01
1.7857e-02,1.7857e-02,1.7857e-02,1.7857e-02,1.7857e-02,1.7857e-02,1.7857e-02,9.5536e-01
1.8214e-02,1.8214e-02,1.8214e-02,1.8214e-02,1.8214e-02,1.8214e-02,1.8214e-02,9.5446e-01
1.8571e-02,1.8571e-02,1.8571e-02,1.8571e-02,1.8571e-02,1.8571e-02,1.8571e-02,9.5357e-01
1.8929e-02,1.8929e-02,1.8929e-02,1.8929e-02,1.8929e-02,1.8929e-02,1.8929e-02,9.5268e-01
1.9286e-02,1.9286e-02,1.9286e-02,1.9286e-02,1.9286e-02,1.9286e-02,1.9286e-02,9.5179e-01
1.9643e-02,1.9643e-02,1.9643e-02,1.9643e-02,1.9643e-02,1.9643e-02,1.9643e-02,9.5089e-01
2.0000e-02,2.0000e-02,2.0000e-02,2.0000e-02,2.0000e-02,2.0000e-02,2.0000e-02,9.5000e-01
2.0357e-02,2.0357e-02,2.0357e-02,2.0357e-02,2.0357e-02,2.0357e-02,2.0357e-02,9.4911e-01
2.0714e-02,2.0714e-02,2.0714e-02,2.0714e-02,2.0714e-02,2.0714e-02,2.0714e-02,9.4821e-01
2.1071e-02,2.1071e-02,2.1071e-02,2.1071e-02,2.1071e-02,2.1071e-02,2.1071e-02,9.4732e-01
2.1429e-02,2.1429e-02,2.1429e-02,2.1429e-02,2.1429e-02,2.1429e-02,2.1429e-02,9.4643e-01
2.1786e-02,2.1786e-02,2.1786e-02,2.1786e-02,2.1786e-02,2.1786e-02,2.1786e-02,9.4554e-01
2.2143e-02,2.2143e-02,2.2143e-02,2.2143e-02,2.2143e-02,2.2143e-02,2.2143e-02,9.4464e-01
2.2500e-02,2.2500e-02,2.2500e-02,2.2500e-02,2.2500e-02,2.2500e-02,2.2500e-02,9.4375e-01
2.2857e-02,2.2857e-02,2.2857e-02,2.2857e-02,2.2857e-02,2.2857e-02,2.2857e-02,9.4286e-01
2.3214e-02,2.3214e-02,2.3214e-02,2.3214e-02,2.3214e-02,2.3214e-02,2.3214e-02,9.4196e-01
2.3571e-02,2.3571e-02,2.3571e-02,2.3571e-02,2.3571e-02,2.3571e-02,2.3571e-02,9.4107e-01
2.3929e-02,2.3929e-02,2.3929e-02,2.3929e-02,2.3929e-02,2.3929e-02,2.3929e-02,9.4018e-01
2.4286e-02,2.4286e-02,2.4286e-02,2.4286e-02,2.4286e-02,2.4286e-02,2.4286e-02,9.3929e-01
2.4643e-02,2.4643e-02,2.4643e-02,2.4643e-02,2.4643e-02,2.4643e-02,2.4643e-02,9.3839e-01
2.5000e-02,2.5000e-02,2.5000e-02,2.5000e-02,2.5000e-02,2.5000e-02,2.5000e-02,9.3750e-01
2.5357e-02,2.5357e-02,2.5357e-02,2.5357e-02,2.5357e-02,2.5357e-02,2.5357e-02,9.3661e-01
2.5714e-02,2.5714e-02,2.5714e-02,2.5714e-02,2.5714e-02,2.5714e-02,2.5714e-02,9.3571e-01
2.6071e-02,2.6071e-02,2.6071e-02,2.6071e-02,2.6071e-02,2.6071e-02,2.6071e-02,9.3482e-01
2.6429e-02,2.6429e-02,2.6429e-02,2.6429e-02,2.6429e-02,2.6429e-02,2.6429e-02,9.3393e-01
2.6786e-02,2.6786e-02,2.6786e-02,2.6786e-02,2.6786e-02,2.6786e-02,2.6786e-02,9.3304e-01
2.7143e-02,2.7143e-02,2.7143e-02,2.7143e-02,2.7143e-02,2.7143e-02,2.7143e-02,9.3214e-01
2.7500e-02,2.7500e-02,2.7500e-02,2.7500e-02,2.7500e-02,2.7500e-02,2.7500e-02,9.3125e-01
2.7857e-02,2.7857e-02,2.7857e-02,2.7857e-02,2.7857e-02,2.7857e-02,2.7857e-02,9.3036e-01
2.8214e-02,2.8214e-02,2.8214e-02,2.8214e-02,2.8214e-02,2.8214e-02,2.8214e-02,9.2946e-01
2.8571e-02,2.8571e-02,2.8571e-02,2.8571e-02,2.8571e-02,2.8571e-02,2.8571e-02,9.2857e-01
2.8929e-02,2.8929e-02,2.8929e-02,2.8929e-02,2.8929e-02,2.8929e-02,2.8929e-02,9.2768e-01
2.9286e-02,2.9286e-02,2.9286e-02,2.9286e-02,2.9286e-02,2.9286e-02,2.9286e-02,9.2679e-01
2.9643e-02,2.9643e-02,2.9643e-02,2.9643e-02,2.9643e-02,2.9643e-02,2.9643e-02,9.2589e-01
3.0000e-02,3.0000e-02,3.0000e-02,3.0000e-02,3.0000e-02,3.0000e-02,3.0000e-02,9.2500e-01
3.0357e-02,3.0357e-02,3.0357e-02,3.0357e-02,3.0357e-02,3.0357e-02,3.0357e-02,9.2411e-01
3.0714e-02,3.0714e-02,3.0714e-02,3.0714e-02,3.0714e-02,3.0714e-02,3.0714e-02,9.2321e-01
3.1071e-02,3.1071e-02,3.1071e-02,3.1071e-02,3.1071e-02,3.1071e-02,3.1071e-02,9.2232e-01
3.1429e-02,3.1429e-02,3.1429e-02,3.1429e-02,3.1429e-02,3.1429e-02,3.1429e-02,9.2143e-01
3.1786e-02,3.1786e-02,3.1786e-02,3.1786e-02,3.1786e-02,3.1786e-02,3.1786e-02,9.2054e-01
3.2143e-02,3.2143e-02,3.2143e-02,3.2143e-02,3.2143e-02,3.2143e-02,3.2143e-02,9.1964e-01
3.2500e-02,3.2500e-02,3.2500e-02,3.2500e-02,3.2500e-02,3.2500e-02,3.2500e-02,9.1875e-01
3.2857e-02,3.2857e-02,3.2857e-02,3.2857e-02,3.2857e-02,3.2857e-02,3.2857e-02,9.1786e-01
3.3214e-02,3.3214e-02,3.3214e-02,3.3214e-02,3.3214e-02,3.3214e-02,3.3214e-02,9.1696e-01
3.3571e-02,3.3571e-02,3.3571e-02,3.3571e-02,3.3571e-02,3.3571e-02,3.3571e-02,9.1607e-01
3.3929e-02,3.3929e-02,3.3929e-02,3.3929e-02,3.3929e-02,3.3929e-02,3.3929e-02,9.1518e-01
