2.4746e+00,2.2497e+00,2.5871e+00,1.2373e+00
2.3547e+00,2.3547e+00,2.5790e+00,1.2334e+00
2.2497e+00,2.4746e+00,2.5871e+00,1.2373e+00
2.3285e+00,2.2177e+00,2.6612e+00,1.2197e+00
2.2177e+00,2.3285e+00,2.6612e+00,1.2197e+00
2.3121e+00,2.0919e+00,2.7525e+00,1.2111e+00
2.1944e+00,2.1944e+00,2.7430e+00,1.2069e+00
2.0919e+00,2.3121e+00,2.7525e+00,1.2111e+00
2.7878e+00,2.3232e+00,2.3232e+00,1.3939e+00
2.6493e+00,2.4189e+00,2.3037e+00,1.3822e+00
2.5268e+00,2.5268e+00,2.2971e+00,1.3783e+00
2.4189e+00,2.6493e+00,2.3037e+00,1.3822e+00
2.3232e+00,2.7878e+00,2.3232e+00,1.3939e+00
2.7592e+00,2.1844e+00,2.4143e+00,1.3796e+00
2.6135e+00,2.2726e+00,2.3862e+00,1.3636e+00
2.4847e+00,2.3718e+00,2.3718e+00,1.3553e+00
2.3718e+00,2.4847e+00,2.3718e+00,1.3553e+00
2.2726e+00,2.6135e+00,2.3862e+00,1.3636e+00
2.1844e+00,2.7592e+00,2.4143e+00,1.3796e+00
2.7411e+00,2.0558e+00,2.5127e+00,1.3705e+00
2.5876e+00,2.1375e+00,2.4751e+00,1.3500e+00
2.4516e+00,2.2287e+00,2.4516e+00,1.3372e+00
2.3326e+00,2.3326e+00,2.4436e+00,1.3329e+00
2.2287e+00,2.4516e+00,2.4516e+00,1.3372e+00
2.1375e+00,2.5876e+00,2.4751e+00,1.3500e+00
2.0558e+00,2.7411e+00,2.5127e+00,1.3705e+00
2.5724e+00,2.0132e+00,2.5724e+00,1.3421e+00
2.4286e+00,2.0974e+00,2.5390e+00,1.3247e+00
2.3024e+00,2.1928e+00,2.5217e+00,1.3157e+00
2.1928e+00,2.3024e+00,2.5217e+00,1.3157e+00
2.0974e+00,2.4286e+00,2.5390e+00,1.3247e+00
2.0132e+00,2.5724e+00,2.5724e+00,1.3421e+00
2.5688e+00,1.8986e+00,2.6804e+00,1.3402e+00
2.4165e+00,1.9771e+00,2.6361e+00,1.3181e+00
2.2824e+00,2.0650e+00,2.6084e+00,1.3042e+00
2.1658e+00,2.1658e+00,2.5990e+00,1.2995e+00
2.0650e+00,2.2824e+00,2.6084e+00,1.3042e+00
1.9771e+00,2.4165e+00,2.6361e+00,1.3181e+00
1.8986e+00,2.5688e+00,2.6804e+00,1.3402e+00
2.4158e+00,1.8667e+00,2.7452e+00,1.3177e+00
2.2730e+00,1.9483e+00,2.7060e+00,1.2989e+00
2.1486e+00,2.0411e+00,2.6857e+00,1.2891e+00
2.0411e+00,2.1486e+00,2.6857e+00,1.2891e+00
1.9483e+00,2.2730e+00,2.7060e+00,1.2989e+00
1.8667e+00,2.4158e+00,2.7452e+00,1.3177e+00
2.2748e+00,1.8415e+00,2.8164e+00,1.2999e+00
2.1416e+00,1.9274e+00,2.7841e+00,1.2850e+00
2.0265e+00,2.0265e+00,2.7731e+00,1.2799e+00
1.9274e+00,2.1416e+00,2.7841e+00,1.2850e+00
1.8415e+00,2.2748e+00,2.8164e+00,1.2999e+00
2.1451e+00,1.8234e+00,2.8959e+00,1.2871e+00
2.0213e+00,1.9149e+00,2.8724e+00,1.2766e+00
1.9149e+00,2.0213e+00,2.8724e+00,1.2766e+00
1.8234e+00,2.1451e+00,2.8959e+00,1.2871e+00
1.9110e+00,1.9110e+00,2.9727e+00,1.2740e+00
