1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.9486e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,7.5776e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.9033e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,4.0967e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,2.4224e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0514e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,0.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.9486e-01,1.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.7671e-01,8.7433e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.5995e-01,7.0483e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.5264e-01,5.0000e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.5995e-01,2.9517e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.7671e-01,1.2567e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.9486e-01,0.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,7.5776e-01,1.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,7.1248e-01,8.4404e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,6.7759e-01,6.2567e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,6.7759e-01,3.7433e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,7.1248e-01,1.5596e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,7.5776e-01,0.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.9033e-01,1.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.1676e-01,7.9517e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,4.8127e-01,5.0000e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.1676e-01,2.0483e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,5.9033e-01,0.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,4.0967e-01,1.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.2451e-01,7.0483e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.2451e-01,2.9517e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,4.0967e-01,0.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,2.4224e-01,1.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.7548e-01,5.0000e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,2.4224e-01,0.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0514e-01,1.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0514e-01,0.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,0.0000e+00,0.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.9486e-01,1.0000e+00,1.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.7671e-01,1.0000e+00,8.7433e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.5995e-01,1.0000e+00,7.0483e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.5264e-01,1.0000e+00,5.0000e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.5995e-01,1.0000e+00,2.9517e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.7671e-01,1.0000e+00,1.2567e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.9486e-01,1.0000e+00,0.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.7671e-01,8.7433e-01,1.0000e+00
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.5264e-01,8.4852e-01,8.4404e-01
1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.3374e-01,8.2776e-01,6.2567e-01
